"Date & Time","Usage [kW]","Generation [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]","ct11 [kW]","water [kW]","spa [kW]","oven [kW]","car [kW]","Solaredge [kW]","dryer [kW]"
2015-11-23 14:00:00,0.949063611,2.323474722,0.949063611,2.323474722,2.323474722,-0.000372500,0.000849444,-0.000625556,0.004735278,0.003475556,0.944205278,0.179334167
2015-11-23 13:00:00,1.274171389,1.485329167,1.274171389,1.485329167,1.485329167,-0.000431667,0.420823889,-0.000586111,0.004634167,0.003437500,0.608379722,0.078129722
2015-11-23 12:00:00,0.934409167,1.104048333,0.934409167,1.104048333,1.104048333,-0.000373333,0.000875278,-0.000555556,0.004627222,0.003366111,0.457522222,0.160891111
2015-11-23 11:00:00,2.248918056,0.516508611,2.248918056,0.516508611,0.516508611,-0.000630278,1.318184444,-0.001030556,0.004472778,0.003335000,0.216495278,0.171297778
2015-11-23 10:00:00,4.465862222,0.273927778,4.465862222,0.273927778,0.274719167,-0.001156389,2.354606111,-0.002660000,0.004017778,0.003010000,0.116320000,0.176235556
2015-11-23 09:00:00,2.994625000,-0.008412778,2.994625000,-0.008412778,-0.000000000,-0.000772222,0.624719444,-0.002157222,0.003987778,0.003054722,-0.004165000,0.216225556
2015-11-23 08:00:00,2.782941111,-0.007403056,2.782941111,-0.007403056,-0.000000000,-0.000762500,0.347907778,-0.002241667,0.004049444,0.003066389,-0.003855833,0.326872500
2015-11-23 07:00:00,2.105841667,-0.007540833,2.105841667,-0.007540833,-0.000000000,-0.000399722,0.000903056,0.451579444,0.004240833,0.003134444,-0.003877778,0.219252778
2015-11-23 06:00:00,2.333410278,-0.007573611,2.333410278,-0.007573611,-0.000000000,-0.000437778,0.396516667,0.208909444,0.004237222,0.003227500,-0.003879444,0.287666111
2015-11-23 05:00:00,2.276875278,-0.007676111,2.276875278,-0.007676111,-0.000000000,-0.000400833,0.000930000,0.563423889,0.004248611,0.003148333,-0.003883611,0.291794444
2015-11-23 04:00:00,2.002247222,-0.007729722,2.002247222,-0.007729722,-0.000000000,-0.000318889,0.011832778,-0.000848333,0.004280000,0.003270833,-0.003907500,0.205521111
2015-11-23 03:00:00,2.941113333,-0.007738333,2.941113333,-0.007738333,-0.000000000,-0.000414722,0.362442500,-0.001164444,0.004163611,0.003147222,-0.003899722,0.288059722
2015-11-23 02:00:00,4.231164444,-0.007859167,4.231164444,-0.007859167,-0.000000000,-0.000863889,0.001557222,-0.003341667,0.003830000,0.002766944,-0.003889444,0.286931111
2015-11-23 01:00:00,5.485915833,-0.007618889,5.485915833,-0.007618889,-0.000000000,-0.000587500,0.418273889,-0.005712778,0.003838611,1.333037500,-0.003865000,0.290247778
2015-11-23 00:00:00,7.760323611,-0.007615556,7.760323611,-0.007615556,-0.000000000,-0.001188889,0.506176944,3.272193333,0.003931944,0.002572222,-0.003829722,0.275839167
2015-11-22 23:00:00,9.337333333,-0.007562778,9.337333333,-0.007562778,-0.000000000,-0.001334722,3.821258611,0.562993056,0.003785833,0.003069722,-0.003816944,0.158031111
2015-11-22 22:00:00,8.034954444,-0.007660278,8.034954444,-0.007660278,-0.000000000,-0.001196944,2.565831389,-0.003540833,0.003730833,0.002825278,-0.003815833,0.086071667
2015-11-22 21:00:00,5.712435000,-0.008139444,5.712435000,-0.008139444,-0.000000000,-0.000702500,1.362578056,-0.001935833,0.004218056,0.002937778,-0.003843056,0.148065278
2015-11-22 20:00:00,3.166697222,-0.009897778,3.166697222,-0.009897778,-0.000000000,-0.000669722,0.865155556,-0.001655278,0.004186667,0.002903889,-0.004153056,0.257250278
2015-11-22 19:00:00,1.555771111,0.364419722,1.555771111,0.364419722,0.368937778,-0.000491667,0.350161944,-0.001296667,0.004435556,0.003109722,0.153185278,0.289626111
2015-11-22 18:00:00,1.130566111,1.947220000,1.130566111,1.947220000,1.947220000,-0.000414167,0.000963056,-0.001038056,0.004475556,0.003089444,0.784146111,0.291655278
2015-11-22 17:00:00,1.137760278,4.559414722,1.137760278,4.559414722,4.559414722,-0.000449444,0.000961389,-0.000988889,0.004540833,0.003131944,1.393159444,0.293875556
2015-11-22 16:00:00,1.658398889,6.461476944,1.658398889,6.461476944,6.461476944,-0.000647778,0.402083889,-0.001027778,0.004547500,0.003284444,2.600113333,0.297420556
2015-11-22 15:00:00,1.582077500,8.926374167,1.582077500,8.926374167,8.926374167,-0.000613056,0.425333611,-0.000842222,0.004590278,0.003449167,3.504434444,0.218843611
2015-11-22 14:00:00,1.625131944,9.001090556,1.625131944,9.001090556,9.001090556,-0.000674167,0.312240556,-0.001673611,0.004637778,0.003326111,3.536339167,0.236538611
2015-11-22 13:00:00,1.517815000,8.336100556,1.517815000,8.336100556,8.336100556,-0.000738611,0.001320833,-0.001551667,0.004510833,0.003418333,3.267742222,0.097503611
2015-11-22 12:00:00,2.207223889,7.026439444,2.207223889,7.026439444,7.026439444,-0.000826389,0.379663333,-0.002341389,0.004507500,0.003363056,2.749103611,0.163129444
2015-11-22 11:00:00,1.451790278,4.478120556,1.451790278,4.478120556,4.478120556,-0.000287222,0.000858056,-0.000532778,0.004501667,0.003503056,1.660263056,0.085765278
2015-11-22 10:00:00,1.880556111,0.501718889,1.880556111,0.501718889,0.501728056,-0.000396111,0.382237778,-0.000675556,0.004262778,0.003262500,0.234041389,0.163040556
2015-11-22 09:00:00,1.431338333,-0.010272222,1.431338333,-0.010272222,0.000037222,-0.000301111,0.000859167,-0.000581667,0.004295000,0.003288056,-0.004309444,0.082175000
2015-11-22 08:00:00,2.004687222,-0.007450000,2.004687222,-0.007450000,-0.000000000,-0.000393611,0.404458611,-0.001021111,0.004267778,0.003279444,-0.003872500,0.255722500
2015-11-22 07:00:00,1.608030556,-0.007548611,1.608030556,-0.007548611,-0.000000000,-0.000303889,0.000885833,-0.000881667,0.004290556,0.003277222,-0.003885000,0.243540556
2015-11-22 06:00:00,1.953534167,-0.007613611,1.953534167,-0.007613611,-0.000000000,-0.000354722,0.086303889,0.209993611,0.004272500,0.003251111,-0.003886667,0.263490278
2015-11-22 05:00:00,5.649513333,-0.007490556,5.649513333,-0.007490556,-0.000000000,-0.001228056,0.263925833,2.812935556,0.003991111,0.002740000,-0.003873611,0.293307222
2015-11-22 04:00:00,2.869902778,-0.007613611,2.869902778,-0.007613611,-0.000000000,-0.000855833,0.001475833,-0.002875556,0.004003056,0.003092500,-0.003889444,0.298425556
2015-11-22 03:00:00,3.299955000,-0.007623889,3.299955000,-0.007623889,-0.000000000,-0.000969722,0.369780000,-0.003145556,0.003929444,0.003023056,-0.003880000,0.332445556
2015-11-22 02:00:00,2.623066111,-0.007800556,2.623066111,-0.007800556,-0.000000000,-0.000636389,0.386751389,-0.001757778,0.004065000,0.003104444,-0.003886667,0.236040833
2015-11-22 01:00:00,4.369837778,-0.007361944,4.369837778,-0.007361944,-0.000000000,0.000038889,0.000438611,-0.005829167,0.004141389,2.357114722,-0.003871944,0.290968611
2015-11-22 00:00:00,2.405548889,-0.007817500,2.405548889,-0.007817500,-0.000000000,-0.000504444,0.636168889,-0.001218056,0.004192500,0.003131944,-0.003854167,0.217865000
2015-11-21 23:00:00,3.077928889,-0.007831389,3.077928889,-0.007831389,-0.000000000,-0.000642222,1.248790833,-0.001533611,0.004229167,0.003261111,-0.003865278,0.258078611
2015-11-21 22:00:00,3.481060278,-0.007933889,3.481060278,-0.007933889,-0.000000000,-0.000812778,1.943708056,-0.001706111,0.004282778,0.003346667,-0.003870000,0.182302222
2015-11-21 21:00:00,1.594113333,-0.008050833,1.594113333,-0.008050833,-0.000000000,-0.000581667,0.386670833,-0.001391667,0.004432222,0.003011389,-0.003876944,0.157618333
2015-11-21 20:00:00,1.648035833,-0.008639167,1.648035833,-0.008639167,-0.000000000,-0.000466667,0.347310278,-0.001154167,0.004375000,0.002963056,-0.004011389,0.159394444
2015-11-21 19:00:00,1.106535278,0.342401111,1.106535278,0.342401111,0.347862222,-0.000414444,0.000870000,-0.000830278,0.004522222,0.003081944,0.135837222,0.163474444
2015-11-21 18:00:00,1.554125000,2.769986944,1.554125000,2.769986944,2.769986944,-0.000515556,0.397070833,-0.001082500,0.004521111,0.003091111,1.191174444,0.296712500
2015-11-21 17:00:00,1.686424167,5.277558611,1.686424167,5.277558611,5.277558611,-0.000760278,0.350340833,-0.000860833,0.004486944,0.003061667,1.482699444,0.311071944
2015-11-21 16:00:00,1.166498056,7.288906389,1.166498056,7.288906389,7.288906389,-0.000496667,0.000902500,-0.000688333,0.004543333,0.003189167,2.887535556,0.297195556
2015-11-21 15:00:00,1.570466667,8.725872500,1.570466667,8.725872500,8.725872500,-0.000530278,0.424706389,-0.000969167,0.004608333,0.003353889,3.425275000,0.213084444
2015-11-21 14:00:00,1.127433889,9.493937222,1.127433889,9.493937222,9.493937222,-0.000467500,0.001024722,-0.000869722,0.004732500,0.003428333,3.732633889,0.294555556
2015-11-21 13:00:00,4.152590556,8.824564722,4.152590556,8.824564722,8.824564722,-0.001065000,2.920883611,-0.002396944,0.004579722,0.003495556,3.452663611,0.217344167
2015-11-21 12:00:00,4.358260000,7.291928889,4.358260000,7.291928889,7.291928889,-0.001013056,3.028442500,-0.002507778,0.004447500,0.003434167,2.849199167,0.286953611
2015-11-21 11:00:00,1.398045556,4.221380278,1.398045556,4.221380278,4.221380278,-0.000448611,0.426318889,-0.000872222,0.004583056,0.003388056,1.532986111,0.102186944
2015-11-21 10:00:00,1.447310833,0.280881667,1.447310833,0.280881667,0.281343333,-0.000246667,0.000704444,-0.000160833,0.004259444,0.003282500,0.176913056,0.147886111
2015-11-21 09:00:00,1.574158611,-0.009474167,1.574158611,-0.009474167,-0.000000000,-0.000232500,0.000614444,-0.000063056,0.004194444,0.003293333,-0.004338611,0.128320833
2015-11-21 08:00:00,1.972378611,-0.007375556,1.972378611,-0.007375556,-0.000000000,-0.000286389,0.374467500,-0.000150556,0.004143333,0.003276667,-0.003856389,0.112885000
2015-11-21 07:00:00,2.577783611,-0.007368889,2.577783611,-0.007368889,-0.000000000,-0.000603333,0.001111667,-0.001769722,0.003924722,0.003051944,-0.003858056,0.178214444
2015-11-21 06:00:00,2.777600833,-0.007438333,2.777600833,-0.007438333,-0.000000000,-0.000616389,0.001160833,0.208364444,0.003932222,0.003056389,-0.003861667,0.212122500
2015-11-21 05:00:00,5.567128611,-0.007443889,5.567128611,-0.007443889,-0.000000000,-0.001093056,0.382022222,2.506169722,0.003900833,0.002865278,-0.003874167,0.290856111
2015-11-21 04:00:00,2.629549444,-0.007571667,2.629549444,-0.007571667,-0.000000000,-0.000610000,0.001048611,-0.001712778,0.003996111,0.003195556,-0.003885000,0.296293611
2015-11-21 03:00:00,2.875868889,-0.007568333,2.875868889,-0.007568333,-0.000000000,-0.000791667,0.202627222,-0.002703611,0.003957222,0.003022778,-0.003873889,0.215065278
2015-11-21 02:00:00,3.357045833,-0.007573889,3.357045833,-0.007573889,-0.000000000,-0.001192500,0.818207500,-0.004038889,0.004002778,0.002868611,-0.003882222,0.291884444
2015-11-21 01:00:00,5.407874722,-0.006961111,5.407874722,-0.006961111,-0.000000000,-0.000518611,0.001074444,-0.008787778,0.003912778,2.663500556,-0.003842222,0.292083333
2015-11-21 00:00:00,2.393914444,-0.007558333,2.393914444,-0.007558333,-0.000000000,-0.000888611,0.001434444,-0.002846389,0.004151944,0.003012778,-0.003835556,0.300180000
2015-11-20 23:00:00,2.803203611,-0.007774167,2.803203611,-0.007774167,-0.000000000,-0.001133333,0.386760833,-0.002985000,0.004353611,0.003347500,-0.003870833,0.318688056
2015-11-20 22:00:00,1.146116111,-0.008017222,1.146116111,-0.008017222,-0.000000000,-0.000404444,0.000768056,-0.000781389,0.004634167,0.003471111,-0.003875278,0.358664444
2015-11-20 21:00:00,1.553083056,-0.008114167,1.553083056,-0.008114167,-0.000000000,-0.000455556,0.372501111,-0.000985556,0.004518333,0.003249444,-0.003873056,0.102558333
2015-11-20 20:00:00,1.429424722,-0.008758056,1.429424722,-0.008758056,-0.000000000,-0.000489444,0.001291389,-0.002145278,0.004563056,0.003028056,-0.004052222,0.152491389
2015-11-20 19:00:00,1.673587778,0.162120278,1.673587778,0.162120278,0.169477778,-0.000450556,0.402565833,-0.001395278,0.004603611,0.003211667,0.063264722,0.164590000
2015-11-20 18:00:00,1.357870556,2.759604722,1.357870556,2.759604722,2.759604722,-0.000487500,0.372312222,-0.000752500,0.004668056,0.003270278,1.248076667,0.111721944
2015-11-20 17:00:00,1.113761389,5.442910833,1.113761389,5.442910833,5.442910833,-0.000454444,0.220468889,-0.000322778,0.004698611,0.003282500,1.478188056,0.134786111
2015-11-20 16:00:00,1.083555278,7.576151944,1.083555278,7.576151944,7.576151944,-0.000438333,0.045453889,-0.000348333,0.004711389,0.003481944,2.967375556,0.293211389
2015-11-20 15:00:00,1.408470278,10.090444722,1.408470278,10.090444722,10.090444722,-0.000525000,0.340591389,-0.000553889,0.004745000,0.003666111,3.964562778,0.291687778
2015-11-20 14:00:00,1.432587778,9.300232778,1.432587778,9.300232778,9.300232778,-0.000497222,0.488912778,-0.000421944,0.004671111,0.003577778,3.657740556,0.216470278
2015-11-20 13:00:00,1.075534167,9.066741944,1.075534167,9.066741944,9.066741944,-0.000381111,0.000881111,-0.000476944,0.004799444,0.003634167,3.554264167,0.292924167
2015-11-20 12:00:00,3.106048889,7.825861667,3.106048889,7.825861667,7.825861667,-0.000801667,2.056084167,-0.001090000,0.004618889,0.003681944,3.064500556,0.289483056
2015-11-20 11:00:00,3.897181389,4.598906667,3.897181389,4.598906667,4.598906667,-0.000595000,1.908601389,-0.003079722,0.004548889,1.010423889,1.696329444,0.205889167
2015-11-20 10:00:00,7.141648056,0.378355278,7.141648056,0.378355278,0.378376111,-0.001038611,3.338023056,-0.005745000,0.003977500,1.911089444,0.220990000,0.284239444
2015-11-20 09:00:00,2.217396944,-0.007986389,2.217396944,-0.007986389,0.000081944,-0.000318889,0.374626111,-0.000675556,0.004106667,0.003196389,-0.004002500,0.270133333
2015-11-20 08:00:00,1.704955833,-0.007385000,1.704955833,-0.007385000,-0.000000000,-0.000244444,0.000649444,-0.000348056,0.004156944,0.003220833,-0.003871944,0.118290278
2015-11-20 07:00:00,2.162265556,-0.007431667,2.162265556,-0.007431667,-0.000000000,-0.000358611,0.364442222,-0.000706944,0.004176944,0.003273333,-0.003883056,0.158486389
2015-11-20 06:00:00,2.035214167,-0.007456944,2.035214167,-0.007456944,-0.000000000,-0.000296667,0.000744167,0.210909722,0.004177222,0.003234444,-0.003875278,0.161496389
2015-11-20 05:00:00,5.024198333,-0.007388056,5.024198333,-0.007388056,-0.000000000,-0.000954444,0.381243333,2.425489167,0.003995278,0.002896111,-0.003881111,0.076245000
2015-11-20 04:00:00,2.996724167,-0.007465278,2.996724167,-0.007465278,-0.000000000,-0.000841944,0.001365833,-0.002667500,0.003886667,0.003051667,-0.003881111,0.156635833
2015-11-20 03:00:00,3.647295833,-0.007442500,3.647295833,-0.007442500,-0.000000000,-0.001048056,0.409145556,-0.003535000,0.003812778,0.002932222,-0.003866667,0.161493056
2015-11-20 02:00:00,4.289076667,-0.007416944,4.289076667,-0.007416944,-0.000000000,-0.001240000,0.558685278,-0.004671111,0.003957222,0.002743611,-0.003858056,0.246328889
2015-11-20 01:00:00,7.279541667,-0.006885278,7.279541667,-0.006885278,-0.000000000,-0.001013889,1.914738333,-0.008173889,0.003901389,1.815941944,-0.003822500,0.214944444
2015-11-20 00:00:00,3.562092500,-0.007459167,3.562092500,-0.007459167,-0.000000000,-0.000808611,0.893321667,-0.002305278,0.003980556,0.003158889,-0.003832222,0.290460556
2015-11-19 23:00:00,1.926808056,-0.007676944,1.926808056,-0.007676944,-0.000000000,-0.000503333,0.463932222,-0.001486389,0.004526667,0.003429722,-0.003858889,0.293330278
2015-11-19 22:00:00,2.092534167,-0.007801111,2.092534167,-0.007801111,-0.000000000,-0.000648333,0.599019722,-0.001423611,0.004545000,0.003495556,-0.003868056,0.297082500
2015-11-19 21:00:00,2.286815556,-0.007973056,2.286815556,-0.007973056,-0.000000000,-0.000729167,0.923382500,-0.001495833,0.004553333,0.003530000,-0.003876389,0.309553889
2015-11-19 20:00:00,1.919879444,-0.008675278,1.919879444,-0.008675278,-0.000000000,-0.000483333,0.443258056,-0.001523611,0.004485278,0.003291944,-0.004080556,0.317726667
2015-11-19 19:00:00,2.742308056,0.173788889,2.742308056,0.173788889,0.181503611,-0.000651667,1.161608333,-0.001411111,0.004490556,0.003455833,0.064790833,0.295271111
2015-11-19 18:00:00,1.143430556,2.730386667,1.143430556,2.730386667,2.730386667,-0.000408056,0.000906389,-0.000676944,0.004721111,0.003482500,1.238093611,0.304198333
2015-11-19 17:00:00,2.350660556,5.583182778,2.350660556,5.583182778,5.583182778,-0.000595833,0.515523333,-0.001937778,0.004690000,0.599847500,1.498323611,0.355136111
2015-11-19 16:00:00,2.803061111,7.837629167,2.803061111,7.837629167,7.837629167,-0.000783889,1.535926944,-0.001231111,0.004716944,0.003591667,3.044570556,0.296046667
2015-11-19 15:00:00,2.303233333,9.747570000,2.303233333,9.747570000,9.747570000,-0.000787778,1.173326667,-0.000969444,0.004801389,0.003826389,3.832820833,0.213711944
2015-11-19 14:00:00,2.103169167,9.930544444,2.103169167,9.930544444,9.930544444,-0.000698333,1.011430278,-0.000874167,0.004816667,0.003804167,3.904761111,0.286805000
2015-11-19 13:00:00,2.110663611,9.276627778,2.110663611,9.276627778,9.276627778,-0.000624444,0.441363056,-0.000305556,0.004667500,0.003666111,3.637430556,0.282411389
2015-11-19 12:00:00,3.989341944,7.740130278,3.989341944,7.740130278,7.740130278,-0.000274722,0.011391111,-0.006356944,0.004790556,2.950173056,3.027396667,0.078969722
2015-11-19 11:00:00,1.434856667,4.436490556,1.434856667,4.436490556,4.436490556,-0.000483889,0.536607778,-0.000914167,0.004738333,0.003538056,1.618212778,0.153502778
2015-11-19 10:00:00,4.660722778,0.291005833,4.660722778,0.291005833,0.291040000,-0.000520278,2.000204167,-0.003387500,0.004086389,1.035544167,0.184905278,0.159108611
2015-11-19 09:00:00,1.900536111,-0.007609444,1.900536111,-0.007609444,0.000059167,-0.000256944,0.317640833,-0.000096111,0.004112500,0.003229444,-0.004104444,0.063671111
2015-11-19 08:00:00,1.720135278,-0.007419167,1.720135278,-0.007419167,-0.000000000,-0.000231389,0.043119444,-0.000113611,0.004182500,0.003285000,-0.003880278,0.158359444
2015-11-19 07:00:00,1.745700000,-0.007480000,1.745700000,-0.007480000,-0.000000000,-0.000226944,0.000608611,-0.000206944,0.004171944,0.003271667,-0.003878333,0.217523333
2015-11-19 06:00:00,2.283945833,-0.007455833,2.283945833,-0.007455833,-0.000000000,-0.000279722,0.356273333,0.208501389,0.004117500,0.003273333,-0.003864722,0.197726944
2015-11-19 05:00:00,4.534254444,-0.007509444,4.534254444,-0.007509444,-0.000000000,-0.000683889,0.000511389,2.775946944,0.004107222,0.002911944,-0.003870278,0.285948333
2015-11-19 04:00:00,2.546268333,-0.007574167,2.546268333,-0.007574167,-0.000000000,-0.000452500,0.398912778,-0.001069722,0.004066111,0.003218611,-0.003873333,0.289736111
2015-11-19 03:00:00,2.821513056,-0.007566389,2.821513056,-0.007566389,-0.000000000,-0.000682500,0.001258333,-0.002328333,0.003924167,0.002982222,-0.003866111,0.265159722
2015-11-19 02:00:00,5.841755278,-0.007069444,5.841755278,-0.007069444,-0.000000000,-0.000312778,0.448731111,-0.007842778,0.003888333,2.586632222,-0.003864444,0.222425000
2015-11-19 01:00:00,7.973664722,-0.006490000,7.973664722,-0.006490000,-0.000000000,0.000183056,0.000398889,-0.012863333,0.003903056,5.057002222,-0.003839722,0.284880556
2015-11-19 00:00:00,4.264511944,-0.007453611,4.264511944,-0.007453611,-0.000000000,-0.000906667,2.003357500,-0.002549444,0.004050556,0.003240278,-0.003826389,0.288162500
