Date & Time,use [kW],gen [kW],Solar [kW],Solar+ [kW],Grid L1 [kW],Grid L2 [kW],Air Conditioning [kW],Furnace [kW],Water Heater [kW],Grid [kW]
10/28/2015 3:00,0.601876389,-0.004823056,-0.004823056,0,-0.257220833,-0.344655556,-0.000308333,-0.007636389,-0.002446667,0.606699445
10/28/2015 2:00,0.59812,-0.0048025,-0.0048025,0,-0.254553611,-0.343566389,-0.0003,-0.007666111,-0.002461667,0.6029225
10/28/2015 1:00,0.591329722,-0.004854722,-0.004854722,0,-0.246811667,-0.344518056,-0.000286389,-0.007693056,-0.002473056,0.596184444
10/28/2015 0:00,0.591994722,-0.004866389,-0.004866389,0,-0.249546944,-0.342447778,-0.000229167,-0.007612222,-0.002449167,0.596861111
10/27/2015 23:00,0.704540278,-0.005206667,-0.005206667,0,-0.3057425,-0.398797778,-0.000236667,-0.007546944,-0.002472222,0.709746945
10/27/2015 22:00,3.214901389,-0.0145425,-0.0145425,0,-1.579983333,-1.634918056,-0.001669444,-0.008659444,-0.002777778,3.229443889
10/27/2015 21:00,8.1845325,-0.032222222,-0.032222222,0,-4.220593333,-3.963939167,-0.596748611,-0.213374722,-0.002807222,8.216754722
10/27/2015 20:00,7.755002778,-0.033164167,-0.033164167,0,-4.028945556,-3.726057222,-0.984688611,-0.322433333,-0.002705278,7.788166945
10/27/2015 19:00,0.5838125,0.011778333,0.011778333,0.022663056,-0.225395,-0.335754444,-0.000053611,-0.007633889,-0.002553333,0.572034167
10/27/2015 18:00,0.573902778,0.129093333,0.129093333,0.129096389,-0.166223333,-0.278583056,-0.000013333,-0.007838333,-0.002541389,0.444809445
10/27/2015 17:00,0.589206667,0.645199444,0.645199444,0.645199444,0.080570833,-0.024578056,0.000001111,-0.013845,-0.002288333,-0.055992777
10/27/2015 16:00,0.612322222,2.347133333,2.347133333,2.347133333,0.913919167,0.820891944,0.0002075,-0.022908333,-0.001422222,-1.734811111
10/27/2015 15:00,0.635410556,3.753384722,3.753384722,3.753384722,1.597363611,1.520610556,0.001556111,-0.035640278,-0.000976667,-3.117974166
10/27/2015 14:00,0.642361389,4.523476389,4.523476389,4.523476389,1.980856944,1.900258056,0.002098056,-0.036804444,-0.000544722,-3.881115
10/27/2015 13:00,0.648288056,4.673752778,4.673752778,4.673752778,2.055481111,1.969983611,0.002121389,-0.038779167,-0.000459722,-4.025464722
10/27/2015 12:00,0.649419167,4.415585278,4.415585278,4.415585278,1.923309444,1.842856667,0.002165278,-0.042493611,-0.000699167,-3.766166111
10/27/2015 11:00,0.621087778,3.559900833,3.559900833,3.559900833,1.520417778,1.418395278,0.001233889,-0.017641111,-0.001273056,-2.938813055
10/27/2015 10:00,0.620483889,2.042537778,2.042537778,2.042537778,0.761949444,0.660104444,0.000400278,-0.009010278,-0.002210278,-1.422053889
10/27/2015 9:00,0.821263611,0.698800278,0.698800278,0.698871111,0.059553333,-0.181945833,-0.000408056,-0.008093056,-0.002543056,0.122463333
10/27/2015 8:00,0.626435556,-0.009353611,-0.009353611,0.000021944,-0.279888333,-0.346525278,-0.000400556,-0.007523056,-0.002381111,0.635789167
10/27/2015 7:00,0.7788425,-0.0054075,-0.0054075,0,-0.435375556,-0.343466944,-0.000225833,-0.007207778,-0.002327778,0.78425
10/27/2015 6:00,0.649500833,-0.004930278,-0.004930278,0,-0.302966389,-0.346534444,-0.000328056,-0.007510556,-0.002391389,0.654431111
10/27/2015 5:00,0.614558611,-0.004835,-0.004835,0,-0.266876389,-0.347682222,-0.000347222,-0.007632222,-0.002435556,0.619393611
10/27/2015 4:00,0.595076667,-0.004798611,-0.004798611,0,-0.249371667,-0.345705,-0.0003375,-0.007703889,-0.002463056,0.599875278
10/27/2015 3:00,0.5931625,-0.004802778,-0.004802778,0,-0.248841667,-0.344320833,-0.000307222,-0.007704444,-0.002463611,0.597965278
10/27/2015 2:00,0.594552222,-0.004819444,-0.004819444,0,-0.250049722,-0.3445025,-0.000271111,-0.007698333,-0.002468889,0.599371666
10/27/2015 1:00,0.593846111,-0.004813611,-0.004813611,0,-0.249205833,-0.344640278,-0.000265556,-0.007681389,-0.002476389,0.598659722
10/27/2015 0:00,0.599139167,-0.004787222,-0.004787222,0,-0.252479444,-0.346659722,-0.000230833,-0.007648056,-0.002467778,0.603926389
10/26/2015 23:00,0.693685833,-0.004994444,-0.004994444,0,-0.317493611,-0.376192222,-0.000195278,-0.007501944,-0.002464167,0.698680277
10/26/2015 22:00,1.210061944,-0.006746944,-0.006746944,0,-0.612088611,-0.597973333,-0.000341111,-0.007354722,-0.002489722,1.216808888
10/26/2015 21:00,6.274974444,-0.025038889,-0.025038889,0,-3.325128056,-2.949846389,-0.600457778,-0.217305,-0.002381111,6.300013333
10/26/2015 20:00,3.322445,-0.018516389,-0.018516389,0.000026111,-1.614871111,-1.707547778,-0.0018325,-0.008703333,-0.002763333,3.340961389
10/26/2015 19:00,0.494654444,0.009025278,0.009025278,0.020956944,-0.147534722,-0.326162778,-0.000132222,-0.007668611,-0.002551389,0.485629166
10/26/2015 18:00,0.488016111,0.127909444,0.127909444,0.127909444,-0.088584444,-0.271522222,-0.000104722,-0.007792222,-0.002556944,0.360106667
10/26/2015 17:00,0.503575556,0.694717222,0.694717222,0.694717222,0.186606111,0.004535556,-0.000091944,-0.013215278,-0.002377222,-0.191141666
10/26/2015 16:00,0.529519444,2.087195278,2.087195278,2.087195278,0.866638056,0.691037778,0.000282222,-0.019383333,-0.001818889,-1.557675834
10/26/2015 15:00,0.556333333,3.756621944,3.756621944,3.756621944,1.683935278,1.516353333,0.001481667,-0.040601389,-0.001147778,-3.200288611
10/26/2015 14:00,0.596033889,4.389083333,4.389083333,4.389083333,1.962346111,1.830703333,0.002063333,-0.085398333,-0.000815,-3.793049444
10/26/2015 13:00,1.640121667,2.5011,2.5011,2.5011,0.204514722,0.656463611,0.000447222,-0.033885833,-0.4966375,-0.860978333
10/26/2015 12:00,0.841284167,3.436776944,3.436776944,3.436776944,1.288610278,1.3068825,0.001171111,-0.079187222,-0.001058889,-2.595492777
10/26/2015 11:00,0.973267778,2.274432222,2.274432222,2.274432222,0.757900278,0.543264167,0.000113333,-0.018461389,-0.251313056,-1.301164444
10/26/2015 10:00,1.302476389,2.034573056,2.034573056,2.034573056,0.564422778,0.167673889,-0.000405556,-0.0090725,-0.436202778,-0.732096667
10/26/2015 9:00,1.596369167,0.793410556,0.793410556,0.793424167,-0.157064444,-0.645880556,-0.001306944,-0.008188611,-0.755188333,0.802958611
10/26/2015 8:00,0.669011667,-0.006001944,-0.006001944,0.001032222,-0.167691944,-0.5002875,-0.000799444,-0.007808056,-0.002672778,0.675013611
10/26/2015 7:00,0.666951667,-0.004548333,-0.004548333,0,-0.166931944,-0.500019722,-0.000783056,-0.007751111,-0.002662778,0.6715
10/26/2015 6:00,0.650117778,-0.004513333,-0.004513333,0,-0.1522,-0.497917778,-0.000756944,-0.007842778,-0.002696667,0.654631111
10/26/2015 5:00,0.900420833,-0.005115,-0.005115,0,-0.273541389,-0.626879444,-0.000946944,-0.007816667,-0.251806667,0.905535833
10/26/2015 4:00,0.653407222,-0.004560833,-0.004560833,0,-0.149325556,-0.504081667,-0.000748889,-0.007951667,-0.002753611,0.657968055
10/26/2015 3:00,0.660830833,-0.004614444,-0.004614444,0,-0.157099444,-0.503731389,-0.000711944,-0.00795,-0.002748611,0.665445277
10/26/2015 2:00,0.692202222,-0.004699167,-0.004699167,0,-0.175377222,-0.516825,-0.000699167,-0.007919722,-0.0027625,0.696901389
10/26/2015 1:00,1.923611944,-0.0089175,-0.0089175,0,-0.789485278,-1.134126667,-0.001446111,-0.008329722,-0.255838333,1.932529444
10/26/2015 0:00,7.154222778,-0.0292975,-0.0292975,0,-3.365765833,-3.788456944,-0.004851944,-0.011001944,-0.003726944,7.183520278
10/25/2015 23:00,2.722879444,-0.012360278,-0.012360278,0,-1.172726389,-1.550153056,-0.002051667,-0.008788889,-0.003036944,2.735239722
10/25/2015 22:00,0.657396111,-0.004498056,-0.004498056,0,-0.139655833,-0.517740278,-0.000754167,-0.007831667,-0.002726667,0.661894167
10/25/2015 21:00,0.782694444,-0.004752778,-0.004752778,0,-0.203127778,-0.579566667,-0.00085,-0.007702778,-0.125459722,0.787447222
10/25/2015 20:00,0.799384167,-0.00869,-0.00869,0.000014444,-0.211685,-0.587684722,-0.000881667,-0.007615278,-0.1410575,0.808074167
10/25/2015 19:00,0.672643333,0.014618056,0.014618056,0.025831944,-0.141405556,-0.505405833,-0.000721111,-0.007744167,-0.002719444,0.658025277
10/25/2015 18:00,0.693161944,0.267858611,0.267858611,0.267858611,-0.041840556,-0.383462778,-0.000567222,-0.007918056,-0.002667778,0.425303333
10/25/2015 17:00,0.942520833,0.463946944,0.463946944,0.463946944,-0.067993333,-0.410580556,-0.000672778,-0.008030556,-0.238130556,0.478573889
10/25/2015 16:00,0.692218611,0.6275125,0.6275125,0.6275125,0.149650833,-0.214356944,-0.000456111,-0.008239722,-0.002661667,0.064706111
10/25/2015 15:00,0.675271111,0.863846944,0.863846944,0.863846944,0.286643056,-0.098067222,-0.000435,-0.008475556,-0.002652222,-0.188575833
10/25/2015 14:00,1.045521667,0.994263333,0.994263333,0.994263333,0.161337222,-0.212595556,-0.000633611,-0.008404167,-0.332383889,0.051258334
10/25/2015 13:00,0.959905556,0.673590556,0.673590556,0.673590556,-0.021769722,-0.264545278,-0.000477778,-0.007963889,-0.0026075,0.286315
10/25/2015 12:00,1.3016425,0.277895278,0.277895278,0.277895278,-0.360874444,-0.662872778,-0.001002778,-0.0075875,-0.4462525,1.023747222
10/25/2015 11:00,1.084799444,0.181517778,0.181517778,0.181517778,-0.265124444,-0.638157222,-0.001010833,-0.007643056,-0.247863611,0.903281666
10/25/2015 10:00,0.774664722,0.146473333,0.146473333,0.146473611,-0.098341389,-0.529849722,-0.000945556,-0.00784,-0.002805,0.628191389
10/25/2015 9:00,1.610590833,0.040663889,0.040663889,0.044948611,-0.462746389,-1.102895833,-0.001843056,-0.007682222,-0.671806389,1.569926944
10/25/2015 8:00,0.677616389,-0.004534167,-0.004534167,0,-0.150670278,-0.526946111,-0.000863611,-0.007889722,-0.002717222,0.682150556
10/25/2015 7:00,0.679569722,-0.004550833,-0.004550833,0,-0.152034722,-0.527535,-0.000877222,-0.007926389,-0.002735278,0.684120555
10/25/2015 6:00,0.680948611,-0.004566111,-0.004566111,0,-0.152448056,-0.528500556,-0.000869444,-0.0079325,-0.002735,0.685514722
10/25/2015 5:00,0.684001667,-0.004565833,-0.004565833,0,-0.153808889,-0.530192778,-0.000865278,-0.007935556,-0.002740833,0.6885675
10/25/2015 4:00,0.946687222,-0.005183889,-0.005183889,0,-0.285811944,-0.660875278,-0.0010475,-0.007808889,-0.260086667,0.951871111
10/25/2015 3:00,0.699716944,-0.004599167,-0.004599167,0,-0.166860278,-0.532856667,-0.000823056,-0.007894167,-0.002737778,0.704316111
10/25/2015 2:00,0.695586111,-0.004569722,-0.004569722,0,-0.164752222,-0.530833889,-0.00079,-0.007873611,-0.002737222,0.700155833
10/25/2015 1:00,0.692704722,-0.004570833,-0.004570833,0,-0.165599167,-0.527105556,-0.00075,-0.007836667,-0.002726667,0.697275555
10/25/2015 0:00,0.950575556,-0.005117222,-0.005117222,0,-0.295056667,-0.655518889,-0.000920278,-0.007681944,-0.258688056,0.955692778
10/24/2015 23:00,0.704869722,-0.004595,-0.004595,0,-0.173913333,-0.530956389,-0.000705833,-0.007849167,-0.002752778,0.709464722
10/24/2015 22:00,0.934285556,-0.005539167,-0.005539167,0,-0.390973056,-0.5433125,-0.000509444,-0.007489444,-0.002632222,0.939824723
10/24/2015 21:00,0.990081111,-0.005699167,-0.005699167,0,-0.444451111,-0.54563,-0.000444167,-0.007337222,-0.002587222,0.995780278
10/24/2015 20:00,1.504654444,-0.007659444,-0.007659444,0,-0.697346111,-0.807308333,-0.000808611,-0.007310833,-0.251471667,1.512313888
10/24/2015 19:00,5.982246111,-0.047443333,-0.047443333,0.000068333,-2.759941667,-3.222236111,-0.004293889,-0.008375,-0.003041944,6.029689444
10/24/2015 18:00,1.445151944,0.032884722,0.032884722,0.034266944,-0.386210556,-1.024674444,-0.001458056,-0.007548611,-0.0029775,1.412267222
10/24/2015 17:00,0.805199444,0.085748333,0.085748333,0.085781944,-0.164836944,-0.554580556,-0.000718333,-0.007805,-0.002828889,0.719451111
10/24/2015 16:00,1.0331225,0.3345525,0.3345525,0.3345525,-0.157996667,-0.540573333,-0.000751389,-0.007876389,-0.271348611,0.69857
10/24/2015 15:00,0.755761944,0.214461944,0.214461944,0.214461944,-0.065424444,-0.475875556,-0.000636389,-0.007934722,-0.002776667,0.5413
10/24/2015 14:00,1.44018,0.206865278,0.206865278,0.206865278,-0.422947778,-0.810366944,-0.001135278,-0.007566944,-0.670911944,1.233314722
10/24/2015 13:00,0.821100833,0.158838889,0.158838889,0.158844444,-0.112208611,-0.550047778,-0.0007325,-0.007806667,-0.002802778,0.662261944
10/24/2015 12:00,0.775954444,0.041679444,0.041679444,0.041794722,-0.138932222,-0.5952275,-0.000771389,-0.007761389,-0.002844444,0.734275
10/24/2015 11:00,1.034268889,0.200454167,0.200454167,0.200465833,-0.211848889,-0.621954167,-0.000841111,-0.007726111,-0.269323611,0.833814722
10/24/2015 10:00,0.929121389,0.117334167,0.117334167,0.117585833,-0.101493889,-0.710041667,-0.0010675,-0.007918611,-0.002980278,0.811787222
10/24/2015 9:00,1.005959444,-0.007094444,-0.007094444,0,-0.3273125,-0.678646944,-0.000826667,-0.007636667,-0.367827778,1.013053888
10/24/2015 8:00,1.900409444,-0.007542222,-0.007542222,0,-0.945304722,-0.955104722,-0.9362025,-0.315469444,-0.002475556,1.907951666
10/24/2015 7:00,2.077658056,-0.007944167,-0.007944167,0,-1.045026111,-1.032631944,-1.088948611,-0.364456944,-0.002486944,2.085602223
10/24/2015 6:00,0.654409444,-0.004456389,-0.004456389,0,-0.158224722,-0.496184722,-0.0004375,-0.007731667,-0.002786111,0.658865833
10/24/2015 5:00,0.67075,-0.004442222,-0.004442222,0,-0.179945278,-0.490804722,-0.000340278,-0.012479444,-0.002826667,0.675192222
10/24/2015 4:00,1.882927222,-0.007331389,-0.007331389,0,-0.913106389,-0.969820833,-0.970366389,-0.296888889,-0.002614722,1.890258611
10/24/2015 3:00,0.930843333,-0.005005,-0.005005,0,-0.3016475,-0.629195833,-0.000540833,-0.007723056,-0.27181,0.935848333
10/24/2015 2:00,2.249238333,-0.008202778,-0.008202778,0,-1.139154722,-1.110083611,-1.245100278,-0.366714444,-0.002538611,2.257441111
10/24/2015 1:00,0.6477825,-0.004162778,-0.004162778,0,-0.146980556,-0.500801944,-0.000357778,-0.0078025,-0.0028825,0.651945278
10/24/2015 0:00,1.679010278,-0.006736667,-0.006736667,0,-0.797143333,-0.881866944,-0.783579722,-0.2454025,-0.002611111,1.685746945
10/23/2015 23:00,1.456526667,-0.006065556,-0.006065556,0,-0.634809444,-0.821717222,-0.629164444,-0.169524444,-0.002704167,1.462592223
10/23/2015 22:00,2.782178056,-0.010325556,-0.010325556,0,-1.350170556,-1.4320075,-1.016633056,-0.30367,-0.0026375,2.792503612
10/23/2015 21:00,4.617033056,-0.019273056,-0.019273056,0,-2.235489167,-2.381543889,-0.002669722,-0.0091475,-0.003053889,4.636306112
10/23/2015 20:00,1.034683611,-0.007441111,-0.007441111,0,-0.376801389,-0.657882222,-0.000463056,-0.039005278,-0.271298056,1.042124722
10/23/2015 19:00,2.381879444,0.0611925,0.0611925,0.074289444,-1.139341389,-1.168248611,-1.239333056,-0.331892778,-0.002582778,2.320686944
10/23/2015 18:00,0.944783611,0.489011944,0.489011944,0.489011944,-0.0366175,-0.419154167,-0.000371944,-0.007916111,-0.002696667,0.455771667
10/23/2015 17:00,3.592454167,0.449323889,0.449323889,0.449624167,-1.305637778,-1.837192222,-0.002368611,-0.006396111,-0.002280556,3.143130278
10/23/2015 16:00,7.414205833,0.434694167,0.434694167,0.434702222,-3.456225833,-3.523277778,-2.401965278,-0.657139444,-0.001679167,6.979511666
10/23/2015 15:00,2.5223125,0.993690278,0.993690278,0.993690278,-0.653999722,-0.8746225,-1.138254444,-0.293024167,-0.002187222,1.528622222
10/23/2015 14:00,0.865453056,0.80475,0.80475,0.80475,0.124084444,-0.1847875,-0.000233333,-0.0080125,-0.002416944,0.060703056
10/23/2015 13:00,1.1030125,0.543331389,0.543331389,0.543331389,-0.121412778,-0.438268333,-0.00044,-0.007748889,-0.247615278,0.559681111
10/23/2015 12:00,0.9018275,0.770852778,0.770852778,0.770852778,0.115961667,-0.246936389,-0.000270278,-0.0080375,-0.002511111,0.130974722
10/23/2015 11:00,1.341110278,0.630028611,0.630028611,0.630028611,-0.355376944,-0.355704722,-0.000088611,-0.007310556,-0.002170556,0.711081667
10/23/2015 10:00,1.289558889,0.179048333,0.179048333,0.179048333,-0.4034525,-0.707058056,-0.000737778,-0.007416944,-0.273615833,1.110510556
10/23/2015 9:00,1.930104444,0.001741111,0.001741111,0.012405278,-0.835020556,-1.082678611,-0.801905833,-0.283251944,-0.002801944,1.928363333
10/23/2015 8:00,1.324444167,-0.005131667,-0.005131667,0,-0.453992222,-0.870451944,-0.3902175,-0.107505556,-0.002829722,1.329575834
10/23/2015 7:00,2.121524722,-0.007461389,-0.007461389,0,-1.036695,-1.084829722,-1.144246389,-0.336693056,-0.002485278,2.128986111
10/23/2015 6:00,1.9210725,-0.007033333,-0.007033333,0,-0.922555,-0.9985175,-0.978919167,-0.297441111,-0.002521667,1.928105833
10/23/2015 5:00,0.663386389,-0.003894722,-0.003894722,0,-0.148560556,-0.514825833,-0.000423333,-0.0073175,-0.0027875,0.667281111
10/23/2015 4:00,0.682627222,-0.003964167,-0.003964167,0,-0.165730556,-0.516896667,-0.000408333,-0.007329167,-0.0027925,0.686591389
10/23/2015 3:00,1.921144444,-0.00701,-0.00701,0,-0.928889167,-0.992255278,-0.967728056,-0.29393,-0.002520556,1.928154444
10/23/2015 2:00,0.680681111,-0.0039225,-0.0039225,0,-0.1654875,-0.515193611,-0.000405,-0.007255833,-0.002786944,0.684603611
10/23/2015 1:00,2.247543333,-0.007756944,-0.007756944,0,-1.120992222,-1.126551111,-1.235304167,-0.354948333,-0.002461389,2.255300277
10/23/2015 0:00,0.680615,-0.003742222,-0.003742222,0,-0.155468333,-0.525146667,-0.000373056,-0.007178056,-0.002795833,0.684357222
10/22/2015 23:00,2.982982222,-0.009416944,-0.009416944,0,-1.541502222,-1.44148,-1.778244444,-0.480275556,-0.002334167,2.992399166
10/22/2015 22:00,4.039615278,-0.011996111,-0.011996111,0,-2.223210556,-1.816404722,-2.473000556,-0.645333056,-0.001938333,4.051611389
10/22/2015 21:00,1.323491389,-0.005663056,-0.005663056,0,-0.570729167,-0.752762222,-0.144255833,-0.040678056,-0.002560833,1.329154445
10/22/2015 20:00,6.409459444,-0.026084722,-0.026084722,0.000010556,-3.272415556,-3.137033333,-1.181244722,-0.327150833,-0.002449444,6.435544166
10/22/2015 19:00,4.116871667,-0.006930556,-0.006930556,0.017084167,-1.931177222,-2.168610278,-0.002476667,-0.008231944,-0.002896667,4.123802223
10/22/2015 18:00,0.699670833,0.226026944,0.226026944,0.226026944,-0.054621667,-0.419022222,-0.000334722,-0.007234444,-0.0026925,0.473643889
10/22/2015 17:00,0.71646,0.380391944,0.380391944,0.380400278,0.040960556,-0.377020278,-0.000370278,-0.007393889,-0.002710833,0.336068056
10/22/2015 16:00,0.757588333,0.925898889,0.925898889,0.925898889,0.326253611,-0.157943056,-0.000343889,-0.007800556,-0.002563889,-0.168310556
10/22/2015 15:00,0.737450278,0.702019722,0.702019722,0.702019722,0.212443056,-0.247873611,-0.000384444,-0.007706389,-0.002619722,0.035430556
10/22/2015 14:00,0.713396389,0.603046389,0.603046389,0.603046389,0.162859167,-0.273209167,-0.000371944,-0.007622222,-0.002633056,0.11035
10/22/2015 13:00,0.757360278,0.807308056,0.807308056,0.807308056,0.247765556,-0.197817778,-0.000376389,-0.007756111,-0.002579444,-0.049947778
10/22/2015 12:00,0.795853333,0.731115,0.731115,0.731115,0.211065556,-0.275803889,-0.000442222,-0.007724167,-0.002672222,0.064738333
10/22/2015 11:00,0.791459444,0.577616389,0.577616389,0.577616389,0.131426667,-0.345269722,-0.000510556,-0.007623611,-0.002721111,0.213843055
10/22/2015 10:00,0.821935,0.197208333,0.197208333,0.197208333,-0.094525556,-0.530201111,-0.000666667,-0.007396944,-0.002787778,0.624726667
10/22/2015 9:00,0.750841944,0.003930278,0.003930278,0.010009444,-0.125633889,-0.615198611,-0.000813056,-0.007373611,-0.002877778,0.746911666
10/22/2015 8:00,1.764966389,-0.006303056,-0.006303056,0,-0.671770833,-1.093195556,-0.514402778,-0.180594167,-0.002841389,1.771269445
10/22/2015 7:00,2.148536389,-0.007791389,-0.007791389,0,-1.091338333,-1.057198056,-0.966118333,-0.307423333,-0.002379722,2.156327778
10/22/2015 6:00,0.794458889,-0.004436111,-0.004436111,0,-0.216139444,-0.578319444,-0.000675556,-0.007226389,-0.002775,0.798895
10/22/2015 5:00,1.937798889,-0.007062222,-0.007062222,0,-0.900379444,-1.037419444,-0.937973889,-0.2974925,-0.00262,1.944861111
10/22/2015 4:00,0.725528889,-0.004114444,-0.004114444,0,-0.150815278,-0.574713611,-0.000680556,-0.007405278,-0.002830833,0.729643333
10/22/2015 3:00,0.729756667,-0.004098611,-0.004098611,0,-0.151733333,-0.578023333,-0.000658611,-0.007388333,-0.002845,0.733855278
10/22/2015 2:00,1.96072,-0.007091389,-0.007091389,0,-0.913995833,-1.046724167,-0.946182222,-0.295667778,-0.002613056,1.967811389
