"Date & Time",Use,Gen,"Grid","Solar","Shop"
2015-12-21 01:00,"=D270-MIN(E270;0)","=E270",54313.316477222,53816.843738056,-3899.207180833
2015-12-21 00:00,"=D271-MIN(E271;0)","=E271",54311.813129444,53816.830886667,-3899.065501667
2015-12-20 23:00,"=D272-MIN(E272;0)","=E272",54310.912054722,53816.818302222,-3898.945353611
2015-12-20 22:00,"=D273-MIN(E273;0)","=E273",54310.287939722,53816.804406667,-3898.924559444
2015-12-20 21:00,"=D274-MIN(E274;0)","=E274",54309.669493889,53816.739837222,-3898.895917500
2015-12-20 20:00,"=D275-MIN(E275;0)","=E275",54309.073119444,53816.538090556,-3898.868173889
2015-12-20 19:00,"=D276-MIN(E276;0)","=E276",54308.255824444,53816.143776111,-3898.848122778
2015-12-20 18:00,"=D277-MIN(E277;0)","=E277",54307.606030278,53815.627744722,-3898.834011111
2015-12-20 17:00,"=D278-MIN(E278;0)","=E278",54307.004996944,53814.957883333,-3898.813611667
2015-12-20 16:00,"=D279-MIN(E279;0)","=E279",54306.286768056,53814.228338333,-3898.799147778
2015-12-20 15:00,"=D280-MIN(E280;0)","=E280",54305.698333056,53814.084663889,-3898.800060556
2015-12-20 14:00,"=D281-MIN(E281;0)","=E281",54305.135037500,53814.063478889,-3898.791433889
2015-12-20 13:00,"=D282-MIN(E282;0)","=E282",54304.435697500,53814.040845556,-3898.744719444
2015-12-20 12:00,"=D283-MIN(E283;0)","=E283",54303.776397500,53814.017946944,-3898.713544167
2015-12-20 11:00,"=D284-MIN(E284;0)","=E284",54303.243270833,53813.994951111,-3898.709767222
2015-12-20 10:00,"=D285-MIN(E285;0)","=E285",54302.596178056,53813.972012222,-3898.694343611
2015-12-20 09:00,"=D286-MIN(E286;0)","=E286",54301.947496389,53813.949195000,-3898.679223889
2015-12-20 08:00,"=D287-MIN(E287;0)","=E287",54301.398696944,53813.927170000,-3898.667530000
2015-12-20 07:00,"=D288-MIN(E288;0)","=E288",54300.782925556,53813.905510000,-3898.659130833
2015-12-20 06:00,"=D289-MIN(E289;0)","=E289",54300.165658056,53813.884681389,-3898.640303889
2015-12-20 05:00,"=D290-MIN(E290;0)","=E290",54299.609209444,53813.864319722,-3898.597232222
2015-12-20 04:00,"=D291-MIN(E291;0)","=E291",54298.937046389,53813.844543333,-3898.542570000
2015-12-20 03:00,"=D292-MIN(E292;0)","=E292",54298.289459167,53813.825162500,-3898.498287222
2015-12-20 02:00,"=D293-MIN(E293;0)","=E293",54297.723483889,53813.806243611,-3898.441280833
2015-12-20 01:00,"=D294-MIN(E294;0)","=E294",54297.055677778,53813.788092778,-3898.382696944
2015-12-20 00:00,"=D295-MIN(E295;0)","=E295",54296.409823333,53813.771211944,-3898.322194444
2015-12-19 23:00,"=D296-MIN(E296;0)","=E296",54295.840829167,53813.755460833,-3898.279335278
2015-12-19 22:00,"=D297-MIN(E297;0)","=E297",54295.087317222,53813.731535833,-3898.263675833
2015-12-19 21:00,"=D298-MIN(E298;0)","=E298",54294.404466667,53813.434948333,-3898.240121111
2015-12-19 20:00,"=D299-MIN(E299;0)","=E299",54293.726947778,53812.834161667,-3898.217725000
2015-12-19 19:00,"=D300-MIN(E300;0)","=E300",54292.931531944,53811.910028056,-3898.199071389
2015-12-19 18:00,"=D301-MIN(E301;0)","=E301",54292.217369167,53811.105472500,-3898.191175833
2015-12-19 17:00,"=D302-MIN(E302;0)","=E302",54291.505998333,53810.228817778,-3898.190150833
2015-12-19 16:00,"=D303-MIN(E303;0)","=E303",54290.709565833,53809.551540556,-3898.189380000
2015-12-19 15:00,"=D304-MIN(E304;0)","=E304",54290.042483611,53809.287139444,-3898.191643056
2015-12-19 14:00,"=D305-MIN(E305;0)","=E305",54289.425580556,53809.239152222,-3898.197564444
2015-12-19 13:00,"=D306-MIN(E306;0)","=E306",54288.690818056,53809.210070278,-3898.180651111
2015-12-19 12:00,"=D307-MIN(E307;0)","=E307",54287.972658611,53809.181441944,-3898.160546111
2015-12-19 11:00,"=D308-MIN(E308;0)","=E308",54287.350595000,53809.153239722,-3898.159445278
2015-12-19 10:00,"=D309-MIN(E309;0)","=E309",54286.610378611,53809.125310833,-3898.149030833
2015-12-19 09:00,"=D310-MIN(E310;0)","=E310",54285.866690833,53809.097809167,-3898.084062778
2015-12-19 08:00,"=D311-MIN(E311;0)","=E311",54285.286114444,53809.071023333,-3898.080804167
2015-12-19 07:00,"=D312-MIN(E312;0)","=E312",54284.674287778,53809.044999722,-3898.087998889
2015-12-19 06:00,"=D313-MIN(E313;0)","=E313",54284.009626389,53809.019853611,-3898.084803333
2015-12-19 05:00,"=D314-MIN(E314;0)","=E314",54283.405083611,53808.995668889,-3898.055481944
2015-12-19 04:00,"=D315-MIN(E315;0)","=E315",54282.793659444,53808.972521389,-3898.011128611
2015-12-19 03:00,"=D316-MIN(E316;0)","=E316",54282.107489722,53808.950297778,-3897.978481111
2015-12-19 02:00,"=D317-MIN(E317;0)","=E317",54281.473251111,53808.929015278,-3897.932411111
2015-12-19 01:00,"=D318-MIN(E318;0)","=E318",54280.897883056,53808.907845278,-3897.885318333
2015-12-19 00:00,"=D319-MIN(E319;0)","=E319",54280.239983056,53808.887367778,-3897.837245000
2015-12-18 23:00,"=D320-MIN(E320;0)","=E320",54279.638961389,53808.867878056,-3897.809743611
2015-12-18 22:00,"=D321-MIN(E321;0)","=E321",54279.074931389,53808.824062500,-3897.796973611
2015-12-18 21:00,"=D322-MIN(E322;0)","=E322",54278.363848333,53808.622555556,-3897.782998056
2015-12-18 20:00,"=D323-MIN(E323;0)","=E323",54277.711270833,53808.229794722,-3897.769770000
2015-12-18 19:00,"=D324-MIN(E324;0)","=E324",54277.113910000,53807.757291111,-3897.772249444
2015-12-18 18:00,"=D325-MIN(E325;0)","=E325",54276.384016667,53806.990552500,-3897.766416667
2015-12-18 17:00,"=D326-MIN(E326;0)","=E326",54275.672384167,53806.067993611,-3897.767424444
2015-12-18 16:00,"=D327-MIN(E327;0)","=E327",54275.058433889,53805.383825000,-3897.775530278
2015-12-18 15:00,"=D328-MIN(E328;0)","=E328",54274.427356389,53805.246285556,-3897.798009444
2015-12-18 14:00,"=D329-MIN(E329;0)","=E329",54273.756007500,53805.206748333,-3897.809096389
2015-12-18 13:00,"=D330-MIN(E330;0)","=E330",54273.135812778,53805.172828056,-3897.789186667
2015-12-18 12:00,"=D331-MIN(E331;0)","=E331",54272.475845556,53805.138968056,-3897.787523611
2015-12-18 11:00,"=D332-MIN(E332;0)","=E332",54271.787126667,53805.105340833,-3897.803071667
2015-12-18 10:00,"=D333-MIN(E333;0)","=E333",54271.179385556,53805.072026944,-3897.811593889
2015-12-18 09:00,"=D334-MIN(E334;0)","=E334",54270.522198056,53805.038999444,-3897.819201389
2015-12-18 08:00,"=D335-MIN(E335;0)","=E335",54269.793629167,53805.006512778,-3897.835993611
2015-12-18 07:00,"=D336-MIN(E336;0)","=E336",54269.125267222,53804.974640278,-3897.845798611
2015-12-18 06:00,"=D337-MIN(E337;0)","=E337",54268.495258611,53804.943664167,-3897.849985278
2015-12-18 05:00,"=D338-MIN(E338;0)","=E338",54267.751609167,53804.913896944,-3897.829963056
2015-12-18 04:00,"=D339-MIN(E339;0)","=E339",54267.066105000,53804.885570278,-3897.806396389
2015-12-18 03:00,"=D340-MIN(E340;0)","=E340",54266.429937500,53804.858970556,-3897.771904167
2015-12-18 02:00,"=D341-MIN(E341;0)","=E341",54265.646568333,53804.834295278,-3897.730062778
2015-12-18 01:00,"=D342-MIN(E342;0)","=E342",54264.828453056,53804.812183611,-3897.683849722
2015-12-18 00:00,"=D343-MIN(E343;0)","=E343",54264.209634167,53804.792005278,-3897.643736944
2015-12-17 23:00,"=D344-MIN(E344;0)","=E344",54263.463744722,53804.773518333,-3897.606822778
2015-12-17 22:00,"=D345-MIN(E345;0)","=E345",54262.820111944,53804.747964722,-3897.586817778
2015-12-17 21:00,"=D346-MIN(E346;0)","=E346",54262.181238056,53804.434534722,-3897.567090278
2015-12-17 20:00,"=D347-MIN(E347;0)","=E347",54261.446502222,53803.707674167,-3897.550352222
2015-12-17 19:00,"=D348-MIN(E348;0)","=E348",54260.870280833,53803.252373611,-3897.546270000
2015-12-17 18:00,"=D349-MIN(E349;0)","=E349",54260.228408333,53802.707337778,-3897.528475000
2015-12-17 17:00,"=D350-MIN(E350;0)","=E350",54259.525065556,53802.215822778,-3897.508243889
2015-12-17 16:00,"=D351-MIN(E351;0)","=E351",54258.917141944,53801.789340833,-3897.487555000
2015-12-17 15:00,"=D352-MIN(E352;0)","=E352",54258.345480556,53801.516148889,-3897.478293333
2015-12-17 14:00,"=D353-MIN(E353;0)","=E353",54257.703211944,53801.479255000,-3897.484488056
2015-12-17 13:00,"=D354-MIN(E354;0)","=E354",54257.100657500,53801.450873056,-3897.454139167
2015-12-17 12:00,"=D355-MIN(E355;0)","=E355",54256.514539722,53801.422936944,-3897.425993611
2015-12-17 11:00,"=D356-MIN(E356;0)","=E356",54255.778287222,53801.395423333,-3897.353895000
2015-12-17 10:00,"=D357-MIN(E357;0)","=E357",54255.191718889,53801.367976667,-3897.350801944
2015-12-17 09:00,"=D358-MIN(E358;0)","=E358",54254.642148056,53801.340719167,-3897.342683889
2015-12-17 08:00,"=D359-MIN(E359;0)","=E359",54253.992915556,53801.314339167,-3897.333403056
2015-12-17 07:00,"=D360-MIN(E360;0)","=E360",54253.427796111,53801.289343611,-3897.331545278
2015-12-17 06:00,"=D361-MIN(E361;0)","=E361",54252.894962222,53801.265903611,-3897.321283333
2015-12-17 05:00,"=D362-MIN(E362;0)","=E362",54252.224302222,53801.243632778,-3897.283764722
2015-12-17 04:00,"=D363-MIN(E363;0)","=E363",54251.640857222,53801.222536667,-3897.230647222
2015-12-17 03:00,"=D364-MIN(E364;0)","=E364",54251.075261389,53801.202563889,-3897.183386667
2015-12-17 02:00,"=D365-MIN(E365;0)","=E365",54250.406120833,53801.183381944,-3897.133203056
2015-12-17 01:00,"=D366-MIN(E366;0)","=E366",54249.850256389,53801.165183333,-3897.075603056
2015-12-17 00:00,"=D367-MIN(E367;0)","=E367",54249.264803333,53801.147908889,-3897.016816944
2015-12-16 23:00,"=D368-MIN(E368;0)","=E368",54248.604475278,53801.131640556,-3896.970867222
2015-12-16 22:00,"=D369-MIN(E369;0)","=E369",54248.049968056,53801.095013611,-3896.957798333
2015-12-16 21:00,"=D370-MIN(E370;0)","=E370",54247.268831111,53800.927824444,-3896.933997778
2015-12-16 20:00,"=D371-MIN(E371;0)","=E371",54246.571378889,53800.294029444,-3896.912788056
2015-12-16 19:00,"=D372-MIN(E372;0)","=E372",54245.673220556,53799.741444444,-3896.871672500
2015-12-16 18:00,"=D373-MIN(E373;0)","=E373",54244.892821389,53799.546169722,-3896.836995833
2015-12-16 17:00,"=D374-MIN(E374;0)","=E374",54244.121302778,53799.451825833,-3896.756553889
2015-12-16 16:00,"=D375-MIN(E375;0)","=E375",54243.016458889,53799.384214444,-3896.712626111
2015-12-16 15:00,"=D376-MIN(E376;0)","=E376",54241.772175278,53799.353406389,-3896.675636111
2015-12-16 14:00,"=D377-MIN(E377;0)","=E377",54240.811590000,53799.327077222,-3896.671240278
2015-12-16 13:00,"=D378-MIN(E378;0)","=E378",54239.963323333,53799.302185278,-3896.636455278
2015-12-16 12:00,"=D379-MIN(E379;0)","=E379",54239.234801389,53799.279091111,-3896.610045556
2015-12-16 11:00,"=D380-MIN(E380;0)","=E380",54238.587795556,53799.257536944,-3896.590141667
2015-12-16 10:00,"=D381-MIN(E381;0)","=E381",54237.848356944,53799.237652500,-3896.567365556
2015-12-16 09:00,"=D382-MIN(E382;0)","=E382",54237.212745833,53799.219491389,-3896.541543611
2015-12-16 08:00,"=D383-MIN(E383;0)","=E383",54236.558595278,53799.203478333,-3896.521778333
2015-12-16 07:00,"=D384-MIN(E384;0)","=E384",54235.861664444,53799.190105000,-3896.496037500
2015-12-16 06:00,"=D385-MIN(E385;0)","=E385",54235.284460833,53799.180700000,-3896.457719722
2015-12-16 05:00,"=D386-MIN(E386;0)","=E386",54234.423026111,53799.172208889,-3896.394812778
2015-12-16 04:00,"=D387-MIN(E387;0)","=E387",54233.272752500,53799.163401111,-3896.320268333
2015-12-16 03:00,"=D388-MIN(E388;0)","=E388",54232.037854722,53799.154230278,-3896.245318889
2015-12-16 02:00,"=D389-MIN(E389;0)","=E389",54230.803519167,53799.145182500,-3896.178315278
2015-12-16 01:00,"=D390-MIN(E390;0)","=E390",54229.555426944,53799.136040000,-3896.112517222
2015-12-16 00:00,"=D391-MIN(E391;0)","=E391",54228.233486111,53799.126660000,-3895.954647500
2015-12-15 23:00,"=D392-MIN(E392;0)","=E392",54227.100569444,53799.116749444,-3895.723767778
2015-12-15 22:00,"=D393-MIN(E393;0)","=E393",54226.404479444,53799.105217222,-3895.602518333
2015-12-15 21:00,"=D394-MIN(E394;0)","=E394",54225.678751944,53799.093132500,-3895.543286389
2015-12-15 20:00,"=D395-MIN(E395;0)","=E395",54224.990706667,53799.082187778,-3895.488477222
2015-12-15 19:00,"=D396-MIN(E396;0)","=E396",54224.258903333,53799.074369722,-3895.453848611
2015-12-15 18:00,"=D397-MIN(E397;0)","=E397",54223.484746389,53799.068963611,-3895.411711111
2015-12-15 17:00,"=D398-MIN(E398;0)","=E398",54222.887490556,53799.063540556,-3895.369333056
2015-12-15 16:00,"=D399-MIN(E399;0)","=E399",54222.073414167,53799.054376667,-3895.325517222
2015-12-15 15:00,"=D400-MIN(E400;0)","=E400",54221.359931944,53799.044558889,-3895.227864444
2015-12-15 14:00,"=D401-MIN(E401;0)","=E401",54220.540329167,53799.034236111,-3895.190045556
2015-12-15 13:00,"=D402-MIN(E402;0)","=E402",54219.683105833,53799.023076111,-3895.128482222
2015-12-15 12:00,"=D403-MIN(E403;0)","=E403",54219.065995833,53799.011494722,-3895.079304722
2015-12-15 11:00,"=D404-MIN(E404;0)","=E404",54218.311661944,53798.998699444,-3895.043226667
2015-12-15 10:00,"=D405-MIN(E405;0)","=E405",54217.668798056,53798.985356667,-3895.006684722
2015-12-15 09:00,"=D406-MIN(E406;0)","=E406",54216.901838333,53798.971352778,-3894.971357500
2015-12-15 08:00,"=D407-MIN(E407;0)","=E407",54216.188056111,53798.957386389,-3894.944612778
2015-12-15 07:00,"=D408-MIN(E408;0)","=E408",54215.471345833,53798.945672222,-3894.914229444
2015-12-15 06:00,"=D409-MIN(E409;0)","=E409",54214.715425556,53798.933804167,-3894.875875556
2015-12-15 05:00,"=D410-MIN(E410;0)","=E410",54213.968060000,53798.921543889,-3894.815946389
2015-12-15 04:00,"=D411-MIN(E411;0)","=E411",54213.171015556,53798.910135833,-3894.740430278
2015-12-15 03:00,"=D412-MIN(E412;0)","=E412",54212.022602500,53798.899790556,-3894.669417778
2015-12-15 02:00,"=D413-MIN(E413;0)","=E413",54210.885699167,53798.890512778,-3894.601778611
2015-12-15 01:00,"=D414-MIN(E414;0)","=E414",54209.649194722,53798.881582500,-3894.522083333
2015-12-15 00:00,"=D415-MIN(E415;0)","=E415",54208.399674167,53798.871025556,-3894.447441111
2015-12-14 23:00,"=D416-MIN(E416;0)","=E416",54207.222258056,53798.859693611,-3894.383052778
2015-12-14 22:00,"=D417-MIN(E417;0)","=E417",54206.450422778,53798.765716111,-3894.328997778
2015-12-14 21:00,"=D418-MIN(E418;0)","=E418",54205.525173333,53797.627680278,-3894.260033056
2015-12-14 20:00,"=D419-MIN(E419;0)","=E419",54204.684840833,53795.152088889,-3894.184052778
2015-12-14 19:00,"=D420-MIN(E420;0)","=E420",54203.946166944,53792.100978611,-3894.106682222
2015-12-14 18:00,"=D421-MIN(E421;0)","=E421",54203.079706111,53790.492650278,-3894.025453056
2015-12-14 17:00,"=D422-MIN(E422;0)","=E422",54202.171453333,53790.042342222,-3894.005708611
2015-12-14 16:00,"=D423-MIN(E423;0)","=E423",54201.257453333,53789.788475556,-3893.949808611
2015-12-14 15:00,"=D424-MIN(E424;0)","=E424",54200.343453333,53789.534608889,-3893.893908611
2015-12-14 14:00,"=D425-MIN(E425;0)","=E425",54199.429453333,53789.280742222,-3893.838008611
2015-12-14 13:00,"=D426-MIN(E426;0)","=E426",54198.515453333,53789.026875556,-3893.782108611
2015-12-14 12:00,"=D427-MIN(E427;0)","=E427",54197.601453333,53788.773008889,-3893.726208611
2015-12-14 11:00,"=D428-MIN(E428;0)","=E428",54196.687453333,53788.519142222,-3893.670308611
2015-12-14 10:00,"=D429-MIN(E429;0)","=E429",54195.773453333,53788.265275556,-3893.614408611
2015-12-14 09:00,"=D430-MIN(E430;0)","=E430",54194.859453333,53788.011408889,-3893.558508611
2015-12-14 08:00,"=D431-MIN(E431;0)","=E431",54193.945453333,53787.757542222,-3893.502608611
2015-12-14 07:00,"=D432-MIN(E432;0)","=E432",54193.031453333,53787.503675556,-3893.446708611
2015-12-14 06:00,"=D433-MIN(E433;0)","=E433",54192.117453333,53787.249808889,-3893.390808611
2015-12-14 05:00,"=D434-MIN(E434;0)","=E434",54191.203453333,53786.995942222,-3893.334908611
2015-12-14 04:00,"=D435-MIN(E435;0)","=E435",54190.289453333,53786.742075556,-3893.279008611
2015-12-14 03:00,"=D436-MIN(E436;0)","=E436",54189.375453333,53786.488208889,-3893.223108611
2015-12-14 02:00,"=D437-MIN(E437;0)","=E437",54188.461453333,53786.234342222,-3893.167208611
2015-12-14 01:00,"=D438-MIN(E438;0)","=E438",54187.547453333,53785.980475556,-3893.111308611
2015-12-14 00:00,"=D439-MIN(E439;0)","=E439",54186.633453333,53785.726608889,-3893.055408611
2015-12-13 23:00,"=D440-MIN(E440;0)","=E440",54185.719453333,53785.472742222,-3892.999508611
2015-12-13 22:00,"=D441-MIN(E441;0)","=E441",54184.805453333,53785.218875556,-3892.943608611
2015-12-13 21:00,"=D442-MIN(E442;0)","=E442",54183.891453333,53784.965008889,-3892.887708611
2015-12-13 20:00,"=D443-MIN(E443;0)","=E443",54182.977453333,53784.711142222,-3892.831808611
2015-12-13 19:00,"=D444-MIN(E444;0)","=E444",54182.063453333,53784.457275556,-3892.775908611
2015-12-13 18:00,"=D445-MIN(E445;0)","=E445",54181.149453333,53784.203408889,-3892.720008611
2015-12-13 17:00,"=D446-MIN(E446;0)","=E446",54180.235453333,53783.949542222,-3892.664108611
2015-12-13 16:00,"=D447-MIN(E447;0)","=E447",54179.321453333,53783.695675556,-3892.608208611
2015-12-13 15:00,"=D448-MIN(E448;0)","=E448",54178.407453333,53783.441808889,-3892.552308611
2015-12-13 14:00,"=D449-MIN(E449;0)","=E449",54177.493453333,53783.187942222,-3892.496408611
2015-12-13 13:00,"=D450-MIN(E450;0)","=E450",54176.579453333,53782.934075556,-3892.440508611
2015-12-13 12:00,"=D451-MIN(E451;0)","=E451",54175.665453333,53782.680208889,-3892.384608611
2015-12-13 11:00,"=D452-MIN(E452;0)","=E452",54174.751453333,53782.426342222,-3892.328708611
2015-12-13 10:00,"=D453-MIN(E453;0)","=E453",54173.837453333,53782.172475556,-3892.272808611
2015-12-13 09:00,"=D454-MIN(E454;0)","=E454",54172.923453333,53781.918608889,-3892.216908611
2015-12-13 08:00,"=D455-MIN(E455;0)","=E455",54172.009453333,53781.664742222,-3892.161008611
2015-12-13 07:00,"=D456-MIN(E456;0)","=E456",54171.095453333,53781.410875556,-3892.105108611
2015-12-13 06:00,"=D457-MIN(E457;0)","=E457",54170.181453333,53781.157008889,-3892.049208611
2015-12-13 05:00,"=D458-MIN(E458;0)","=E458",54169.267453333,53780.903142222,-3891.993308611
2015-12-13 04:00,"=D459-MIN(E459;0)","=E459",54168.353453333,53780.649275556,-3891.937408611
2015-12-13 03:00,"=D460-MIN(E460;0)","=E460",54167.439453333,53780.395408889,-3891.881508611
2015-12-13 02:00,"=D461-MIN(E461;0)","=E461",54166.525453333,53780.141542222,-3891.825608611
2015-12-13 01:00,"=D462-MIN(E462;0)","=E462",54165.611453333,53779.887675556,-3891.769708611
2015-12-13 00:00,"=D463-MIN(E463;0)","=E463",54164.697453333,53779.633808889,-3891.713808611
2015-12-12 23:00,"=D464-MIN(E464;0)","=E464",54163.783453333,53779.379942222,-3891.657908611
2015-12-12 22:00,"=D465-MIN(E465;0)","=E465",54162.869453333,53779.126075556,-3891.602008611
2015-12-12 21:00,"=D466-MIN(E466;0)","=E466",54161.955453333,53778.872208889,-3891.546108611
2015-12-12 20:00,"=D467-MIN(E467;0)","=E467",54161.041453333,53778.618342222,-3891.490208611
2015-12-12 19:00,"=D468-MIN(E468;0)","=E468",54160.127453333,53778.364475556,-3891.434308611
2015-12-12 18:00,"=D469-MIN(E469;0)","=E469",54159.213453333,53778.110608889,-3891.378408611
2015-12-12 17:00,"=D470-MIN(E470;0)","=E470",54158.299453333,53777.856742222,-3891.322508611
2015-12-12 16:00,"=D471-MIN(E471;0)","=E471",54157.385453333,53777.602875556,-3891.266608611
2015-12-12 15:00,"=D472-MIN(E472;0)","=E472",54156.471453333,53777.349008889,-3891.210708611
2015-12-12 14:00,"=D473-MIN(E473;0)","=E473",54155.557453333,53777.095142222,-3891.154808611
2015-12-12 13:00,"=D474-MIN(E474;0)","=E474",54154.643453333,53776.841275556,-3891.098908611
2015-12-12 12:00,"=D475-MIN(E475;0)","=E475",54153.729453333,53776.587408889,-3891.043008611
2015-12-12 11:00,"=D476-MIN(E476;0)","=E476",54152.815453333,53776.333542222,-3890.987108611
2015-12-12 10:00,"=D477-MIN(E477;0)","=E477",54151.901453333,53776.079675556,-3890.931208611
2015-12-12 09:00,"=D478-MIN(E478;0)","=E478",54150.987453333,53775.825808889,-3890.875308611
2015-12-12 08:00,"=D479-MIN(E479;0)","=E479",54150.073453333,53775.571942222,-3890.819408611
2015-12-12 07:00,"=D480-MIN(E480;0)","=E480",54149.159453333,53775.318075556,-3890.763508611
2015-12-12 06:00,"=D481-MIN(E481;0)","=E481",54148.245453333,53775.064208889,-3890.707608611
2015-12-12 05:00,"=D482-MIN(E482;0)","=E482",54147.331453333,53774.810342222,-3890.651708611
2015-12-12 04:00,"=D483-MIN(E483;0)","=E483",54146.417453333,53774.556475556,-3890.595808611
2015-12-12 03:00,"=D484-MIN(E484;0)","=E484",54145.503453333,53774.302608889,-3890.539908611
2015-12-12 02:00,"=D485-MIN(E485;0)","=E485",54144.589453333,53774.048742222,-3890.484008611
2015-12-12 01:00,"=D486-MIN(E486;0)","=E486",54143.675453333,53773.794875556,-3890.428108611
2015-12-12 00:00,"=D487-MIN(E487;0)","=E487",54142.761453333,53773.541008889,-3890.372208611
2015-12-11 23:00,"=D488-MIN(E488;0)","=E488",54141.847453333,53773.287142222,-3890.316308611
2015-12-11 22:00,"=D489-MIN(E489;0)","=E489",54140.933453333,53773.033275556,-3890.260408611
