"Date & Time","Grid","Solar","Load1","Load2"
2015-10-07 19:00,11115.347269167,29480.586475833,1373.180429444,-1947.348527222
2015-10-07 18:00,11117.237010556,29478.575648056,1373.176689444,-1947.342814722
2015-10-07 17:00,11119.134451667,29476.527954444,1373.173493611,-1947.336958611
2015-10-07 16:00,11120.531210000,29474.830693611,1373.170857500,-1947.330742778
2015-10-07 15:00,11121.195231389,29473.802643333,1373.168005833,-1947.324280833
2015-10-07 14:00,11121.099949167,29473.566371944,1373.165257778,-1947.318046389
2015-10-07 13:00,11120.791861389,29473.553895000,1373.162669722,-1947.311805833
2015-10-07 12:00,11120.439927500,29473.555599444,1373.156052500,-1947.305458611
2015-10-07 11:00,11120.076861389,29473.557292222,1373.153281111,-1947.299032500
2015-10-07 10:00,11119.737730833,29473.558953056,1373.150738889,-1947.292708889
2015-10-07 09:00,11119.402926111,29473.560606389,1373.148168333,-1947.286353056
2015-10-07 08:00,11119.030955000,29473.562248889,1373.145425556,-1947.279843889
2015-10-07 07:00,11118.641621389,29473.563875556,1373.142832222,-1947.273358889
2015-10-07 06:00,11118.257859444,29473.565496389,1373.140468333,-1947.266940000
2015-10-07 05:00,11117.845870556,29473.567120833,1373.138106667,-1947.260430000
2015-10-07 04:00,11117.413481944,29473.568741667,1373.135575000,-1947.253909167
2015-10-07 03:00,11116.979702500,29473.570330833,1373.133108333,-1947.247350000
2015-10-07 02:00,11116.569346111,29473.571958333,1373.130793056,-1947.240893056
2015-10-07 01:00,11116.166939444,29473.573592778,1373.128316389,-1947.234469444
2015-10-07 00:00,11115.736401944,29473.575208611,1373.125811944,-1947.227970278
2015-10-06 23:00,11115.341221944,29473.576791667,1373.123539444,-1947.221573611
2015-10-06 22:00,11115.166166111,29473.371997500,1373.121116944,-1947.215140278
2015-10-06 21:00,11114.807329722,29473.316553889,1373.118567500,-1947.208605000
2015-10-06 20:00,11114.487643056,29473.230046111,1373.116066111,-1947.202043889
2015-10-06 19:00,11114.184576667,29473.156805833,1373.113668889,-1947.195689722
2015-10-06 18:00,11113.812402500,29473.140662778,1373.111226389,-1947.189252500
2015-10-06 17:00,11113.839036111,29472.717222778,1373.108489722,-1947.182652778
2015-10-06 16:00,11113.914250000,29472.268900278,1373.105927222,-1947.176183333
2015-10-06 15:00,11113.990891944,29471.828148333,1373.103426111,-1947.169821389
2015-10-06 14:00,11113.820536944,29471.605632222,1373.100842222,-1947.163262500
2015-10-06 13:00,11113.442573611,29471.590324444,1373.098213056,-1947.156802222
2015-10-06 12:00,11113.077569444,29471.591949444,1373.095767778,-1947.150408611
2015-10-06 11:00,11112.695099444,29471.593550556,1373.093413333,-1947.144013611
2015-10-06 10:00,11112.247219722,29471.595132778,1373.090959444,-1947.137525833
2015-10-06 09:00,11111.689899167,29471.596686667,1373.088892500,-1947.131457778
2015-10-06 08:00,11111.298597500,29471.598262500,1373.086507222,-1947.124961944
2015-10-06 07:00,11110.897778056,29471.599833611,1373.084096944,-1947.118422222
2015-10-06 06:00,11110.481616111,29471.601407778,1373.081414722,-1947.111780833
2015-10-06 05:00,11110.071468056,29471.602929444,1373.078850278,-1947.105153611
2015-10-06 04:00,11109.658346111,29471.604513056,1373.076524167,-1947.098647778
2015-10-06 03:00,11109.226495556,29471.606071667,1373.074026111,-1947.092092500
2015-10-06 02:00,11108.793414444,29471.607642778,1373.071362500,-1947.085566944
2015-10-06 01:00,11108.397380000,29471.609193056,1373.069018611,-1947.079285833
2015-10-06 00:00,11108.012095000,29471.610701667,1373.066685000,-1947.073035833
2015-10-05 23:00,11107.674654167,29471.559522778,1373.064029444,-1947.066620833
2015-10-05 22:00,11107.496545000,29471.344641111,1373.061392778,-1947.060221944
2015-10-05 21:00,11108.106881944,29470.373285833,1373.058897778,-1947.053916111
2015-10-05 20:00,11109.722253056,29468.450776667,1373.056244722,-1947.047580833
2015-10-05 19:00,11111.512723611,29466.355031389,1373.053457500,-1947.041247222
2015-10-05 18:00,11113.427925556,29464.161394444,1373.050745000,-1947.034884722
2015-10-05 17:00,11115.383404167,29461.945266944,1373.048210278,-1947.028634722
2015-10-05 16:00,11115.717088056,29461.261235556,1373.045627778,-1947.022328889
2015-10-05 15:00,11115.839442222,29460.766215833,1373.042905000,-1947.015905000
2015-10-05 14:00,11115.706964444,29460.557900000,1373.040366111,-1947.009667222
2015-10-05 13:00,11115.352722222,29460.564083889,1373.037915556,-1947.003401389
2015-10-05 12:00,11114.985755000,29460.565731389,1373.035333889,-1946.997085833
2015-10-05 11:00,11114.622439722,29460.567318333,1373.032513333,-1946.990550833
2015-10-05 10:00,11114.269360000,29460.568886111,1373.029880278,-1946.984043611
2015-10-05 09:00,11113.905700000,29460.570386944,1373.027216389,-1946.977540278
2015-10-05 08:00,11113.525862500,29460.571916389,1373.024286111,-1946.970945278
2015-10-05 07:00,11113.156945278,29460.573463056,1373.021527500,-1946.964411944
2015-10-05 06:00,11112.795250278,29460.575025000,1373.018911667,-1946.957986667
2015-10-05 05:00,11112.391711667,29460.576594722,1373.016273889,-1946.951427222
2015-10-05 04:00,11112.000875833,29460.578198611,1373.013399167,-1946.944901111
2015-10-05 03:00,11111.613612500,29460.579843611,1373.010943056,-1946.938620278
2015-10-05 02:00,11111.213246944,29460.581468611,1373.008545000,-1946.932252778
2015-10-05 01:00,11110.829417778,29460.583136667,1373.005998333,-1946.925991111
2015-10-05 00:00,11110.355959444,29460.584831111,1373.003730000,-1946.919850556
2015-10-04 23:00,11109.863998611,29460.586463056,1373.001875556,-1946.913948056
2015-10-04 22:00,11109.549953611,29460.552407222,1372.999442500,-1946.907765556
2015-10-04 21:00,11109.530269722,29460.191370278,1372.996849167,-1946.901364167
2015-10-04 20:00,11109.643592500,29459.705978056,1372.994114167,-1946.894894167
2015-10-04 19:00,11109.441337778,29459.577276667,1372.991639167,-1946.888645556
2015-10-04 18:00,11109.146670833,29459.522545556,1372.989142778,-1946.882402500
2015-10-04 17:00,11108.880930556,29459.414252778,1372.986426667,-1946.876002778
2015-10-04 16:00,11108.627134444,29459.303695278,1372.983924167,-1946.869707222
2015-10-04 15:00,11108.273947500,29459.298786667,1372.981495833,-1946.863400000
2015-10-04 14:00,11107.900236944,29459.309009722,1372.978960278,-1946.857101944
2015-10-04 13:00,11107.523850000,29459.310695278,1372.976217500,-1946.850620833
2015-10-04 12:00,11107.172239722,29459.312356944,1372.973544167,-1946.844191944
2015-10-04 11:00,11106.829660833,29459.313991667,1372.970970833,-1946.837836389
2015-10-04 10:00,11106.459785278,29459.315613889,1372.968346667,-1946.831381667
2015-10-04 09:00,11106.070048333,29459.317247778,1372.965584167,-1946.824802500
2015-10-04 08:00,11105.699649722,29459.318887778,1372.962903611,-1946.818386667
2015-10-04 07:00,11105.338429722,29459.320518889,1372.960405833,-1946.812030000
2015-10-04 06:00,11104.946007222,29459.322188611,1372.957942222,-1946.805585000
2015-10-04 05:00,11104.538582222,29459.323874722,1372.955304722,-1946.799084167
2015-10-04 04:00,11104.129218333,29459.325518611,1372.952575556,-1946.792512222
2015-10-04 03:00,11103.720208056,29459.327230833,1372.950240278,-1946.786060556
2015-10-04 02:00,11103.308674444,29459.329015833,1372.947964444,-1946.779671944
2015-10-04 01:00,11102.916664167,29459.330768611,1372.945466667,-1946.773353889
2015-10-04 00:00,11102.510396111,29459.332464444,1372.942899722,-1946.766935556
2015-10-03 23:00,11102.134273333,29459.334089722,1372.940346944,-1946.760708611
2015-10-03 22:00,11101.788997222,29459.299093333,1372.937901667,-1946.754366944
2015-10-03 21:00,11101.707562778,29459.102852222,1372.934908056,-1946.748364167
2015-10-03 20:00,11101.841632222,29458.780225278,1372.931364722,-1946.742699444
2015-10-03 19:00,11101.737970278,29458.612376111,1372.928361667,-1946.736708056
2015-10-03 18:00,11101.605145833,29458.392192222,1372.925858611,-1946.730392778
2015-10-03 17:00,11101.693421389,29457.919200833,1372.923301667,-1946.723859722
2015-10-03 16:00,11101.762671389,29457.467022222,1372.920573333,-1946.717348889
2015-10-03 15:00,11101.600268333,29457.265987778,1372.917921944,-1946.710986111
2015-10-03 14:00,11101.405086667,29457.133615278,1372.915370556,-1946.705883611
2015-10-03 13:00,11101.173885278,29457.136648611,1372.912263611,-1946.700378333
2015-10-03 12:00,11100.824868056,29457.138263333,1372.909312778,-1946.693902500
2015-10-03 11:00,11100.476479722,29457.139855000,1372.906368333,-1946.687433889
2015-10-03 10:00,11100.134068333,29457.141429167,1372.903644167,-1946.680958333
2015-10-03 09:00,11099.792316389,29457.142971667,1372.900857500,-1946.674447222
2015-10-03 08:00,11099.411681667,29457.144539167,1372.898067500,-1946.667778611
2015-10-03 07:00,11099.037164722,29457.146129722,1372.895209722,-1946.661211667
2015-10-03 06:00,11098.653811111,29457.147735833,1372.892585278,-1946.654735833
2015-10-03 05:00,11098.274065000,29457.149339167,1372.890025556,-1946.648253056
2015-10-03 04:00,11097.886661944,29457.150930000,1372.887414167,-1946.641785000
2015-10-03 03:00,11097.456848889,29457.152575278,1372.884828611,-1946.635227500
2015-10-03 02:00,11097.021289167,29457.154184722,1372.882275000,-1946.628698333
2015-10-03 01:00,11096.620425000,29457.155815556,1372.879978611,-1946.622372222
2015-10-03 00:00,11096.226748056,29457.157403889,1372.877691667,-1946.616116944
2015-10-02 23:00,11095.846117222,29457.158932778,1372.871283611,-1946.609778056
2015-10-02 22:00,11095.646130833,29456.962395833,1372.868568333,-1946.603246111
2015-10-02 21:00,11095.656349444,29456.552715000,1372.865856111,-1946.596689167
2015-10-02 20:00,11096.539389167,29455.310451944,1372.863244444,-1946.590165278
2015-10-02 19:00,11097.184760278,29454.324733889,1372.860618056,-1946.583806389
2015-10-02 18:00,11097.846663889,29453.319236389,1372.857981111,-1946.577443056
2015-10-02 17:00,11099.086086389,29451.733957222,1372.855132222,-1946.570939722
2015-10-02 16:00,11100.228184444,29450.227220833,1372.852375833,-1946.564365000
2015-10-02 15:00,11100.321223333,29449.780119167,1372.849820000,-1946.558030833
2015-10-02 14:00,11100.001881111,29449.744478889,1372.847244722,-1946.551671389
2015-10-02 13:00,11099.622132778,29449.729897500,1372.844598611,-1946.545047500
2015-10-02 12:00,11099.228084167,29449.731443889,1372.841859722,-1946.538476389
2015-10-02 11:00,11098.835427222,29449.732994444,1372.839177778,-1946.531856944
2015-10-02 10:00,11098.444167500,29449.734485278,1372.836671389,-1946.525364722
2015-10-02 09:00,11098.043536389,29449.735968333,1372.834169444,-1946.519000000
2015-10-02 08:00,11097.487933056,29449.737499444,1372.831998611,-1946.512795000
2015-10-02 07:00,11097.111340000,29449.739037778,1372.829100278,-1946.506199722
2015-10-02 06:00,11096.740041944,29449.740593611,1372.826424722,-1946.499740556
2015-10-02 05:00,11096.372389722,29449.742120556,1372.823811111,-1946.493324167
2015-10-02 04:00,11095.985297500,29449.743639444,1372.821132500,-1946.486890278
2015-10-02 03:00,11095.575849167,29449.745169444,1372.818389722,-1946.480429167
2015-10-02 02:00,11095.155948333,29449.746710833,1372.815770833,-1946.473983611
2015-10-02 01:00,11094.880501944,29449.748355278,1372.812893889,-1946.468257778
2015-10-02 00:00,11094.682724167,29449.750032500,1372.809757222,-1946.462981111
2015-10-01 23:00,11094.509261667,29449.659311389,1372.806683333,-1946.457156389
2015-10-01 22:00,11094.742694167,29449.181788056,1372.803211111,-1946.451373333
2015-10-01 21:00,11094.962901944,29448.764273333,1372.799530000,-1946.445786944
2015-10-01 20:00,11096.141210556,29447.356482222,1372.796396389,-1946.440029722
2015-10-01 19:00,11097.489128056,29445.801424722,1372.793253056,-1946.434234167
2015-10-01 18:00,11099.470276944,29443.721616389,1372.789668333,-1946.428611389
2015-10-01 17:00,11100.581901111,29442.357597222,1372.786366944,-1946.422609722
2015-10-01 16:00,11101.270605833,29441.318976944,1372.783619444,-1946.416325833
2015-10-01 15:00,11101.369038889,29440.876289444,1372.781025556,-1946.410090000
2015-10-01 14:00,11101.223698889,29440.669355556,1372.778536389,-1946.403855833
2015-10-01 13:00,11100.873123333,29440.648264722,1372.775770000,-1946.397390000
2015-10-01 12:00,11100.518125556,29440.649893333,1372.772921944,-1946.390965556
2015-10-01 11:00,11100.167752222,29440.651483889,1372.770330000,-1946.384586111
2015-10-01 10:00,11099.830222778,29440.653049444,1372.767649444,-1946.378250833
2015-10-01 09:00,11099.468704167,29440.654599167,1372.764847500,-1946.371775000
2015-10-01 08:00,11099.170450000,29440.656163056,1372.761658611,-1946.365569167
2015-10-01 07:00,11098.976768611,29440.657724444,1372.758150556,-1946.359890000
2015-10-01 06:00,11098.704081111,29440.659261389,1372.755081944,-1946.353917222
2015-10-01 05:00,11098.339046667,29440.660786389,1372.752379722,-1946.347591667
2015-10-01 04:00,11097.784805556,29440.662325000,1372.750255556,-1946.341783889
2015-10-01 03:00,11097.554328889,29440.663762500,1372.746710833,-1946.336149167
2015-10-01 02:00,11097.335658056,29440.665316667,1372.743412500,-1946.330707222
2015-10-01 01:00,11097.013194722,29440.666967500,1372.740814444,-1946.324881389
2015-10-01 00:00,11096.818423889,29440.668679444,1372.737564167,-1946.319520000
2015-09-30 23:00,11096.649950556,29440.617399167,1372.734087500,-1946.313829167
2015-09-30 22:00,11096.643473056,29440.403663889,1372.730587222,-1946.308140556
2015-09-30 21:00,11097.322662222,29439.556385000,1372.727137778,-1946.302649722
2015-09-30 20:00,11097.955616389,29438.650821944,1372.724183333,-1946.296675833
2015-09-30 19:00,11098.326141667,29437.943890000,1372.721405833,-1946.290445833
2015-09-30 18:00,11098.689859444,29437.227674444,1372.718483889,-1946.284126111
2015-09-30 17:00,11098.924556944,29436.624745278,1372.715705833,-1946.277756667
2015-09-30 16:00,11098.998548889,29436.196205278,1372.713150278,-1946.271498333
2015-09-30 15:00,11099.083659167,29435.748759167,1372.710500833,-1946.265121111
2015-09-30 14:00,11099.077165000,29435.354900278,1372.707796389,-1946.258512778
2015-09-30 13:00,11098.706997222,29435.343022500,1372.705085833,-1946.252013889
2015-09-30 12:00,11098.332393333,29435.344703611,1372.702689444,-1946.245640833
2015-09-30 11:00,11097.969778611,29435.346305278,1372.700205833,-1946.239287222
2015-09-30 10:00,11097.586318333,29435.347871944,1372.697516389,-1946.232736944
2015-09-30 09:00,11097.194433889,29435.349441667,1372.694738889,-1946.226088056
2015-09-30 08:00,11096.817307500,29435.351021944,1372.692051111,-1946.219535833
2015-09-30 07:00,11096.440461111,29435.352568611,1372.689521111,-1946.212996667
2015-09-30 06:00,11096.046337500,29435.354130833,1372.686905000,-1946.206363889
2015-09-30 05:00,11095.634998333,29435.355699722,1372.684121389,-1946.199677500
2015-09-30 04:00,11095.195882222,29435.357287778,1372.681463333,-1946.193040556
2015-09-30 03:00,11094.767954722,29435.358910833,1372.679123056,-1946.186642222
2015-09-30 02:00,11094.348032778,29435.360504167,1372.676860278,-1946.180266111
2015-09-30 01:00,11093.930840000,29435.362108333,1372.674596944,-1946.173964722
2015-09-30 00:00,11093.422775556,29435.363665278,1372.672500278,-1946.167749444
2015-09-29 23:00,11092.906284722,29435.367145556,1372.670345556,-1946.161583333
2015-09-29 22:00,11092.668855000,29435.218673056,1372.667958611,-1946.155171111
2015-09-29 21:00,11092.518766111,29435.143080278,1372.664820000,-1946.149537222
2015-09-29 20:00,11093.594885833,29433.905040556,1372.661428611,-1946.144079444
2015-09-29 19:00,11094.722303333,29432.492612222,1372.658432778,-1946.137976111
2015-09-29 18:00,11096.586185833,29430.334001111,1372.655666944,-1946.131619444
2015-09-29 17:00,11098.360918333,29428.286409167,1372.652972222,-1946.125325278
2015-09-29 16:00,11099.804041389,29426.531779722,1372.650313333,-1946.118995278
2015-09-29 15:00,11100.634784444,29425.333206944,1372.647638056,-1946.112571389
2015-09-29 14:00,11100.470351389,29425.122558611,1372.644918056,-1946.106109167
2015-09-29 13:00,11100.101589444,29425.119661389,1372.642316389,-1946.099688889
2015-09-29 12:00,11099.729279444,29425.121319167,1372.639906667,-1946.093294444
2015-09-29 11:00,11099.360749722,29425.122945000,1372.637432778,-1946.086925000
2015-09-29 10:00,11098.974689722,29425.124543056,1372.634667500,-1946.080345278
2015-09-29 09:00,11098.593115000,29425.126127500,1372.631831944,-1946.073713611
2015-09-29 08:00,11098.244247222,29425.127694444,1372.629145278,-1946.067249167
2015-09-29 07:00,11097.900043611,29425.129214722,1372.626411667,-1946.060786111
2015-09-29 06:00,11097.531806944,29425.130776111,1372.623587222,-1946.054281667
2015-09-29 05:00,11097.148922222,29425.132336944,1372.620732500,-1946.047771389
2015-09-29 04:00,11096.735295278,29425.133923333,1372.617989444,-1946.041278889
2015-09-29 03:00,11096.355041389,29425.135553889,1372.615448056,-1946.035067222
2015-09-29 02:00,11095.979596111,29425.137155278,1372.612978889,-1946.028861944
2015-09-29 01:00,11095.603343056,29425.138712778,1372.610460833,-1946.022627500
2015-09-29 00:00,11095.215929444,29425.142055278,1372.607802500,-1946.016278611
2015-09-28 23:00,11094.855619444,29425.123079167,1372.605091944,-1946.009892778
2015-09-28 22:00,11094.690266667,29424.936125556,1372.602507222,-1946.003814722
