"Date & Time","use [kW]","gen [kW]","Grid [kW]","Solar A [kW]","Solar B [kW]","Wind [kW]"
2015-11-12 20:00:00,5.385754167,-0.007936111,5.393690278,-0.003538611,-0.002650556,-0.001746944
2015-11-12 19:00:00,6.360363611,-0.007918056,6.368281667,-0.003585000,-0.002701667,-0.001631389
2015-11-12 18:00:00,10.389243889,-0.008505833,10.397749722,-0.004002778,-0.003068889,-0.001434167
2015-11-12 17:00:00,10.542383889,0.372295278,10.170088611,0.088727222,0.284191389,-0.000623333
2015-11-12 16:00:00,10.714787500,2.740393056,7.974394444,1.110347222,1.629847222,0.000198611
2015-11-12 15:00:00,10.696591111,7.476279167,3.220311944,3.692489167,3.780463611,0.003326389
2015-11-12 14:00:00,9.902576667,10.486318611,-0.583741944,5.353396111,5.127935278,0.004987222
2015-11-12 13:00:00,9.032561667,9.984261667,-0.951700000,4.689291667,5.289870556,0.005099444
2015-11-12 12:00:00,10.247291389,5.059825556,5.187465833,1.836466111,3.214008333,0.009351111
2015-11-12 11:00:00,10.772636944,2.249275556,8.523361389,0.762116944,1.444938333,0.042220278
2015-11-12 10:00:00,10.154683611,0.887008889,9.267674722,0.386842778,0.500322500,-0.000156389
2015-11-12 09:00:00,8.794144167,0.287926944,8.506217222,0.119375000,0.169327500,-0.000775556
2015-11-12 08:00:00,7.571350000,0.050149444,7.521200556,-0.004466111,-0.003020000,0.057635556
2015-11-12 07:00:00,5.236230278,0.361170556,4.875059722,-0.003433611,-0.002568056,0.367172222
2015-11-12 06:00:00,4.637096667,0.560804167,4.076292500,-0.003507500,-0.002565278,0.566876944
2015-11-12 05:00:00,4.804815000,0.424317778,4.380497222,-0.003499722,-0.002535278,0.430352778
2015-11-12 04:00:00,4.943945278,0.396711389,4.547233889,-0.003509167,-0.002519167,0.402739722
2015-11-12 03:00:00,4.524071389,0.366091667,4.157979722,-0.003539722,-0.002540278,0.372171667
2015-11-12 02:00:00,4.381881667,0.291002500,4.090879167,-0.003516111,-0.002550000,0.297068611
2015-11-12 01:00:00,4.515525556,0.066625556,4.448900000,-0.003490556,-0.002553333,0.072669444
2015-11-12 00:00:00,4.445715278,0.954395278,3.491320000,-0.003416389,-0.002610278,0.960421944
2015-11-11 23:00:00,5.528494167,0.666771111,4.861723056,-0.003473889,-0.002620833,0.672865833
2015-11-11 22:00:00,5.680103611,0.434072222,5.246031389,-0.003532778,-0.002649167,0.440254167
2015-11-11 21:00:00,5.340099722,0.808175833,4.531923889,-0.003520556,-0.002618889,0.814315278
2015-11-11 20:00:00,6.079766667,0.077206111,6.002560556,-0.003626667,-0.002718333,0.083551111
2015-11-11 19:00:00,6.541321667,0.194823056,6.346498611,-0.003608333,-0.002700278,0.201131667
2015-11-11 18:00:00,10.605546944,0.905664167,9.699882778,-0.003561111,-0.002691111,0.911916389
2015-11-11 17:00:00,9.950901944,0.998097500,8.952804444,0.001356111,-0.000886389,0.997627778
2015-11-11 16:00:00,10.071454167,0.702554444,9.368899722,0.085678333,0.121803889,0.495072222
2015-11-11 15:00:00,10.146892222,0.500913611,9.645978611,0.185865833,0.234465278,0.080582500
2015-11-11 14:00:00,10.118497500,0.819827222,9.298670278,0.183121944,0.225006667,0.411698611
2015-11-11 13:00:00,10.741530278,0.377234167,10.364296111,0.118972500,0.150591944,0.107669722
2015-11-11 12:00:00,10.246798333,0.144685833,10.102112500,0.063582500,0.082473889,-0.001370556
2015-11-11 11:00:00,11.318981944,0.037995556,11.280986389,0.012967778,0.026178611,-0.001150833
2015-11-11 10:00:00,11.475975278,-0.007300556,11.483275833,-0.003475556,-0.002698056,-0.001126944
2015-11-11 09:00:00,9.762768611,-0.007761667,9.770530278,-0.003533889,-0.003012778,-0.001215000
2015-11-11 08:00:00,7.322876389,0.004035278,7.318841111,-0.003368333,-0.002579722,0.009983333
2015-11-11 07:00:00,5.981330556,-0.006849722,5.988180278,-0.003393056,-0.002588056,-0.000868611
2015-11-11 06:00:00,5.305471667,-0.007283611,5.312755278,-0.003477222,-0.002569167,-0.001237222
2015-11-11 05:00:00,5.994818333,-0.007230278,6.002048611,-0.003447778,-0.002493056,-0.001289444
2015-11-11 04:00:00,5.425032500,-0.007271944,5.432304444,-0.003442778,-0.002498889,-0.001330278
2015-11-11 03:00:00,5.164133611,-0.007303611,5.171437222,-0.003448611,-0.002529444,-0.001325556
2015-11-11 02:00:00,5.248921111,0.136324722,5.112596389,-0.003398889,-0.002492778,0.142216389
2015-11-11 01:00:00,5.161630556,0.467523056,4.694107500,-0.003347500,-0.002436389,0.473306944
2015-11-11 00:00:00,4.963543611,0.396826667,4.566716944,-0.003382500,-0.002460278,0.402669444
2015-11-10 23:00:00,6.429336944,0.197087500,6.232249444,-0.003441389,-0.002564167,0.203093056
2015-11-10 22:00:00,5.888262500,0.529970000,5.358292500,-0.003423056,-0.002508056,0.535901111
2015-11-10 21:00:00,6.068034444,0.224532500,5.843501944,-0.003455000,-0.002539167,0.230526667
2015-11-10 20:00:00,5.513294444,-0.007846111,5.521140556,-0.003566389,-0.002632500,-0.001647222
2015-11-10 19:00:00,6.466665000,-0.007733333,6.474398333,-0.003648889,-0.002734167,-0.001350278
2015-11-10 18:00:00,10.789679444,-0.008151944,10.797831389,-0.003790833,-0.003068056,-0.001293056
2015-11-10 17:00:00,11.882688611,0.372996111,11.509692500,0.099748889,0.273900000,-0.000652778
2015-11-10 16:00:00,14.051371389,2.745388889,11.305982500,1.103805000,1.640871944,0.000711944
2015-11-10 15:00:00,12.056848056,7.273158889,4.783689167,3.604581111,3.665707500,0.002870278
2015-11-10 14:00:00,10.090770278,10.136636389,-0.045866111,5.170076944,4.961621389,0.004938056
2015-11-10 13:00:00,9.674479167,11.695478333,-2.020999167,5.841913889,5.847423611,0.006140833
2015-11-10 12:00:00,9.140715556,11.789563889,-2.648848333,5.852996111,5.909032778,0.027535000
2015-11-10 11:00:00,9.453409722,10.893997500,-1.440587778,5.327847778,5.392064722,0.174085000
2015-11-10 10:00:00,8.847979444,8.084735833,0.763243611,3.981424167,4.071251667,0.032060000
2015-11-10 09:00:00,8.421104444,3.117591111,5.303513333,1.545303889,1.571988056,0.000299167
2015-11-10 08:00:00,7.374523889,0.072823889,7.301700000,0.033229444,0.040437778,-0.000843333
2015-11-10 07:00:00,5.577069722,-0.006585000,5.583654722,-0.003318611,-0.002422778,-0.000843611
2015-11-10 06:00:00,5.320050833,-0.006034444,5.326085278,-0.003335278,-0.002432500,-0.000266667
2015-11-10 05:00:00,5.132647500,-0.006590556,5.139238056,-0.003365556,-0.002433889,-0.000791111
2015-11-10 04:00:00,5.152121667,-0.006636667,5.158758333,-0.003380556,-0.002427500,-0.000828611
2015-11-10 03:00:00,5.126228333,-0.006656667,5.132885000,-0.003392222,-0.002435278,-0.000829167
2015-11-10 02:00:00,5.531883889,-0.006683056,5.538566944,-0.003394444,-0.002457222,-0.000831389
2015-11-10 01:00:00,5.134260556,-0.006710556,5.140971111,-0.003395556,-0.002474444,-0.000840556
2015-11-10 00:00:00,5.100555278,-0.006253889,5.106809167,-0.003421111,-0.002507778,-0.000325000
2015-11-09 23:00:00,5.995552222,-0.006751944,6.002304167,-0.003472500,-0.002585833,-0.000693611
2015-11-09 22:00:00,6.083877222,-0.006818611,6.090695833,-0.003562500,-0.002638056,-0.000618056
2015-11-09 21:00:00,6.207416944,-0.006916389,6.214333333,-0.003638611,-0.002680833,-0.000596944
2015-11-09 20:00:00,5.890099722,-0.006968333,5.897068056,-0.003656944,-0.002725556,-0.000585833
2015-11-09 19:00:00,6.248050278,-0.006603333,6.254653611,-0.003695556,-0.002779722,-0.000128056
2015-11-09 18:00:00,9.596881667,0.007367500,9.589514167,0.003360556,0.004636667,-0.000629722
2015-11-09 17:00:00,11.075124722,0.763247500,10.311877222,0.360070278,0.402767222,0.000410000
2015-11-09 16:00:00,11.085925278,3.165366111,7.920559167,1.437938333,1.726113333,0.001314444
2015-11-09 15:00:00,9.846071667,6.012556111,3.833515556,2.991650278,3.017497500,0.003408333
2015-11-09 14:00:00,9.788773889,9.471273333,0.317500556,4.824310278,4.641380000,0.005583056
2015-11-09 13:00:00,9.691284722,11.809075000,-2.117790278,5.889488611,5.912452222,0.007134167
2015-11-09 12:00:00,10.391786944,10.231168333,0.160618611,5.063820556,5.107721667,0.059626111
2015-11-09 11:00:00,11.074850278,10.849325556,0.225524722,5.340241667,5.397810278,0.111273611
2015-11-09 10:00:00,9.678246389,8.508276667,1.169969722,4.205375556,4.297130833,0.005770278
2015-11-09 09:00:00,8.799558333,3.271043611,5.528514722,1.617947778,1.653390278,-0.000294444
2015-11-09 08:00:00,7.043880278,0.098960833,6.944919444,0.046162222,0.054328889,-0.001530278
2015-11-09 07:00:00,5.525939722,-0.007402222,5.533341944,-0.003468889,-0.002616944,-0.001316389
2015-11-09 06:00:00,4.880525556,-0.007138056,4.887663611,-0.003355000,-0.002452778,-0.001330278
2015-11-09 05:00:00,5.140345833,-0.007058611,5.147404444,-0.003386667,-0.002447778,-0.001224167
2015-11-09 04:00:00,5.129428889,-0.006679722,5.136108611,-0.003385556,-0.002453889,-0.000840278
2015-11-09 03:00:00,4.898460000,-0.007026389,4.905486389,-0.003412778,-0.002455000,-0.001158611
2015-11-09 02:00:00,4.830454722,-0.007116667,4.837571389,-0.003436111,-0.002470278,-0.001210278
2015-11-09 01:00:00,4.835496667,-0.007155278,4.842651944,-0.003444167,-0.002495000,-0.001216111
2015-11-09 00:00:00,4.768226667,-0.007246111,4.775472778,-0.003468056,-0.002533611,-0.001244444
2015-11-08 23:00:00,5.483052500,-0.007917222,5.490969722,-0.003499444,-0.002616667,-0.001801111
2015-11-08 22:00:00,6.477836111,-0.007725556,6.485561667,-0.003513611,-0.002697778,-0.001514167
2015-11-08 21:00:00,5.284654444,-0.008077778,5.292732222,-0.003582500,-0.002714444,-0.001780833
2015-11-08 20:00:00,5.030787222,-0.007971944,5.038759167,-0.003724444,-0.002718333,-0.001529167
2015-11-08 19:00:00,11.630067222,-0.006413056,11.636480278,-0.003730556,-0.002736944,0.000054444
2015-11-08 18:00:00,12.659829722,-0.006719444,12.666549167,-0.003993611,-0.002945278,0.000219444
2015-11-08 17:00:00,3.920948333,0.360945556,3.560002778,0.071505000,0.290317500,-0.000876944
2015-11-08 16:00:00,2.994882778,2.921619444,0.073263333,1.127861944,1.793106389,0.000651111
2015-11-08 15:00:00,2.091952778,7.632065278,-5.540112500,3.750196389,3.878193333,0.003675556
2015-11-08 14:00:00,1.263278333,10.416581667,-9.153303333,5.299632222,5.111978611,0.004970833
2015-11-08 13:00:00,1.593159722,11.981515556,-10.388355833,5.978657222,5.996323889,0.006534444
2015-11-08 12:00:00,1.478801667,11.971930556,-10.493128889,5.965996944,5.999910833,0.006022778
2015-11-08 11:00:00,2.476021944,10.913078889,-8.437056944,5.426111111,5.481724444,0.005243333
2015-11-08 10:00:00,2.376428889,8.434951944,-6.058523056,4.167069167,4.264994167,0.002888611
2015-11-08 09:00:00,4.236680278,3.598160000,0.638520278,1.786312500,1.811964167,-0.000116667
2015-11-08 08:00:00,5.932224167,0.087758889,5.844465278,0.040733889,0.048184444,-0.001159444
2015-11-08 07:00:00,5.978987500,-0.007028333,5.986015833,-0.003413333,-0.002448056,-0.001166944
2015-11-08 06:00:00,5.561614444,-0.007098889,5.568713333,-0.003417222,-0.002446111,-0.001235556
2015-11-08 05:00:00,5.285923889,-0.007172500,5.293096389,-0.003422222,-0.002445278,-0.001305000
2015-11-08 04:00:00,6.069822778,-0.006644444,6.076467222,-0.003408333,-0.002446111,-0.000790000
2015-11-08 03:00:00,5.041681667,-0.007132222,5.048813889,-0.003419167,-0.002448056,-0.001265000
2015-11-08 02:00:00,5.104873611,-0.007143611,5.112017222,-0.003455000,-0.002463056,-0.001225556
2015-11-08 01:00:00,5.141355556,-0.006814167,5.148169722,-0.003460556,-0.002474167,-0.000879444
2015-11-08 00:00:00,5.070745000,-0.007166389,5.077911389,-0.003503611,-0.002479722,-0.001183056
2015-11-07 23:00:00,5.894619722,-0.007838056,5.902457778,-0.003516389,-0.002538889,-0.001782778
2015-11-07 22:00:00,6.664918056,-0.007560556,6.672478611,-0.003533889,-0.002560278,-0.001466389
2015-11-07 21:00:00,6.067205278,-0.007992222,6.075197500,-0.003566111,-0.002611111,-0.001815000
2015-11-07 20:00:00,5.514900556,-0.007988889,5.522889444,-0.003583889,-0.002652778,-0.001752222
2015-11-07 19:00:00,5.322440556,-0.007750833,5.330191389,-0.003593333,-0.002734167,-0.001423333
2015-11-07 18:00:00,3.863964722,-0.006469167,3.870433889,-0.003081944,-0.002106667,-0.001280556
2015-11-07 17:00:00,3.765195556,0.398095556,3.367100000,0.081037500,0.317728056,-0.000670000
2015-11-07 16:00:00,2.912767222,3.074964167,-0.162196944,1.193264167,1.881287778,0.000412222
2015-11-07 15:00:00,2.606660833,7.882049167,-5.275388333,3.874311389,4.004238333,0.003499444
2015-11-07 14:00:00,1.236698889,10.865145833,-9.628446944,5.533729167,5.326228333,0.005188333
2015-11-07 13:00:00,1.021056389,12.483638611,-11.462582222,6.223944722,6.253169722,0.006524167
2015-11-07 12:00:00,1.144957500,12.453636944,-11.308679444,6.202423333,6.244560000,0.006653611
2015-11-07 11:00:00,1.230665278,11.219490278,-9.988825000,5.577782778,5.636504444,0.005203056
2015-11-07 10:00:00,2.134755278,8.687177500,-6.552422222,4.292612778,4.391308333,0.003256389
2015-11-07 09:00:00,3.844550556,2.377301944,1.467248611,1.163476667,1.214809444,-0.000984167
2015-11-07 08:00:00,4.866670278,0.044559722,4.822110556,0.020754722,0.025390556,-0.001585556
2015-11-07 07:00:00,5.148730000,-0.007265556,5.155995556,-0.003399167,-0.002480278,-0.001386111
2015-11-07 06:00:00,5.827427778,-0.006827222,5.834255000,-0.003435833,-0.002471944,-0.000919444
2015-11-07 05:00:00,5.727927222,-0.007244167,5.735171389,-0.003471667,-0.002452778,-0.001319722
2015-11-07 04:00:00,5.653934722,-0.007195278,5.661130000,-0.003459167,-0.002458611,-0.001277500
2015-11-07 03:00:00,5.791341944,-0.006915556,5.798257500,-0.003456111,-0.002485278,-0.000974167
2015-11-07 02:00:00,5.709611111,-0.007195000,5.716806111,-0.003455833,-0.002501944,-0.001237222
2015-11-07 01:00:00,5.336215000,-0.007273056,5.343488056,-0.003466389,-0.002513333,-0.001293333
2015-11-07 00:00:00,6.050334167,-0.007308056,6.057642222,-0.003471111,-0.002548333,-0.001288611
2015-11-06 23:00:00,6.759934444,-0.005207500,6.765141944,-0.003450833,-0.002576389,0.000819722
2015-11-06 22:00:00,6.477231111,0.002075556,6.475155556,-0.003521667,-0.002615833,0.008213056
2015-11-06 21:00:00,6.450338889,-0.007992500,6.458331389,-0.003523056,-0.002630833,-0.001838611
2015-11-06 20:00:00,7.253105833,-0.007633056,7.260738889,-0.003537500,-0.002652500,-0.001443056
2015-11-06 19:00:00,8.024007500,-0.008106111,8.032113611,-0.003617500,-0.002706111,-0.001782500
2015-11-06 18:00:00,11.237370278,-0.004640556,11.242010833,-0.002662500,-0.001526389,-0.000451667
2015-11-06 17:00:00,11.567843611,0.409326389,11.158517222,0.201191667,0.209342500,-0.001207778
2015-11-06 16:00:00,11.679117778,3.001193889,8.677923889,1.212841111,1.787188889,0.001163889
2015-11-06 15:00:00,10.483439444,7.104713056,3.378726389,3.484768611,3.617033333,0.002911111
2015-11-06 14:00:00,9.728376667,10.366569167,-0.638192500,5.287335278,5.032810278,0.046423611
2015-11-06 13:00:00,10.133598056,12.249586667,-2.115988611,6.094262500,6.121540556,0.033783611
2015-11-06 12:00:00,10.065488889,12.500535278,-2.435046389,6.209213611,6.252874167,0.038447500
2015-11-06 11:00:00,12.861526944,5.547984722,7.313542222,2.763713333,2.782800833,0.001470556
2015-11-06 10:00:00,12.696302778,2.114697778,10.581605000,1.055344722,1.059757222,-0.000404167
2015-11-06 09:00:00,10.326323611,0.825500278,9.500823333,0.412370833,0.414457778,-0.001328333
2015-11-06 08:00:00,7.041074722,0.337516389,6.703558333,0.165578611,0.173343889,-0.001406111
2015-11-06 07:00:00,5.103902500,-0.006851389,5.110753889,-0.003392500,-0.002559167,-0.000899722
2015-11-06 06:00:00,4.429460833,-0.007210556,4.436671389,-0.003416389,-0.002528056,-0.001266111
2015-11-06 05:00:00,4.358283056,-0.007096111,4.365379167,-0.003451111,-0.002493056,-0.001151944
2015-11-06 04:00:00,4.557163889,-0.006700000,4.563863889,-0.003444722,-0.002475278,-0.000780000
2015-11-06 03:00:00,4.334936944,0.034451667,4.300485278,-0.003442222,-0.002485556,0.040379444
2015-11-06 02:00:00,4.363567778,0.123828056,4.239739722,-0.003443056,-0.002513611,0.129784722
2015-11-06 01:00:00,4.263532778,0.009075833,4.254456944,-0.003425000,-0.002520556,0.015021389
2015-11-06 00:00:00,5.197613056,0.022361667,5.175251389,-0.003422222,-0.002538889,0.028322778
2015-11-05 23:00:00,5.224922500,0.274437778,4.950484722,-0.003430556,-0.002567500,0.280435833
2015-11-05 22:00:00,5.435933611,0.017530833,5.418402778,-0.003488333,-0.002604722,0.023623889
2015-11-05 21:00:00,5.623145556,-0.007420000,5.630565556,-0.003487222,-0.002616111,-0.001316667
2015-11-05 20:00:00,5.366603611,-0.007755278,5.374358889,-0.003507222,-0.002624722,-0.001623333
2015-11-05 19:00:00,6.414533611,0.106376944,6.308156667,-0.003555278,-0.002685556,0.112617778
2015-11-05 18:00:00,9.850021667,0.370966667,9.479055000,-0.003105000,-0.002213889,0.376285556
2015-11-05 17:00:00,11.232591389,0.741123333,10.491468056,0.092923611,0.335177222,0.313022500
2015-11-05 16:00:00,10.952637778,4.180435833,6.772201944,1.496008611,2.211578889,0.472848333
2015-11-05 15:00:00,11.295979167,8.386450556,2.909528611,4.092703333,4.156326944,0.137420278
2015-11-05 14:00:00,10.095159444,11.063002778,-0.967843333,5.602974444,5.363654722,0.096373611
2015-11-05 13:00:00,11.237368611,11.956956111,-0.719587500,5.904384444,5.945395833,0.107175833
2015-11-05 12:00:00,11.569978889,10.112497500,1.457481389,5.033851389,5.038244722,0.040401389
2015-11-05 11:00:00,12.581343056,4.717956667,7.863386389,2.389550833,2.327868333,0.000537500
2015-11-05 10:00:00,11.760390278,1.461535556,10.298854722,0.732024722,0.730702778,-0.001191944
2015-11-05 09:00:00,9.888558056,1.128918056,8.759640000,0.564753611,0.564446389,-0.000281944
2015-11-05 08:00:00,6.771976667,0.203782500,6.568194167,0.100862500,0.104294444,-0.001374444
2015-11-05 07:00:00,5.130317778,-0.007080833,5.137398611,-0.003408333,-0.002470833,-0.001201667
2015-11-05 06:00:00,4.239133889,-0.006719722,4.245853611,-0.003359167,-0.002465000,-0.000895556
2015-11-05 05:00:00,4.045778056,-0.007093333,4.052871389,-0.003417778,-0.002446944,-0.001228611
2015-11-05 04:00:00,4.055237500,-0.007124722,4.062362222,-0.003435000,-0.002466389,-0.001223333
2015-11-05 03:00:00,4.087955000,-0.007132500,4.095087500,-0.003431667,-0.002476389,-0.001224444
2015-11-05 02:00:00,3.965071389,-0.007117500,3.972188889,-0.003452778,-0.002468056,-0.001196667
2015-11-05 01:00:00,3.987071667,-0.007077778,3.994149444,-0.003443611,-0.002475833,-0.001158333
2015-11-05 00:00:00,4.002257222,-0.007166389,4.009423611,-0.003433056,-0.002510000,-0.001223333
2015-11-04 23:00:00,5.872158889,-0.007270833,5.879429722,-0.003441667,-0.002510278,-0.001318889
2015-11-04 22:00:00,5.137581667,-0.007636111,5.145217778,-0.003505556,-0.002534167,-0.001596389
2015-11-04 21:00:00,5.074718611,-0.007728611,5.082447222,-0.003519167,-0.002566944,-0.001642500
2015-11-04 20:00:00,4.926430833,-0.007716111,4.934146944,-0.003503889,-0.002593056,-0.001619167
2015-11-04 19:00:00,6.407718056,-0.007518889,6.415236944,-0.003569722,-0.002683611,-0.001265556
2015-11-04 18:00:00,12.572853889,-0.007305278,12.580159167,-0.003583889,-0.002749444,-0.000971944
2015-11-04 17:00:00,13.021528333,0.860403333,12.161125000,0.412484444,0.448995278,-0.001076389
2015-11-04 16:00:00,11.194190000,2.130226111,9.063963889,1.056126111,1.031111389,0.042988611
2015-11-04 15:00:00,12.608221389,2.646804167,9.961417222,1.345065000,1.300790000,0.000949167
2015-11-04 14:00:00,12.050538333,4.873005833,7.177532500,2.488146389,2.383053333,0.001806111
