date,tmpf,month,hour,dayofweek,mw2day,mw7day,potential,poten_2,poten_7
2019-01-18 13:00:00,35.1,1,13,4,54175.564,53815.356,5628.52644444444,6823.518444444439,6463.31044444444
2019-01-18 14:00:00,36.0,1,14,4,53776.086,52682.272,5541.69244444443,6924.527444444437,5830.713444444431
2019-01-18 15:00:00,36.0,1,15,4,53544.106,52241.065,5230.743074074075,6956.628074074077,5653.587074074079
2019-01-18 16:00:00,36.0,1,16,4,54030.588,52769.484,4813.643037037036,6941.684037037041,5680.580037037034
2019-01-18 17:00:00,36.0,1,17,4,55737.806,54922.509,4145.65922222221,6688.477222222209,5873.18022222221
2019-01-18 18:00:00,35.1,1,18,4,56819.793,56029.64,3981.658592592597,6680.324592592595,5890.171592592596
2019-01-18 19:00:00,35.1,1,19,4,56241.967,55443.287,3646.0567777777833,6463.1177777777775,5664.437777777777
2019-01-18 20:00:00,35.1,1,20,4,55565.512,54727.666,3518.400814814828,6444.061814814828,5606.215814814823
2019-01-18 21:00:00,35.1,1,21,4,54051.44,53527.117,3423.3070740740804,6136.77107407408,5612.448074074076
2019-01-18 22:00:00,35.1,1,22,4,51442.741,51504.601,3378.714962962964,5322.578962962965,5384.438962962966
2019-01-18 23:00:00,35.1,1,23,4,49052.09,49232.722,3206.2283703703724,4933.25437037037,5113.886370370376
2019-01-19 00:00:00,34.0,1,0,5,47303.884,47462.723,3418.5262222222227,5130.814222222223,5289.653222222223
2019-01-19 01:00:00,34.0,1,1,5,46254.446,46306.307,3211.1601851851738,5120.37018518518,5172.231185185177
2019-01-19 02:00:00,33.1,1,2,5,45847.458,45641.093,3205.3311481481505,5268.52614814815,5062.161148148152
2019-01-19 03:00:00,33.1,1,3,5,45699.263,45254.003,3027.6165555555563,5287.103555555557,4841.843555555555
2019-01-19 04:00:00,33.1,1,4,5,46625.106,45599.862,2802.718666666675,5761.593666666675,4736.349666666676
2019-01-19 05:00:00,33.1,1,5,5,48772.557,46435.898,2342.376851851848,6522.786851851852,4186.127851851852
2019-01-19 06:00:00,33.1,1,6,5,52770.324,47908.44,1351.3545555555538,8147.472555555556,3285.588555555558
2019-01-19 07:00:00,33.1,1,7,5,55596.004,49810.39,954.8458148148128,8755.488814814817,2969.874814814815
2019-01-19 08:00:00,33.1,1,8,5,55920.369,51107.399,1468.9271111111157,8225.131111111114,3412.1611111111124
2019-01-19 09:00:00,33.1,1,9,5,55884.425,52250.521,2317.367000000013,7777.295000000013,4143.3910000000105
2019-01-19 10:00:00,33.1,1,10,5,55723.31,52811.41,3054.5364074074096,7403.39640740741,4491.496407407416
2019-01-19 11:00:00,33.1,1,11,5,55283.645,52825.217,3404.837740740746,7137.938740740741,4679.510740740741
2019-01-19 12:00:00,34.0,1,12,5,54960.749,52404.108,3672.40151851852,7122.994518518521,4566.353518518517
2019-01-19 13:00:00,35.1,1,13,5,54629.047,51990.636,3785.33144444444,7277.001444444439,4638.590444444439
2019-01-19 14:00:00,35.1,1,14,5,54326.438,51630.747,3863.520444444432,7474.879444444436,4779.188444444437
2019-01-19 15:00:00,35.1,1,15,5,53900.181,51619.226,4003.158074074076,7312.703074074074,5031.748074074079
2019-01-19 16:00:00,35.1,1,16,5,54247.128,52024.171,3989.335037037039,7158.224037037035,4935.26703703704
2019-01-19 17:00:00,34.0,1,17,5,55863.412,53685.077,3572.329222222216,6814.083222222209,4635.74822222221
2019-01-19 18:00:00,34.0,1,18,5,56740.541,54467.476,3298.1405925925937,6601.072592592594,4328.007592592599
2019-01-19 19:00:00,33.1,1,19,5,56149.411,53670.362,2971.57677777778,6370.561777777781,3891.5127777777816
2019-01-19 20:00:00,32.0,1,20,5,55298.024,52834.622,2734.216814814826,6176.573814814823,3713.171814814829
2019-01-19 21:00:00,30.9,1,21,5,53595.529,51347.42,2750.7340740740765,5680.86007407408,3432.7510740740763
2019-01-19 22:00:00,30.0,1,22,5,50892.149,49712.883,2948.168962962962,4771.986962962961,3592.720962962965
2019-01-19 23:00:00,28.0,1,23,5,48220.382,47739.393,3410.1403703703763,4101.546370370372,3620.5573703703694
2019-01-20 00:00:00,26.1,1,0,6,46467.763,46032.426,4249.210222222224,4294.693222222224,3859.356222222225
2019-01-20 01:00:00,21.9,1,1,6,45304.668,44837.243,4509.077185185175,4170.592185185175,3703.167185185179
2019-01-20 02:00:00,19.9,1,2,6,44662.005,44084.169,4878.190148148155,4083.073148148149,3505.237148148153
2019-01-20 03:00:00,18.0,1,3,6,44469.344,43762.937,5271.292555555556,4057.184555555556,3350.7775555555563
2019-01-20 04:00:00,19.0,1,4,6,45215.062,43858.711,5320.604666666673,4351.549666666673,2995.198666666678
2019-01-20 05:00:00,19.9,1,5,6,47316.753,44515.319,5026.839851851852,5066.982851851848,2265.548851851854
2019-01-20 06:00:00,19.9,1,6,6,50761.567,45439.567,3841.652555555556,6138.715555555558,816.7155555555582
2019-01-20 07:00:00,14.0,1,7,6,53632.721,46726.019,3235.7098148148143,6792.2058148148135,0.0
2019-01-20 08:00:00,12.9,1,8,6,54183.901,47653.375,3745.7441111111184,6488.663111111113,0.0
2019-01-20 09:00:00,12.0,1,9,6,54172.542,48628.088,4587.576000000008,6065.412000000011,520.9580000000133
2019-01-20 10:00:00,10.9,1,10,6,54108.641,49005.273,5117.1124074074105,5788.727407407416,685.3594074074135
2019-01-20 11:00:00,10.0,1,11,6,53801.469,49080.942,5519.554740740743,5655.762740740742,935.2357407407472
2019-01-20 12:00:00,10.0,1,12,6,53245.991,49257.213,5727.183518518519,5408.236518518519,1419.4585185185206
2019-01-20 13:00:00,9.0,1,13,6,52980.572,48878.492,5873.61344444444,5628.52644444444,1526.4464444444384
2019-01-20 14:00:00,10.0,1,14,6,52393.251,48740.546,6054.179444444431,5541.69244444443,1888.987444444436
2019-01-20 15:00:00,10.9,1,15,6,51818.221,48883.532,6488.71607407408,5230.743074074075,2296.054074074076
2019-01-20 16:00:00,12.0,1,16,6,51902.547,49665.622,7328.926037037039,4813.643037037036,2576.7180370370406
2019-01-20 17:00:00,10.9,1,17,6,53194.988,51936.555,8269.081222222216,4145.65922222221,2887.2262222222125
2019-01-20 18:00:00,10.0,1,18,6,54121.127,53707.472,10024.336592592595,3981.658592592597,3568.0035925925986
2019-01-20 19:00:00,8.1,1,19,6,53424.906,53243.293,10741.395777777783,3646.0567777777833,3464.4437777777785
2019-01-20 20:00:00,7.0,1,20,6,52639.851,52619.352,11052.942814814822,3518.400814814828,3497.9018148148243
2019-01-20 21:00:00,6.1,1,21,6,51337.976,51075.869,11542.40907407408,3423.3070740740804,3161.200074074077
2019-01-20 22:00:00,6.1,1,22,6,49498.877,49504.568,12266.653962962962,3378.714962962964,3384.405962962963
2019-01-20 23:00:00,5.0,1,23,6,47325.064,47587.714,13022.80937037037,3206.2283703703724,3468.878370370374
2019-01-21 00:00:00,3.9,1,0,0,45591.596,46449.178,14109.926222222224,3418.5262222222227,4276.108222222225
2019-01-21 01:00:00,3.0,1,1,0,44345.236,45889.203,14896.825185185176,3211.1601851851738,4755.127185185178
2019-01-21 02:00:00,1.9,1,2,0,43784.263,45744.991,15472.404148148154,3205.3311481481505,5166.059148148153
2019-01-21 03:00:00,1.0,1,3,0,43439.776,46089.49,15995.25355555556,3027.6165555555563,5677.330555555556
2019-01-21 04:00:00,1.9,1,4,0,43666.231,47093.904,16509.320666666674,2802.718666666675,6230.391666666677
2019-01-21 05:00:00,1.0,1,5,0,44592.147,49466.966,17246.446851851848,2342.376851851848,7217.195851851851
2019-01-21 06:00:00,-0.9,1,6,0,45974.206,53405.21,17674.711555555557,1351.3545555555538,8782.358555555555
2019-01-21 07:00:00,-0.9,1,7,0,47795.361,56443.758,18093.31781481481,954.8458148148128,9603.242814814816
2019-01-21 08:00:00,-2.0,1,8,0,49164.165,57287.671,18026.764111111108,1468.9271111111157,9592.433111111117
2019-01-21 09:00:00,-2.0,1,9,0,50424.497,57250.205,17347.445000000007,2317.367000000013,9143.075000000012
2019-01-21 10:00:00,1.0,1,10,0,51374.45,56743.352,16727.261407407415,3054.5364074074096,8423.438407407411
2019-01-21 11:00:00,3.0,1,11,0,51550.544,55999.165,15673.117740740743,3404.837740740746,7853.458740740745
2019-01-21 12:00:00,6.1,1,12,0,51510.156,55564.846,14855.623518518514,3672.40151851852,7727.091518518515
2019-01-21 13:00:00,8.1,1,13,0,51137.377,55147.879,14288.75144444444,3785.33144444444,7795.833444444441
2019-01-21 14:00:00,10.0,1,14,0,50715.079,54553.191,13711.01444444443,3863.520444444432,7701.632444444433
2019-01-21 15:00:00,12.0,1,15,0,50590.636,54039.823,13222.40507407408,4003.158074074076,7452.345074074074
2019-01-21 16:00:00,12.0,1,16,0,51078.239,54640.054,13388.552037037036,3989.335037037039,7551.150037037034
2019-01-21 17:00:00,14.0,1,17,0,52621.658,56608.372,14024.117222222216,3572.329222222216,7559.043222222215
2019-01-21 18:00:00,10.0,1,18,0,53437.609,58344.66,15334.495592592595,3298.1405925925937,8205.1915925926
2019-01-21 19:00:00,9.0,1,19,0,52750.426,57982.614,15823.345777777788,2971.57677777778,8203.764777777782
2019-01-21 20:00:00,8.1,1,20,0,51855.667,57239.719,16090.146814814829,2734.216814814826,8118.268814814823
2019-01-21 21:00:00,7.0,1,21,0,50665.403,55643.387,15912.89407407408,2750.7340740740765,7728.71807407408
2019-01-21 22:00:00,6.1,1,22,0,49068.331,53241.228,15592.101962962966,2948.168962962962,7121.065962962966
2019-01-21 23:00:00,8.1,1,23,0,47528.976,50995.715,15178.084370370372,3410.1403703703763,6876.87937037037
2019-01-22 00:00:00,7.0,1,0,1,46422.28,49447.659,15807.973222222225,4249.210222222224,7274.589222222225
2019-01-22 01:00:00,8.1,1,1,1,45643.153,48629.308,16031.473185185176,4509.077185185175,7495.232185185174
2019-01-22 02:00:00,9.0,1,2,1,45457.122,48234.837,16175.47114814815,4878.190148148155,7655.905148148151
2019-01-22 03:00:00,10.0,1,3,1,45683.452,48483.339,16089.728555555555,5271.292555555556,8071.179555555558
2019-01-22 04:00:00,10.0,1,4,1,46184.117,49359.904,16369.107666666678,5320.604666666673,8496.391666666677
2019-01-22 05:00:00,12.0,1,5,1,47276.61,51586.753,16830.374851851848,5026.839851851852,9336.982851851848
2019-01-22 06:00:00,10.9,1,6,1,48464.504,55426.338,17677.52255555556,3841.652555555556,10803.48655555556
2019-01-22 07:00:00,12.0,1,7,1,50076.225,58080.351,17702.637814814814,3235.7098148148143,11239.835814814818
2019-01-22 08:00:00,10.9,1,8,1,51440.982,58561.795,17266.540111111113,3745.7441111111184,10866.557111111111
2019-01-22 09:00:00,12.0,1,9,1,52694.706,58117.029,15540.377000000008,4587.576000000008,10009.899000000012
2019-01-22 10:00:00,15.1,1,10,1,53437.026,57661.866,13737.484407407414,5117.1124074074105,9341.952407407414
2019-01-22 11:00:00,18.0,1,11,1,53665.261,57074.786,12177.672740740743,5519.554740740743,8929.079740740744
2019-01-22 12:00:00,21.0,1,12,1,53564.938,56763.967,10979.167518518516,5727.183518518519,8926.212518518514
2019-01-22 13:00:00,24.1,1,13,1,53225.659,56421.263,10239.29544444444,5873.61344444444,9069.21744444444
2019-01-22 14:00:00,28.0,1,14,1,52905.738,55971.572,9749.734444444432,6054.179444444431,9120.013444444434
2019-01-22 15:00:00,30.0,1,15,1,53076.194,55764.632,9528.308074074075,6488.71607407408,9177.154074074077
2019-01-22 16:00:00,32.0,1,16,1,54417.83,56352.661,9397.133037037034,7328.926037037039,9263.757037037038
2019-01-22 17:00:00,33.1,1,17,1,57318.41,58043.299,9078.21822222221,8269.081222222216,8993.970222222211
2019-01-22 18:00:00,33.1,1,18,1,60163.805,59031.857,9421.123592592594,10024.336592592595,8892.3885925926
2019-01-22 19:00:00,33.1,1,19,1,60520.245,58708.733,9147.54477777778,10741.395777777783,8929.88377777778
2019-01-22 20:00:00,34.0,1,20,1,60174.393,57681.84,8671.715814814823,11052.942814814822,8560.389814814822
2019-01-22 21:00:00,35.1,1,21,1,59457.078,56163.79,7841.008074074081,11542.40907407408,8249.121074074079
2019-01-22 22:00:00,36.0,1,22,1,58386.816,53669.204,6942.818962962963,12266.653962962962,7549.041962962961
2019-01-22 23:00:00,37.9,1,23,1,57141.645,51040.184,6068.885370370372,13022.80937037037,6921.348370370375
2019-01-23 00:00:00,41.0,1,0,2,56282.996,49051.363,5985.480222222228,14109.926222222224,6878.293222222223
2019-01-23 01:00:00,42.1,1,1,2,56030.901,47995.894,5752.825185185175,14896.825185185176,6861.818185185177
2019-01-23 02:00:00,43.0,1,2,2,56051.336,47455.654,5517.286148148152,15472.404148148154,6876.722148148154
2019-01-23 03:00:00,43.0,1,3,2,56407.413,47068.59,5354.399555555559,15995.25355555556,6656.430555555555
2019-01-23 04:00:00,44.1,1,4,2,57372.833,47759.592,5399.050666666677,16509.320666666674,6896.079666666672
2019-01-23 05:00:00,43.0,1,5,2,59496.217,49606.634,5973.388851851851,17246.446851851848,7356.863851851849
2019-01-23 06:00:00,43.0,1,6,2,62297.563,53184.885,6900.395555555559,17674.711555555557,8562.033555555558
2019-01-23 07:00:00,42.1,1,7,2,64933.833,55845.252,7367.240814814817,18093.31781481481,9004.736814814816
2019-01-23 08:00:00,43.0,1,8,2,65722.002,56190.761,6662.651111111118,18026.764111111108,8495.523111111113
2019-01-23 09:00:00,43.0,1,9,2,65454.575,55864.926,5959.429000000011,17347.445000000007,7757.796000000009
2019-01-23 10:00:00,43.0,1,10,2,65047.175,55737.861,5407.36040740741,16727.261407407415,7417.94740740741
2019-01-23 11:00:00,43.0,1,11,2,63818.824,55101.658,5106.424740740746,15673.117740740743,6955.951740740748
2019-01-23 12:00:00,45.0,1,12,2,62693.378,54474.003,5008.40351851852,14855.623518518514,6636.248518518514
2019-01-23 13:00:00,46.9,1,13,2,61640.797,54175.564,5106.280444444441,14288.75144444444,6823.518444444439
2019-01-23 14:00:00,46.9,1,14,2,60562.573,53776.086,5192.730444444431,13711.01444444443,6924.527444444437
2019-01-23 15:00:00,48.0,1,15,2,59809.883,53544.106,5148.134074074078,13222.40507407408,6956.628074074077
2019-01-23 16:00:00,48.0,1,16,2,60477.456,54030.588,4802.113037037037,13388.552037037036,6941.684037037041
2019-01-23 17:00:00,50.0,1,17,2,63073.446,55737.806,4263.1012222222125,14024.117222222216,6688.477222222209
2019-01-23 18:00:00,50.0,1,18,2,65473.964,56819.793,4242.4805925925975,15334.495592592595,6680.324592592595
2019-01-23 19:00:00,50.0,1,19,2,65602.195,56241.967,4152.986777777784,15823.345777777788,6463.1177777777775
2019-01-23 20:00:00,48.0,1,20,2,65211.597,55565.512,4214.952814814824,16090.146814814829,6444.061814814828
2019-01-23 21:00:00,42.1,1,21,2,63827.563,54051.44,3884.2170740740767,15912.89407407408,6136.77107407408
2019-01-23 22:00:00,39.9,1,22,2,61712.264,51442.741,3360.1859629629616,15592.101962962966,5322.578962962965
2019-01-23 23:00:00,39.0,1,23,2,59296.92,49052.09,3076.2343703703737,15178.084370370372,4933.25437037037
2019-01-24 00:00:00,36.0,1,0,3,57981.043,47303.884,3333.923222222227,15807.973222222225,5130.814222222223
2019-01-24 01:00:00,35.1,1,1,3,57165.549,46254.446,3515.9871851851785,16031.473185185176,5120.37018518518
2019-01-24 02:00:00,34.0,1,2,3,56754.403,45847.458,3769.841148148153,16175.47114814815,5268.52614814815
2019-01-24 03:00:00,33.1,1,3,3,56501.888,45699.263,4070.9935555555567,16089.728555555555,5287.103555555557
2019-01-24 04:00:00,33.1,1,4,3,57232.62,46625.106,4601.484666666678,16369.107666666678,5761.593666666675
2019-01-24 05:00:00,32.0,1,5,3,59080.145,48772.557,5610.301851851851,16830.374851851848,6522.786851851852
2019-01-24 06:00:00,32.0,1,6,3,62300.374,52770.324,7045.201555555555,17677.52255555556,8147.472555555556
2019-01-24 07:00:00,30.9,1,7,3,64543.153,55596.004,7870.760814814814,17702.637814814814,8755.488814814817
2019-01-24 08:00:00,30.0,1,8,3,64961.778,55920.369,8087.219111111117,17266.540111111113,8225.131111111114
2019-01-24 09:00:00,30.0,1,9,3,63647.507,55884.425,7955.401000000013,15540.377000000008,7777.295000000013
2019-01-24 10:00:00,30.0,1,10,3,62057.398,55723.31,8423.80740740741,13737.484407407414,7403.39640740741
2019-01-24 11:00:00,30.0,1,11,3,60323.379,55283.645,8846.754740740747,12177.672740740743,7137.938740740741
2019-01-24 12:00:00,30.0,1,12,3,58816.922,54960.749,9044.83151851852,10979.167518518516,7122.994518518521
2019-01-24 13:00:00,28.9,1,13,3,57591.341,54629.047,9495.423444444436,10239.29544444444,7277.001444444439
2019-01-24 14:00:00,28.9,1,14,3,56601.293,54326.438,9782.098444444431,9749.734444444432,7474.879444444436
2019-01-24 15:00:00,28.0,1,15,3,56115.786,53900.181,9693.476074074077,9528.308074074075,7312.703074074074
2019-01-24 16:00:00,28.0,1,16,3,56486.037,54247.128,9727.041037037035,9397.133037037034,7158.224037037035
2019-01-24 17:00:00,27.0,1,17,3,58127.547,55863.412,9143.116222222212,9078.21822222221,6814.083222222209
2019-01-24 18:00:00,26.1,1,18,3,59560.592,56740.541,9607.179592592598,9421.123592592594,6601.072592592594
2019-01-24 19:00:00,27.0,1,19,3,58926.394,56149.411,9934.069777777782,9147.54477777778,6370.561777777781
2019-01-24 20:00:00,27.0,1,20,3,57793.166,55298.024,10050.533814814822,8671.715814814823,6176.573814814823
2019-01-24 21:00:00,28.0,1,21,3,55755.677,53595.529,9918.840074074076,7841.008074074081,5680.86007407408
2019-01-24 22:00:00,28.0,1,22,3,53062.981,50892.149,9568.154962962966,6942.818962962963,4771.986962962961
2019-01-24 23:00:00,28.0,1,23,3,50187.721,48220.382,9242.217370370374,6068.885370370372,4101.546370370372
2019-01-25 00:00:00,26.1,1,0,4,48158.55,46467.763,9572.922222222223,5985.480222222228,4294.693222222224
2019-01-25 01:00:00,26.1,1,1,4,46886.901,45304.668,9930.166185185177,5752.825185185175,4170.592185185175
2019-01-25 02:00:00,26.1,1,2,4,46096.218,44662.005,10184.285148148148,5517.286148148152,4083.073148148149
2019-01-25 03:00:00,21.9,1,3,4,45766.559,44469.344,10649.07755555556,5354.399555555559,4057.184555555556
2019-01-25 04:00:00,19.9,1,4,4,46262.563,45215.062,11168.205666666676,5399.050666666677,4351.549666666673
2019-01-25 05:00:00,17.1,1,5,4,48223.159,47316.753,12257.343851851852,5973.388851851851,5066.982851851848
2019-01-25 06:00:00,14.0,1,6,4,51523.247,50761.567,13848.907555555554,6900.395555555559,6138.715555555558
2019-01-25 07:00:00,12.9,1,7,4,54207.756,53632.721,14687.213814814815,7367.240814814817,6792.2058148148135
2019-01-25 08:00:00,10.9,1,8,4,54357.889,54183.901,14207.767111111112,6662.651111111118,6488.663111111113
2019-01-25 09:00:00,10.9,1,9,4,54066.559,54172.542,13288.799000000006,5959.429000000011,6065.412000000011
2019-01-25 10:00:00,10.9,1,10,4,53727.274,54108.641,12285.97040740741,5407.36040740741,5788.727407407416
2019-01-25 11:00:00,12.9,1,11,4,53252.131,53801.469,11385.064740740743,5106.424740740746,5655.762740740742
2019-01-25 12:00:00,14.0,1,12,4,52846.158,53245.991,10708.924518518514,5008.40351851852,5408.236518518519
2019-01-25 13:00:00,16.0,1,13,4,52458.326,52980.572,10347.084444444436,5106.280444444441,5628.52644444444
2019-01-25 14:00:00,17.1,1,14,4,52044.289,52393.251,10031.933444444432,5192.730444444431,5541.69244444443
2019-01-25 15:00:00,18.0,1,15,4,51735.612,51818.221,9714.04907407408,5148.134074074078,5230.743074074075
2019-01-25 16:00:00,19.9,1,16,4,51891.017,51902.547,9624.385037037036,4802.113037037037,4813.643037037036
2019-01-25 17:00:00,19.0,1,17,4,53312.43,53194.988,9514.584222222213,4263.1012222222125,4145.65922222221
2019-01-25 18:00:00,19.0,1,18,4,54381.949,54121.127,10692.688592592596,4242.4805925925975,3981.658592592597
2019-01-25 19:00:00,19.0,1,19,4,53931.836,53424.906,10810.406777777782,4152.986777777784,3646.0567777777833
2019-01-25 20:00:00,19.0,1,20,4,53336.403,52639.851,10981.495814814827,4214.952814814824,3518.400814814828
2019-01-25 21:00:00,19.9,1,21,4,51798.886,51337.976,11059.861074074077,3884.2170740740767,3423.3070740740804
2019-01-25 22:00:00,19.9,1,22,4,49480.348,49498.877,11113.35596296296,3360.1859629629616,3378.714962962964
2019-01-25 23:00:00,21.0,1,23,4,47195.07,47325.064,10937.885370370372,3076.2343703703737,3206.2283703703724
2019-01-26 00:00:00,21.0,1,0,5,45506.993,45591.596,11298.342222222222,3333.923222222227,3418.5262222222227
2019-01-26 01:00:00,21.0,1,1,5,44650.063,44345.236,11352.340185185174,3515.9871851851785,3211.1601851851738
2019-01-26 02:00:00,21.9,1,2,5,44348.773,43784.263,11361.052148148148,3769.841148148153,3205.3311481481505
2019-01-26 03:00:00,21.9,1,3,5,44483.153,43439.776,11235.27255555556,4070.9935555555567,3027.6165555555563
2019-01-26 04:00:00,21.9,1,4,5,45464.997,43666.231,10967.955666666676,4601.484666666678,2802.718666666675
2019-01-26 05:00:00,21.9,1,5,5,47860.072,44592.147,10389.74485185185,5610.301851851851,2342.376851851848
2019-01-26 06:00:00,21.9,1,6,5,51668.053,45974.206,9509.73655555556,7045.201555555555,1351.3545555555538
2019-01-26 07:00:00,21.9,1,7,5,54711.276,47795.361,8877.221814814817,7870.760814814814,954.8458148148128
2019-01-26 08:00:00,21.9,1,8,5,55782.457,49164.165,9051.414111111117,8087.219111111117,1468.9271111111157
2019-01-26 09:00:00,21.9,1,9,5,56062.531,50424.497,8988.501000000011,7955.401000000013,2317.367000000013
2019-01-26 10:00:00,23.0,1,10,5,56743.721,51374.45,8241.815407407412,8423.80740740741,3054.5364074074096
2019-01-26 11:00:00,24.1,1,11,5,56992.461,51550.544,7460.645740740743,8846.754740740747,3404.837740740746
2019-01-26 12:00:00,26.1,1,12,5,56882.586,51510.156,6489.262518518517,9044.83151851852,3672.40151851852
2019-01-26 13:00:00,27.0,1,13,5,56847.469,51137.377,5765.7654444444415,9495.423444444436,3785.33144444444
