date,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2015-03-28 18:00:00,26.3,3,18,5,5388.497869071081,5213.5071777511,0.0
2015-03-28 19:00:00,27.3,3,19,5,5722.428176226918,5337.309342014106,0.0
2015-03-28 20:00:00,28.0,3,20,5,5514.524160153203,5191.810708258978,0.0
2015-03-28 21:00:00,28.0,3,21,5,5086.863636913311,4927.39843387142,0.0
2015-03-28 22:00:00,27.8,3,22,5,4553.24426,4603.37366,0.0
2015-03-28 23:00:00,26.7,3,23,5,4145.092545117425,4299.375564540199,0.0
2015-03-29 00:00:00,24.6,3,0,6,3954.963452414444,4063.7040200489128,0.0
2015-03-29 01:00:00,22.5,3,1,6,3910.765427673596,3903.3284949010126,0.0
2015-03-29 02:00:00,21.2,3,2,6,3937.3089698166073,3814.727520092125,0.0
2015-03-29 03:00:00,20.0,3,3,6,4087.0050448833126,3818.4987057593576,0.0
2015-03-29 04:00:00,18.6,3,4,6,4540.407129448563,3883.215780230007,0.0
2015-03-29 05:00:00,17.6,3,5,6,5380.8381531849,4046.1528429910127,0.0
2015-03-29 06:00:00,17.2,3,6,6,5762.032765346905,4253.666871119391,0.0
2015-03-29 07:00:00,16.7,3,7,6,5573.714866167432,4423.146591351222,0.0
2015-03-29 08:00:00,16.0,3,8,6,5450.981944081969,4681.509303226956,0.0
2015-03-29 09:00:00,15.3,3,9,6,5363.433734682266,4828.770545352812,0.0
2015-03-29 10:00:00,14.5,3,10,6,5295.502964996796,4930.347784064124,0.0
2015-03-29 11:00:00,14.1,3,11,6,5277.528485683508,5011.091250222905,0.0
2015-03-29 12:00:00,14.1,3,12,6,5308.434355150519,5068.536001851177,0.0
2015-03-29 13:00:00,15.0,3,13,6,5363.853886741749,5109.437658333993,0.0
2015-03-29 14:00:00,16.9,3,14,6,5433.57124998004,5186.841606051406,108.10792554361431
2015-03-29 15:00:00,20.1,3,15,6,5533.126713818369,5323.565327263612,300.36239807913444
2015-03-29 16:00:00,22.6,3,16,6,5597.289658715111,5467.336790029695,500.3866668254386
2015-03-29 17:00:00,24.9,3,17,6,5566.554200163756,5578.152893259839,649.6980389955652
2015-03-29 18:00:00,26.5,3,18,6,5470.041021937378,5658.390185947028,607.0963026856643
2015-03-29 19:00:00,27.3,3,19,6,5643.130518663648,5919.242331108017,425.56918347400097
2015-03-29 20:00:00,27.9,3,20,6,5428.650927257946,5717.021188442495,468.1735622006563
2015-03-29 21:00:00,27.7,3,21,6,5067.358682096407,5230.582643927628,461.900365796826
2015-03-29 22:00:00,27.2,3,22,6,4636.76041,4652.16507,352.4438159503525
2015-03-29 23:00:00,26.2,3,23,6,4215.425952795878,4188.203364585453,158.73249190609476
2015-03-30 00:00:00,24.4,3,0,0,3975.7938935352568,3900.7846292793056,0.0
2015-03-30 01:00:00,22.7,3,1,0,3837.173554488272,3804.9578422768463,0.0
2015-03-30 02:00:00,21.2,3,2,0,3802.4405926985073,3772.940735053468,0.0
2015-03-30 03:00:00,20.1,3,3,0,3799.332469140807,3844.358929694807,0.0
2015-03-30 04:00:00,19.0,3,4,0,3953.8046982909113,4261.904528890562,0.0
2015-03-30 05:00:00,18.2,3,5,0,4227.570212357354,4975.5424374443055,0.0
2015-03-30 06:00:00,17.5,3,6,0,4530.654652491499,5336.45901899302,53.7350582684976
2015-03-30 07:00:00,16.9,3,7,0,4741.313806888256,5218.139504420399,76.57440219137061
2015-03-30 08:00:00,17.1,3,8,0,4896.375897810821,5269.10012801452,0.0
2015-03-30 09:00:00,17.2,3,9,0,4938.199847981158,5359.86359868338,14.41839707433246
2015-03-30 10:00:00,17.3,3,10,0,4935.700293365559,5466.092352550726,112.44209338188648
2015-03-30 11:00:00,17.3,3,11,0,5005.621986651031,5611.976118361416,218.9820485380233
2015-03-30 12:00:00,17.3,3,12,0,5087.01660324928,5771.698477717832,322.45817238372547
2015-03-30 13:00:00,17.7,3,13,0,5178.132957563476,5942.364924680359,418.7723637146273
2015-03-30 14:00:00,18.1,3,14,0,5319.9602110144415,6154.301194914765,494.5655353328066
2015-03-30 15:00:00,18.7,3,15,0,5509.207945557108,6328.692311438355,585.490969276585
2015-03-30 16:00:00,19.6,3,16,0,5627.670775091874,6438.70519622422,709.4638204229459
2015-03-30 17:00:00,20.8,3,17,0,5647.96531833624,6458.521508404805,811.8971298648057
2015-03-30 18:00:00,22.0,3,18,0,5545.293293269124,6332.047768836816,833.4079333381742
2015-03-30 19:00:00,23.1,3,19,0,5689.50589492823,6478.882754235893,670.1346526049629
2015-03-30 20:00:00,23.9,3,20,0,5483.722025036631,6155.642811190694,775.5635418748516
2015-03-30 21:00:00,24.8,3,21,0,5117.321706739806,5547.311394460289,676.7640296600648
2015-03-30 22:00:00,24.5,3,22,0,4704.204989999999,4877.21963,459.0791527374022
2015-03-30 23:00:00,23.9,3,23,0,4310.766193271809,4427.151727676136,263.6195019060933
2015-03-31 00:00:00,22.9,3,0,1,4024.2867880848144,4168.909694030595,75.65753748919997
2015-03-31 01:00:00,21.6,3,1,1,3857.5890697226528,4005.9387133649966,4.415195390751251
2015-03-31 02:00:00,20.7,3,2,1,3749.682549047725,3931.378378918464,0.0
2015-03-31 03:00:00,20.2,3,3,1,3707.862099185033,3968.066239142587,0.0
2015-03-31 04:00:00,19.6,3,4,1,3769.755104916968,4292.461499384152,0.0
2015-03-31 05:00:00,18.9,3,5,1,3927.0847947149728,4984.651970492978,0.0
2015-03-31 06:00:00,18.4,3,6,1,4101.814173523478,5290.050399527409,111.84861306120638
2015-03-31 07:00:00,18.4,3,7,1,4341.536281536,5215.919617148468,114.82428857055856
2015-03-31 08:00:00,18.1,3,8,1,4629.663769750694,5228.691844298053,0.0
2015-03-31 09:00:00,18.1,3,9,1,4842.181274606708,5325.053360995391,0.0
2015-03-31 10:00:00,18.1,3,10,1,4989.820226909055,5442.993736882745,93.65406337911644
2015-03-31 11:00:00,18.0,3,11,1,5163.82735314121,5622.601968288547,222.19654999398244
2015-03-31 12:00:00,17.9,3,12,1,5366.886737518371,5822.029679918325,392.1520570906696
2015-03-31 13:00:00,18.6,3,13,1,5555.427988686087,6054.428711167823,594.7161142682062
2015-03-31 14:00:00,19.3,3,14,1,5770.877849094976,6276.024341030838,744.0497706261276
2015-03-31 15:00:00,20.5,3,15,1,6021.946612624664,6558.56254996543,850.3163642534046
2015-03-31 16:00:00,21.9,3,16,1,6236.217983385311,6676.222323169618,888.7662935054122
2015-03-31 17:00:00,23.3,3,17,1,6278.628444919176,6618.592310754332,852.0784900307626
2015-03-31 18:00:00,24.7,3,18,1,6210.741530635513,6528.618327298996,732.4815758981285
2015-03-31 19:00:00,26.2,3,19,1,6344.568389259501,6700.311987167265,572.0556861822206
2015-03-31 20:00:00,26.6,3,20,1,6129.352030189749,6371.519978881602,705.5951041335284
2015-03-31 21:00:00,26.3,3,21,1,5631.097789510776,5776.426946097648,637.5081472338779
