ept,tmp,month,hour,dayofweek,kw_2,kw_7
2018-01-09 17:00:00,56.8,1,17,1,28134.0,31860.0
2018-01-09 18:00:00,49.3,1,18,1,29862.0,33696.0
2018-01-09 19:00:00,46.0,1,19,1,30564.0,34506.0
2018-01-09 20:00:00,42.3,1,20,1,30942.0,34344.0
2018-01-09 21:00:00,39.2,1,21,1,30618.0,33966.0
2018-01-09 22:00:00,38.8,1,22,1,30402.0,33534.0
2018-01-09 23:00:00,38.8,1,23,1,30456.0,32994.0
2018-01-10 00:00:00,36.7,1,0,2,30996.0,32832.0
2018-01-10 01:00:00,36.0,1,1,2,31968.0,33696.0
2018-01-10 02:00:00,32.5,1,2,2,32724.0,33696.0
2018-01-10 03:00:00,32.2,1,3,2,33048.0,34020.0
2018-01-10 04:00:00,33.3,1,4,2,33318.0,34614.0
2018-01-10 05:00:00,32.4,1,5,2,34776.0,36018.0
2018-01-10 06:00:00,33.6,1,6,2,35748.0,36720.0
2018-01-10 07:00:00,36.0,1,7,2,36720.0,35532.0
2018-01-10 08:00:00,34.5,1,8,2,34398.0,34614.0
2018-01-10 09:00:00,42.4,1,9,2,30132.0,32886.0
2018-01-10 10:00:00,41.0,1,10,2,26676.0,29484.0
2018-01-10 11:00:00,42.6,1,11,2,24030.0,27756.0
2018-01-10 12:00:00,46.0,1,12,2,22356.0,27810.0
2018-01-10 13:00:00,50.9,1,13,2,21330.0,28080.0
2018-01-10 14:00:00,53.2,1,14,2,20466.0,28458.0
2018-01-10 15:00:00,55.0,1,15,2,21600.0,27918.0
2018-01-10 16:00:00,55.4,1,16,2,23166.0,28026.0
2018-01-10 17:00:00,54.9,1,17,2,24894.0,29052.0
2018-01-10 18:00:00,52.9,1,18,2,25326.0,29646.0
2018-01-10 19:00:00,48.2,1,19,2,26028.0,29484.0
2018-01-10 20:00:00,46.8,1,20,2,25326.0,28890.0
2018-01-10 21:00:00,46.0,1,21,2,24138.0,28728.0
2018-01-10 22:00:00,43.9,1,22,2,23382.0,28134.0
2018-01-10 23:00:00,41.2,1,23,2,22356.0,27972.0
2018-01-11 00:00:00,41.5,1,0,3,21870.0,27864.0
2018-01-11 01:00:00,42.1,1,1,3,21978.0,27216.0
2018-01-11 02:00:00,43.9,1,2,3,22086.0,27000.0
2018-01-11 03:00:00,42.8,1,3,3,22086.0,26676.0
2018-01-11 04:00:00,41.0,1,4,3,23328.0,26406.0
2018-01-11 05:00:00,43.9,1,5,3,24192.0,26460.0
2018-01-11 06:00:00,42.3,1,6,3,26676.0,27162.0
2018-01-11 07:00:00,44.4,1,7,3,27270.0,27594.0
2018-01-11 08:00:00,46.4,1,8,3,26190.0,27216.0
2018-01-11 09:00:00,49.5,1,9,3,23220.0,25974.0
2018-01-11 10:00:00,53.4,1,10,3,20736.0,24948.0
2018-01-11 11:00:00,61.2,1,11,3,19116.0,24030.0
2018-01-11 12:00:00,67.8,1,12,3,18252.0,23274.0
2018-01-11 13:00:00,67.1,1,13,3,17820.0,22788.0
2018-01-11 14:00:00,64.4,1,14,3,17874.0,23058.0
2018-01-11 15:00:00,64.8,1,15,3,18306.0,23328.0
2018-01-11 16:00:00,65.8,1,16,3,19170.0,24840.0
2018-01-11 17:00:00,65.3,1,17,3,20790.0,27324.0
2018-01-11 18:00:00,64.4,1,18,3,22194.0,28782.0
2018-01-11 19:00:00,63.9,1,19,3,22734.0,28836.0
2018-01-11 20:00:00,63.0,1,20,3,22086.0,28836.0
2018-01-11 21:00:00,62.6,1,21,3,21978.0,28350.0
2018-01-11 22:00:00,63.9,1,22,3,21492.0,28026.0
2018-01-11 23:00:00,63.9,1,23,3,20682.0,27648.0
2018-01-12 00:00:00,63.5,1,0,4,20142.0,27810.0
2018-01-12 01:00:00,64.9,1,1,4,21060.0,28242.0
2018-01-12 02:00:00,66.2,1,2,4,21708.0,28512.0
2018-01-12 03:00:00,66.4,1,3,4,21978.0,28566.0
2018-01-12 04:00:00,66.4,1,4,4,22896.0,29052.0
2018-01-12 05:00:00,66.2,1,5,4,24948.0,30132.0
2018-01-12 06:00:00,66.2,1,6,4,26946.0,31050.0
2018-01-12 07:00:00,65.8,1,7,4,27270.0,31428.0
2018-01-12 08:00:00,65.5,1,8,4,24894.0,30402.0
2018-01-12 09:00:00,66.2,1,9,4,21546.0,28566.0
2018-01-12 10:00:00,68.2,1,10,4,20844.0,27324.0
2018-01-12 11:00:00,69.3,1,11,4,19818.0,25974.0
2018-01-12 12:00:00,69.3,1,12,4,18630.0,24246.0
2018-01-12 13:00:00,68.9,1,13,4,17982.0,22842.0
2018-01-12 14:00:00,66.7,1,14,4,18738.0,22680.0
2018-01-12 15:00:00,67.1,1,15,4,19278.0,22734.0
2018-01-12 16:00:00,67.1,1,16,4,20034.0,24192.0
2018-01-12 17:00:00,66.7,1,17,4,21654.0,27162.0
2018-01-12 18:00:00,65.7,1,18,4,22464.0,28566.0
2018-01-12 19:00:00,65.5,1,19,4,23004.0,29376.0
2018-01-12 20:00:00,65.3,1,20,4,22410.0,30186.0
2018-01-12 21:00:00,65.7,1,21,4,21654.0,30078.0
2018-01-12 22:00:00,65.3,1,22,4,20790.0,30240.0
2018-01-12 23:00:00,60.3,1,23,4,19818.0,29376.0
2018-01-13 00:00:00,60.3,1,0,5,19278.0,29268.0
2018-01-13 01:00:00,58.5,1,1,5,19494.0,29916.0
2018-01-13 02:00:00,58.1,1,2,5,20142.0,30348.0
2018-01-13 03:00:00,57.4,1,3,5,19494.0,30510.0
2018-01-13 04:00:00,56.7,1,4,5,20196.0,31158.0
2018-01-13 05:00:00,57.2,1,5,5,20952.0,31968.0
2018-01-13 06:00:00,55.4,1,6,5,22680.0,32940.0
2018-01-13 07:00:00,54.1,1,7,5,22518.0,32832.0
2018-01-13 08:00:00,52.3,1,8,5,21438.0,31104.0
2018-01-13 09:00:00,51.4,1,9,5,20628.0,28350.0
2018-01-13 10:00:00,49.6,1,10,5,18900.0,27054.0
2018-01-13 11:00:00,46.9,1,11,5,18360.0,25866.0
2018-01-13 12:00:00,46.0,1,12,5,18738.0,24408.0
2018-01-13 13:00:00,46.9,1,13,5,19116.0,23166.0
2018-01-13 14:00:00,47.7,1,14,5,18414.0,22896.0
2018-01-13 15:00:00,47.3,1,15,5,18630.0,23706.0
2018-01-13 16:00:00,45.0,1,16,5,19602.0,25542.0
2018-01-13 17:00:00,43.7,1,17,5,20790.0,28242.0
2018-01-13 18:00:00,41.5,1,18,5,21654.0,29268.0
2018-01-13 19:00:00,41.0,1,19,5,21708.0,29862.0
2018-01-13 20:00:00,41.0,1,20,5,21006.0,30618.0
2018-01-13 21:00:00,38.7,1,21,5,19980.0,30564.0
2018-01-13 22:00:00,37.9,1,22,5,18954.0,30240.0
2018-01-13 23:00:00,37.6,1,23,5,17496.0,29808.0
2018-01-14 00:00:00,36.5,1,0,6,16902.0,29970.0
2018-01-14 01:00:00,32.4,1,1,6,17388.0,30294.0
2018-01-14 02:00:00,30.2,1,2,6,17226.0,30402.0
2018-01-14 03:00:00,28.4,1,3,6,16902.0,31212.0
2018-01-14 04:00:00,27.5,1,4,6,16794.0,31860.0
2018-01-14 05:00:00,26.1,1,5,6,18090.0,32832.0
2018-01-14 06:00:00,24.8,1,6,6,19494.0,33588.0
2018-01-14 07:00:00,23.9,1,7,6,20790.0,33642.0
2018-01-14 08:00:00,23.4,1,8,6,20196.0,32562.0
2018-01-14 09:00:00,24.1,1,9,6,19818.0,30240.0
2018-01-14 10:00:00,25.3,1,10,6,19116.0,28242.0
2018-01-14 11:00:00,27.1,1,11,6,20142.0,26136.0
2018-01-14 12:00:00,29.1,1,12,6,20250.0,24192.0
2018-01-14 13:00:00,31.1,1,13,6,20412.0,22464.0
2018-01-14 14:00:00,32.0,1,14,6,19386.0,21816.0
2018-01-14 15:00:00,32.5,1,15,6,20088.0,22734.0
2018-01-14 16:00:00,32.5,1,16,6,20574.0,25380.0
2018-01-14 17:00:00,31.1,1,17,6,21276.0,28134.0
2018-01-14 18:00:00,28.4,1,18,6,21330.0,29862.0
2018-01-14 19:00:00,26.8,1,19,6,20520.0,30564.0
2018-01-14 20:00:00,27.0,1,20,6,19656.0,30942.0
2018-01-14 21:00:00,25.9,1,21,6,19278.0,30618.0
2018-01-14 22:00:00,25.3,1,22,6,18522.0,30402.0
2018-01-14 23:00:00,24.4,1,23,6,18036.0,30456.0
2018-01-15 00:00:00,23.9,1,0,0,17010.0,30996.0
2018-01-15 01:00:00,23.9,1,1,0,17118.0,31968.0
2018-01-15 02:00:00,23.9,1,2,0,16686.0,32724.0
2018-01-15 03:00:00,23.9,1,3,0,16416.0,33048.0
2018-01-15 04:00:00,24.3,1,4,0,16686.0,33318.0
2018-01-15 05:00:00,23.9,1,5,0,17280.0,34776.0
2018-01-15 06:00:00,23.5,1,6,0,17712.0,35748.0
2018-01-15 07:00:00,23.0,1,7,0,18792.0,36720.0
2018-01-15 08:00:00,23.0,1,8,0,19062.0,34398.0
2018-01-15 09:00:00,23.9,1,9,0,19980.0,30132.0
2018-01-15 10:00:00,27.3,1,10,0,20628.0,26676.0
2018-01-15 11:00:00,30.2,1,11,0,21060.0,24030.0
2018-01-15 12:00:00,32.2,1,12,0,20574.0,22356.0
2018-01-15 13:00:00,35.1,1,13,0,20952.0,21330.0
2018-01-15 14:00:00,38.1,1,14,0,20412.0,20466.0
2018-01-15 15:00:00,39.7,1,15,0,21168.0,21600.0
2018-01-15 16:00:00,40.5,1,16,0,22302.0,23166.0
2018-01-15 17:00:00,38.7,1,17,0,23544.0,24894.0
2018-01-15 18:00:00,32.4,1,18,0,23706.0,25326.0
2018-01-15 19:00:00,30.6,1,19,0,24462.0,26028.0
2018-01-15 20:00:00,27.9,1,20,0,24192.0,25326.0
2018-01-15 21:00:00,28.2,1,21,0,24084.0,24138.0
2018-01-15 22:00:00,27.3,1,22,0,24030.0,23382.0
2018-01-15 23:00:00,27.3,1,23,0,22842.0,22356.0
2018-01-16 00:00:00,25.9,1,0,1,22086.0,21870.0
2018-01-16 01:00:00,25.5,1,1,1,21762.0,21978.0
2018-01-16 02:00:00,24.8,1,2,1,22302.0,22086.0
2018-01-16 03:00:00,23.7,1,3,1,22896.0,22086.0
2018-01-16 04:00:00,23.4,1,4,1,23652.0,23328.0
2018-01-16 05:00:00,23.7,1,5,1,24516.0,24192.0
2018-01-16 06:00:00,23.0,1,6,1,26082.0,26676.0
2018-01-16 07:00:00,22.6,1,7,1,27216.0,27270.0
2018-01-16 08:00:00,23.0,1,8,1,26838.0,26190.0
2018-01-16 09:00:00,29.3,1,9,1,25272.0,23220.0
2018-01-16 10:00:00,35.1,1,10,1,23220.0,20736.0
2018-01-16 11:00:00,38.8,1,11,1,21762.0,19116.0
2018-01-16 12:00:00,41.9,1,12,1,20682.0,18252.0
2018-01-16 13:00:00,44.8,1,13,1,19710.0,17820.0
2018-01-16 14:00:00,46.9,1,14,1,19656.0,17874.0
2018-01-16 15:00:00,47.3,1,15,1,20142.0,18306.0
2018-01-16 16:00:00,47.1,1,16,1,22248.0,19170.0
2018-01-16 17:00:00,45.1,1,17,1,25056.0,20790.0
2018-01-16 18:00:00,38.3,1,18,1,26406.0,22194.0
2018-01-16 19:00:00,33.8,1,19,1,26946.0,22734.0
2018-01-16 20:00:00,32.5,1,20,1,27162.0,22086.0
2018-01-16 21:00:00,31.6,1,21,1,26946.0,21978.0
2018-01-16 22:00:00,31.1,1,22,1,26460.0,21492.0
2018-01-16 23:00:00,30.4,1,23,1,26298.0,20682.0
2018-01-17 00:00:00,30.2,1,0,2,26622.0,20142.0
2018-01-17 01:00:00,30.0,1,1,2,26892.0,21060.0
2018-01-17 02:00:00,29.1,1,2,2,26946.0,21708.0
2018-01-17 03:00:00,28.8,1,3,2,26676.0,21978.0
2018-01-17 04:00:00,29.7,1,4,2,26838.0,22896.0
2018-01-17 05:00:00,28.2,1,5,2,27648.0,24948.0
2018-01-17 06:00:00,27.5,1,6,2,28998.0,26946.0
2018-01-17 07:00:00,28.0,1,7,2,29916.0,27270.0
2018-01-17 08:00:00,30.6,1,8,2,29808.0,24894.0
2018-01-17 09:00:00,30.6,1,9,2,28134.0,21546.0
2018-01-17 10:00:00,39.2,1,10,2,26514.0,20844.0
2018-01-17 11:00:00,39.4,1,11,2,24894.0,19818.0
2018-01-17 12:00:00,39.4,1,12,2,22842.0,18630.0
2018-01-17 13:00:00,39.2,1,13,2,21816.0,17982.0
2018-01-17 14:00:00,38.1,1,14,2,21168.0,18738.0
2018-01-17 15:00:00,36.9,1,15,2,21384.0,19278.0
2018-01-17 16:00:00,35.1,1,16,2,23004.0,20034.0
2018-01-17 17:00:00,33.3,1,17,2,25974.0,21654.0
2018-01-17 18:00:00,31.5,1,18,2,27972.0,22464.0
2018-01-17 19:00:00,29.5,1,19,2,28890.0,23004.0
2018-01-17 20:00:00,27.1,1,20,2,28566.0,22410.0
2018-01-17 21:00:00,25.5,1,21,2,27864.0,21654.0
2018-01-17 22:00:00,24.8,1,22,2,27702.0,20790.0
2018-01-17 23:00:00,23.5,1,23,2,26784.0,19818.0
2018-01-18 00:00:00,23.5,1,0,3,26190.0,19278.0
2018-01-18 01:00:00,23.0,1,1,3,26946.0,19494.0
2018-01-18 02:00:00,23.7,1,2,3,27378.0,20142.0
2018-01-18 03:00:00,23.7,1,3,3,27108.0,19494.0
2018-01-18 04:00:00,23.7,1,4,3,28242.0,20196.0
2018-01-18 05:00:00,22.6,1,5,3,29376.0,20952.0
2018-01-18 06:00:00,20.1,1,6,3,31050.0,22680.0
2018-01-18 07:00:00,18.1,1,7,3,31104.0,22518.0
2018-01-18 08:00:00,18.1,1,8,3,28566.0,21438.0
2018-01-18 09:00:00,20.3,1,9,3,25164.0,20628.0
2018-01-18 10:00:00,23.9,1,10,3,22680.0,18900.0
2018-01-18 11:00:00,27.1,1,11,3,20844.0,18360.0
2018-01-18 12:00:00,30.2,1,12,3,19116.0,18738.0
2018-01-18 13:00:00,33.4,1,13,3,18738.0,19116.0
2018-01-18 14:00:00,34.0,1,14,3,18630.0,18414.0
2018-01-18 15:00:00,34.0,1,15,3,19764.0,18630.0
2018-01-18 16:00:00,34.5,1,16,3,21816.0,19602.0
2018-01-18 17:00:00,32.4,1,17,3,24570.0,20790.0
2018-01-18 18:00:00,29.3,1,18,3,25866.0,21654.0
2018-01-18 19:00:00,27.3,1,19,3,26514.0,21708.0
2018-01-18 20:00:00,28.9,1,20,3,26568.0,21006.0
2018-01-18 21:00:00,30.6,1,21,3,26514.0,19980.0
2018-01-18 22:00:00,30.0,1,22,3,25542.0,18954.0
2018-01-18 23:00:00,28.9,1,23,3,24624.0,17496.0
2018-01-19 00:00:00,30.7,1,0,4,24516.0,16902.0
2018-01-19 01:00:00,30.9,1,1,4,25056.0,17388.0
2018-01-19 02:00:00,28.4,1,2,4,25380.0,17226.0
2018-01-19 03:00:00,27.7,1,3,4,25056.0,16902.0
2018-01-19 04:00:00,29.3,1,4,4,25596.0,16794.0
2018-01-19 05:00:00,29.1,1,5,4,27324.0,18090.0
2018-01-19 06:00:00,26.6,1,6,4,28944.0,19494.0
2018-01-19 07:00:00,26.8,1,7,4,28890.0,20790.0
2018-01-19 08:00:00,28.0,1,8,4,27702.0,20196.0
2018-01-19 09:00:00,32.5,1,9,4,24678.0,19818.0
2018-01-19 10:00:00,39.4,1,10,4,23328.0,19116.0
2018-01-19 11:00:00,44.6,1,11,4,23544.0,20142.0
2018-01-19 12:00:00,48.4,1,12,4,22788.0,20250.0
2018-01-19 13:00:00,52.2,1,13,4,24030.0,20412.0
2018-01-19 14:00:00,53.8,1,14,4,24300.0,19386.0
2018-01-19 15:00:00,54.7,1,15,4,25002.0,20088.0
2018-01-19 16:00:00,54.7,1,16,4,26190.0,20574.0
2018-01-19 17:00:00,50.7,1,17,4,28134.0,21276.0
2018-01-19 18:00:00,44.1,1,18,4,28890.0,21330.0
2018-01-19 19:00:00,39.4,1,19,4,29214.0,20520.0
2018-01-19 20:00:00,35.6,1,20,4,29862.0,19656.0
2018-01-19 21:00:00,36.0,1,21,4,29430.0,19278.0
2018-01-19 22:00:00,31.6,1,22,4,29322.0,18522.0
2018-01-19 23:00:00,29.8,1,23,4,28458.0,18036.0
2018-01-20 00:00:00,30.6,1,0,5,28458.0,17010.0
2018-01-20 01:00:00,29.1,1,1,5,29592.0,17118.0
2018-01-20 02:00:00,28.2,1,2,5,29214.0,16686.0
2018-01-20 03:00:00,31.3,1,3,5,28890.0,16416.0
2018-01-20 04:00:00,28.6,1,4,5,28620.0,16686.0
2018-01-20 05:00:00,28.8,1,5,5,30132.0,17280.0
2018-01-20 06:00:00,30.0,1,6,5,31590.0,17712.0
2018-01-20 07:00:00,31.1,1,7,5,32454.0,18792.0
2018-01-20 08:00:00,32.0,1,8,5,31536.0,19062.0
2018-01-20 09:00:00,37.6,1,9,5,28998.0,19980.0
2018-01-20 10:00:00,43.2,1,10,5,27216.0,20628.0
2018-01-20 11:00:00,48.0,1,11,5,25488.0,21060.0
2018-01-20 12:00:00,51.6,1,12,5,24084.0,20574.0
2018-01-20 13:00:00,55.4,1,13,5,23274.0,20952.0
2018-01-20 14:00:00,57.2,1,14,5,23220.0,20412.0
2018-01-20 15:00:00,59.4,1,15,5,24354.0,21168.0
2018-01-20 16:00:00,58.1,1,16,5,26298.0,22302.0
2018-01-20 17:00:00,54.9,1,17,5,29268.0,23544.0
2018-01-20 18:00:00,48.4,1,18,5,30240.0,23706.0
2018-01-20 19:00:00,43.3,1,19,5,30888.0,24462.0
2018-01-20 20:00:00,38.5,1,20,5,30618.0,24192.0
2018-01-20 21:00:00,38.3,1,21,5,29484.0,24084.0
2018-01-20 22:00:00,43.2,1,22,5,28404.0,24030.0
2018-01-20 23:00:00,42.6,1,23,5,27270.0,22842.0
2018-01-21 00:00:00,41.9,1,0,6,26622.0,22086.0
2018-01-21 01:00:00,40.5,1,1,6,26352.0,21762.0
2018-01-21 02:00:00,38.8,1,2,6,26676.0,22302.0
2018-01-21 03:00:00,39.4,1,3,6,26082.0,22896.0
2018-01-21 04:00:00,39.0,1,4,6,27162.0,23652.0
2018-01-21 05:00:00,37.2,1,5,6,28188.0,24516.0
2018-01-21 06:00:00,35.8,1,6,6,30024.0,26082.0
2018-01-21 07:00:00,36.1,1,7,6,30186.0,27216.0
2018-01-21 08:00:00,35.8,1,8,6,27918.0,26838.0
2018-01-21 09:00:00,45.0,1,9,6,24516.0,25272.0
2018-01-21 10:00:00,51.1,1,10,6,22518.0,23220.0
2018-01-21 11:00:00,57.0,1,11,6,20790.0,21762.0
2018-01-21 12:00:00,61.2,1,12,6,19602.0,20682.0
2018-01-21 13:00:00,64.9,1,13,6,19278.0,19710.0
2018-01-21 14:00:00,66.2,1,14,6,18900.0,19656.0
2018-01-21 15:00:00,66.9,1,15,6,19332.0,20142.0
2018-01-21 16:00:00,66.6,1,16,6,20142.0,22248.0
2018-01-21 17:00:00,63.7,1,17,6,22140.0,25056.0
2018-01-21 18:00:00,55.2,1,18,6,23490.0,26406.0
2018-01-21 19:00:00,49.3,1,19,6,24786.0,26946.0
2018-01-21 20:00:00,48.2,1,20,6,25002.0,27162.0
2018-01-21 21:00:00,45.1,1,21,6,24570.0,26946.0
2018-01-21 22:00:00,43.7,1,22,6,24732.0,26460.0
2018-01-21 23:00:00,42.8,1,23,6,24192.0,26298.0
2018-01-22 00:00:00,41.7,1,0,0,24408.0,26622.0
2018-01-22 01:00:00,40.1,1,1,0,24840.0,26892.0
2018-01-22 02:00:00,39.2,1,2,0,25110.0,26946.0
2018-01-22 03:00:00,37.2,1,3,0,24732.0,26676.0
2018-01-22 04:00:00,37.4,1,4,0,25380.0,26838.0
2018-01-22 05:00:00,36.0,1,5,0,26730.0,27648.0
2018-01-22 06:00:00,35.8,1,6,0,27324.0,28998.0
2018-01-22 07:00:00,35.8,1,7,0,27810.0,29916.0
2018-01-22 08:00:00,36.7,1,8,0,26730.0,29808.0
2018-01-22 09:00:00,43.0,1,9,0,24030.0,28134.0
2018-01-22 10:00:00,50.7,1,10,0,22356.0,26514.0
2018-01-22 11:00:00,55.9,1,11,0,20736.0,24894.0
2018-01-22 12:00:00,60.1,1,12,0,19494.0,22842.0
2018-01-22 13:00:00,61.9,1,13,0,19062.0,21816.0
2018-01-22 14:00:00,63.1,1,14,0,18036.0,21168.0
2018-01-22 15:00:00,63.1,1,15,0,18414.0,21384.0
2018-01-22 16:00:00,62.8,1,16,0,19332.0,23004.0
2018-01-22 17:00:00,62.6,1,17,0,21114.0,25974.0
2018-01-22 18:00:00,60.1,1,18,0,22464.0,27972.0
2018-01-22 19:00:00,56.7,1,19,0,22842.0,28890.0
2018-01-22 20:00:00,57.6,1,20,0,22788.0,28566.0
2018-01-22 21:00:00,54.9,1,21,0,22032.0,27864.0
2018-01-22 22:00:00,56.7,1,22,0,21978.0,27702.0
2018-01-22 23:00:00,58.8,1,23,0,20898.0,26784.0
2018-01-23 00:00:00,59.9,1,0,1,19980.0,26190.0
2018-01-23 01:00:00,59.7,1,1,1,20196.0,26946.0
2018-01-23 02:00:00,61.9,1,2,1,19548.0,27378.0
2018-01-23 03:00:00,62.2,1,3,1,19332.0,27108.0
2018-01-23 04:00:00,63.1,1,4,1,19926.0,28242.0
2018-01-23 05:00:00,62.6,1,5,1,20736.0,29376.0
2018-01-23 06:00:00,64.2,1,6,1,21492.0,31050.0
2018-01-23 07:00:00,65.3,1,7,1,22032.0,31104.0
2018-01-23 08:00:00,63.7,1,8,1,21384.0,28566.0
2018-01-23 09:00:00,64.4,1,9,1,18954.0,25164.0
2018-01-23 10:00:00,64.8,1,10,1,15930.0,22680.0
2018-01-23 11:00:00,66.0,1,11,1,14634.0,20844.0
2018-01-23 12:00:00,68.4,1,12,1,13878.0,19116.0
2018-01-23 13:00:00,72.0,1,13,1,13230.0,18738.0
2018-01-23 14:00:00,70.0,1,14,1,13608.0,18630.0
2018-01-23 15:00:00,72.1,1,15,1,13932.0,19764.0
2018-01-23 16:00:00,70.5,1,16,1,14364.0,21816.0
2018-01-23 17:00:00,68.0,1,17,1,15606.0,24570.0
2018-01-23 18:00:00,64.0,1,18,1,16470.0,25866.0
2018-01-23 19:00:00,61.3,1,19,1,16362.0,26514.0
2018-01-23 20:00:00,58.8,1,20,1,16632.0,26568.0
2018-01-23 21:00:00,56.5,1,21,1,16362.0,26514.0
2018-01-23 22:00:00,54.0,1,22,1,15714.0,25542.0
2018-01-23 23:00:00,51.3,1,23,1,15822.0,24624.0
2018-01-24 00:00:00,50.0,1,0,2,16470.0,24516.0
2018-01-24 01:00:00,48.9,1,1,2,18360.0,25056.0
2018-01-24 02:00:00,43.5,1,2,2,19224.0,25380.0
2018-01-24 03:00:00,39.2,1,3,2,19656.0,25056.0
2018-01-24 04:00:00,37.9,1,4,2,20412.0,25596.0
2018-01-24 05:00:00,41.7,1,5,2,22572.0,27324.0
2018-01-24 06:00:00,37.6,1,6,2,25056.0,28944.0
2018-01-24 07:00:00,33.4,1,7,2,25326.0,28890.0
2018-01-24 08:00:00,33.8,1,8,2,23436.0,27702.0
2018-01-24 09:00:00,43.7,1,9,2,22194.0,24678.0
2018-01-24 10:00:00,47.7,1,10,2,20952.0,23328.0
2018-01-24 11:00:00,49.3,1,11,2,19332.0,23544.0
2018-01-24 12:00:00,50.5,1,12,2,18252.0,22788.0
2018-01-24 13:00:00,52.2,1,13,2,18576.0,24030.0
2018-01-24 14:00:00,53.8,1,14,2,18468.0,24300.0
2018-01-24 15:00:00,55.4,1,15,2,18576.0,25002.0
2018-01-24 16:00:00,54.7,1,16,2,19656.0,26190.0
2018-01-24 17:00:00,52.9,1,17,2,20574.0,28134.0
2018-01-24 18:00:00,49.1,1,18,2,21384.0,28890.0
2018-01-24 19:00:00,42.3,1,19,2,21492.0,29214.0
2018-01-24 20:00:00,41.4,1,20,2,20736.0,29862.0
2018-01-24 21:00:00,37.4,1,21,2,19386.0,29430.0
2018-01-24 22:00:00,42.6,1,22,2,18468.0,29322.0
2018-01-24 23:00:00,40.6,1,23,2,17118.0,28458.0
2018-01-25 00:00:00,39.2,1,0,3,16686.0,28458.0
2018-01-25 01:00:00,37.4,1,1,3,16848.0,29592.0
2018-01-25 02:00:00,35.4,1,2,3,17226.0,29214.0
2018-01-25 03:00:00,34.0,1,3,3,15984.0,28890.0
2018-01-25 04:00:00,32.9,1,4,3,17010.0,28620.0
2018-01-25 05:00:00,32.0,1,5,3,18846.0,30132.0
2018-01-25 06:00:00,31.6,1,6,3,20682.0,31590.0
2018-01-25 07:00:00,32.0,1,7,3,21330.0,32454.0
2018-01-25 08:00:00,33.8,1,8,3,20790.0,31536.0
2018-01-25 09:00:00,36.7,1,9,3,19872.0,28998.0
2018-01-25 10:00:00,39.7,1,10,3,19926.0,27216.0
2018-01-25 11:00:00,41.7,1,11,3,19386.0,25488.0
2018-01-25 12:00:00,43.3,1,12,3,17928.0,24084.0
2018-01-25 13:00:00,45.5,1,13,3,18522.0,23274.0
2018-01-25 14:00:00,45.9,1,14,3,18792.0,23220.0
2018-01-25 15:00:00,47.5,1,15,3,18900.0,24354.0
2018-01-25 16:00:00,47.7,1,16,3,19170.0,26298.0
2018-01-25 17:00:00,46.8,1,17,3,19818.0,29268.0
2018-01-25 18:00:00,39.7,1,18,3,19872.0,30240.0
2018-01-25 19:00:00,35.6,1,19,3,19818.0,30888.0
2018-01-25 20:00:00,33.3,1,20,3,19116.0,30618.0
2018-01-25 21:00:00,31.3,1,21,3,18360.0,29484.0
2018-01-25 22:00:00,28.4,1,22,3,17604.0,28404.0
2018-01-25 23:00:00,29.1,1,23,3,16578.0,27270.0
2018-01-26 00:00:00,27.9,1,0,4,16470.0,26622.0
2018-01-26 01:00:00,26.2,1,1,4,17226.0,26352.0
2018-01-26 02:00:00,27.1,1,2,4,17496.0,26676.0
2018-01-26 03:00:00,25.5,1,3,4,17820.0,26082.0
2018-01-26 04:00:00,25.0,1,4,4,19332.0,27162.0
2018-01-26 05:00:00,25.7,1,5,4,21006.0,28188.0
2018-01-26 06:00:00,24.8,1,6,4,23652.0,30024.0
2018-01-26 07:00:00,24.6,1,7,4,24300.0,30186.0
2018-01-26 08:00:00,25.5,1,8,4,22356.0,27918.0
2018-01-26 09:00:00,32.9,1,9,4,19764.0,24516.0
2018-01-26 10:00:00,40.8,1,10,4,18522.0,22518.0
2018-01-26 11:00:00,46.6,1,11,4,17172.0,20790.0
2018-01-26 12:00:00,50.7,1,12,4,16254.0,19602.0
2018-01-26 13:00:00,52.9,1,13,4,16470.0,19278.0
2018-01-26 14:00:00,54.7,1,14,4,16632.0,18900.0
2018-01-26 15:00:00,55.0,1,15,4,17226.0,19332.0
2018-01-26 16:00:00,55.6,1,16,4,18522.0,20142.0
2018-01-26 17:00:00,52.3,1,17,4,20790.0,22140.0
2018-01-26 18:00:00,45.9,1,18,4,22626.0,23490.0
2018-01-26 19:00:00,41.9,1,19,4,23436.0,24786.0
2018-01-26 20:00:00,39.0,1,20,4,23544.0,25002.0
2018-01-26 21:00:00,39.6,1,21,4,22788.0,24570.0
2018-01-26 22:00:00,37.4,1,22,4,22086.0,24732.0
2018-01-26 23:00:00,35.8,1,23,4,21438.0,24192.0
2018-01-27 00:00:00,34.0,1,0,5,21276.0,24408.0
2018-01-27 01:00:00,33.8,1,1,5,21978.0,24840.0
2018-01-27 02:00:00,32.4,1,2,5,22302.0,25110.0
2018-01-27 03:00:00,31.6,1,3,5,22302.0,24732.0
2018-01-27 04:00:00,29.7,1,4,5,23166.0,25380.0
2018-01-27 05:00:00,30.0,1,5,5,24840.0,26730.0
2018-01-27 06:00:00,30.0,1,6,5,26460.0,27324.0
2018-01-27 07:00:00,29.8,1,7,5,27000.0,27810.0
