cpt,tmpf,month,hour,dayofweek,kw_2,kw_7
2015-04-18 17:00:00,75.02,4,17,5,-8.091474162,-12.174129723
2015-04-18 18:00:00,75.02,4,18,5,-3.834211113,4.516950556
2015-04-18 19:00:00,73.04,4,19,5,7.516563888,29.197371946
2015-04-18 20:00:00,69.98,4,20,5,39.751900001,55.685295555
2015-04-18 21:00:00,66.02,4,21,5,54.287549167,70.816604444
2015-04-18 22:00:00,55.94,4,22,5,63.13063222,72.726393057
2015-04-18 23:00:00,57.92,4,23,5,67.062750835,66.856406944
2015-04-19 00:00:00,57.92,4,0,6,58.509572503,59.344098058
2015-04-19 01:00:00,57.02,4,1,6,56.475833334,60.967521944
2015-04-19 02:00:00,57.92,4,2,6,53.114116112,50.69102861
2015-04-19 03:00:00,57.92,4,3,6,47.674913055,51.673088333
2015-04-19 04:00:00,59.0,4,4,6,45.978486112,46.513496388
2015-04-19 05:00:00,60.08,4,5,6,51.204994444,52.514529721
2015-04-19 06:00:00,60.08,4,6,6,47.899480832,47.24265389
2015-04-19 07:00:00,62.06,4,7,6,56.723700001,44.76501778
2015-04-19 08:00:00,62.96,4,8,6,50.878170279,41.171630831
2015-04-19 09:00:00,66.02,4,9,6,45.308470001,48.389058894
2015-04-19 10:00:00,71.06,4,10,6,40.316379164,34.300643055
2015-04-19 11:00:00,75.92,4,11,6,19.81814778,11.611559445
2015-04-19 12:00:00,80.06,4,12,6,0.851524726999998,-12.022820559
2015-04-19 13:00:00,82.94,4,13,6,-1.30766111,-29.123634722
2015-04-19 14:00:00,86.0,4,14,6,-21.074430836,-58.841061946
2015-04-19 15:00:00,84.92,4,15,6,-22.055338057,-57.524632778
2015-04-19 16:00:00,87.98,4,16,6,-4.549433335,-31.301986667
2015-04-19 17:00:00,87.08,4,17,6,-8.653527501,-10.502718332
2015-04-19 18:00:00,84.02,4,18,6,-6.363524168,1.638985281
2015-04-19 19:00:00,82.04,4,19,6,14.129514167,13.501429167
2015-04-19 20:00:00,77.0,4,20,6,38.40763361,47.769803612
2015-04-19 21:00:00,69.08,4,21,6,59.360333886,65.200700281
2015-04-19 22:00:00,71.06,4,22,6,63.367879443,69.250498333
2015-04-19 23:00:00,69.98,4,23,6,66.447679722,66.337859446
2015-04-20 00:00:00,69.08,4,0,0,56.173106946,61.166468612
2015-04-20 01:00:00,66.92,4,1,0,65.645881669,55.28138389
2015-04-20 02:00:00,64.94,4,2,0,57.130079997,54.048530277
2015-04-20 03:00:00,62.06,4,3,0,49.399457499,50.053471389
2015-04-20 04:00:00,60.08,4,4,0,47.180701387,43.477951947
2015-04-20 05:00:00,57.02,4,5,0,47.942648053,46.843482223
2015-04-20 06:00:00,55.04,4,6,0,47.489187223,44.10966083
2015-04-20 07:00:00,53.06,4,7,0,49.818021112,52.634854167
2015-04-20 08:00:00,53.96,4,8,0,43.370416667,56.397240276
2015-04-20 09:00:00,57.92,4,9,0,37.77661139,52.76185639
2015-04-20 10:00:00,62.06,4,10,0,28.769033612,41.550217499
2015-04-20 11:00:00,64.04,4,11,0,2.634059444,14.371521667
2015-04-20 12:00:00,66.02,4,12,0,-32.982913056,-14.656310281
2015-04-20 13:00:00,66.92,4,13,0,-54.58115889,-28.007830833
2015-04-20 14:00:00,69.98,4,14,0,-73.324086112,-37.779672778
2015-04-20 15:00:00,71.06,4,15,0,-69.102622222,-31.635930277
2015-04-20 16:00:00,71.06,4,16,0,-44.356207223,-10.816808888
2015-04-20 17:00:00,69.08,4,17,0,-41.116393336,10.984360279
2015-04-20 18:00:00,68.0,4,18,0,-19.427808053,28.900189999
2015-04-20 19:00:00,66.92,4,19,0,12.559498333,36.380779444
2015-04-20 20:00:00,64.94,4,20,0,40.119977777,49.775810554
2015-04-20 21:00:00,62.06,4,21,0,70.552656111,60.671648331
2015-04-20 22:00:00,57.92,4,22,0,64.858040835,66.172051946
2015-04-20 23:00:00,59.0,4,23,0,58.85923611,60.320886387
2015-04-21 00:00:00,55.94,4,0,1,56.613188614,60.221043611
2015-04-21 01:00:00,53.96,4,1,1,52.543104721,54.620360835
2015-04-21 02:00:00,51.98,4,2,1,51.454997221,55.565934166
2015-04-21 03:00:00,50.0,4,3,1,54.809889716,47.165682779
2015-04-21 04:00:00,48.92,4,4,1,51.014447781,42.81516389
2015-04-21 05:00:00,48.02,4,5,1,53.007676388,51.378523056
2015-04-21 06:00:00,48.02,4,6,1,49.296988331,49.255654445
2015-04-21 07:00:00,48.92,4,7,1,47.230483615,55.182871667
2015-04-21 08:00:00,51.98,4,8,1,45.385490001,65.875942776
2015-04-21 09:00:00,59.0,4,9,1,41.037584441,73.38974333
2015-04-21 10:00:00,64.94,4,10,1,11.5033975,56.032939724
2015-04-21 11:00:00,69.98,4,11,1,-27.137108056,15.4251175
2015-04-21 12:00:00,73.04,4,12,1,-50.745147221,-5.990188337
2015-04-21 13:00:00,73.94,4,13,1,-66.543796391,-27.833568054
2015-04-21 14:00:00,75.92,4,14,1,-87.893389168,-52.052410557
2015-04-21 15:00:00,77.0,4,15,1,-81.211595555,-42.382062222
2015-04-21 16:00:00,78.08,4,16,1,-60.747575833,-43.194784165
2015-04-21 17:00:00,78.08,4,17,1,-41.619131111,-30.626319722
2015-04-21 18:00:00,78.08,4,18,1,-12.960333054,-1.155478333
2015-04-21 19:00:00,77.0,4,19,1,10.445419721,15.603760278
2015-04-21 20:00:00,73.04,4,20,1,42.818870835,41.414935835
2015-04-21 21:00:00,71.06,4,21,1,68.802138611,60.505254721
2015-04-21 22:00:00,66.02,4,22,1,66.392848335,65.01056222
2015-04-21 23:00:00,66.92,4,23,1,67.317555001,59.071456111
2015-04-22 00:00:00,66.02,4,0,2,58.487225277,66.74723639
2015-04-22 01:00:00,66.02,4,1,2,57.02971889,59.603780834
2015-04-22 02:00:00,66.92,4,2,2,55.224916111,49.454670001
2015-04-22 03:00:00,66.92,4,3,2,51.884730836,47.704463331
2015-04-22 04:00:00,66.02,4,4,2,52.770528056,44.948223612
2015-04-22 05:00:00,66.02,4,5,2,57.150752222,45.970901665
2015-04-22 06:00:00,66.02,4,6,2,50.620515278,51.527695831
2015-04-22 07:00:00,66.02,4,7,2,56.787920555,62.038947776
2015-04-22 08:00:00,66.92,4,8,2,58.862141389,54.349368614
2015-04-22 09:00:00,69.08,4,9,2,48.843868334,58.21576278
2015-04-22 10:00:00,69.98,4,10,2,31.015780554,32.251885557
2015-04-22 11:00:00,71.96,4,11,2,1.270035275,-4.370513053
2015-04-22 12:00:00,75.02,4,12,2,-24.597816668,-38.632048334
2015-04-22 13:00:00,78.98,4,13,2,-41.393553888,-46.661876663
2015-04-22 14:00:00,77.0,4,14,2,-61.097721667,-70.244433608
2015-04-22 15:00:00,77.0,4,15,2,-55.661113055,-63.795469998
2015-04-22 16:00:00,77.0,4,16,2,-49.7246275,-48.509618053
2015-04-22 17:00:00,75.92,4,17,2,-22.929457499,-35.614246113
2015-04-22 18:00:00,75.02,4,18,2,-10.377771666,-13.082518051
2015-04-22 19:00:00,73.04,4,19,2,0.623691948,9.051790556
2015-04-22 20:00:00,71.96,4,20,2,32.073665,47.134933609
2015-04-22 21:00:00,69.98,4,21,2,54.821394167,56.672054721
2015-04-22 22:00:00,69.98,4,22,2,62.584398612,67.476340831
2015-04-22 23:00:00,69.98,4,23,2,59.846677501,63.646651666
2015-04-23 00:00:00,69.08,4,0,3,55.462757776,52.895808891
2015-04-23 01:00:00,69.98,4,1,3,61.30212611,52.38775778
2015-04-23 02:00:00,69.08,4,2,3,59.123864999,44.917020281
2015-04-23 03:00:00,69.08,4,3,3,49.53712861,48.131844166
2015-04-23 04:00:00,68.0,4,4,3,43.690659723,45.934203055
2015-04-23 05:00:00,68.0,4,5,3,47.865019724,49.139086946
2015-04-23 06:00:00,66.92,4,6,3,44.33101639,54.620738052
2015-04-23 07:00:00,66.92,4,7,3,59.014503892,59.779005001
2015-04-23 08:00:00,68.0,4,8,3,69.595340834,53.901365003
2015-04-23 09:00:00,68.0,4,9,3,54.367748055,52.167439444
2015-04-23 10:00:00,68.0,4,10,3,33.562854445,40.267531109
2015-04-23 11:00:00,71.06,4,11,3,23.37783417,14.996891115
2015-04-23 12:00:00,73.94,4,12,3,7.422783056,-12.558843891
2015-04-23 13:00:00,75.92,4,13,3,-2.744833891,-35.02581528
2015-04-23 14:00:00,78.08,4,14,3,-25.461580003,-34.865488611
2015-04-23 15:00:00,80.96,4,15,3,-33.650016388,-31.404348055
2015-04-23 16:00:00,82.04,4,16,3,-31.8890425,-21.956786943
2015-04-23 17:00:00,80.96,4,17,3,-10.865071943,-8.091474162
2015-04-23 18:00:00,82.04,4,18,3,10.448746945,-3.834211113
2015-04-23 19:00:00,80.06,4,19,3,37.895981949,7.516563888
2015-04-23 20:00:00,78.08,4,20,3,61.588865,39.751900001
2015-04-23 21:00:00,75.92,4,21,3,69.919453611,54.287549167
2015-04-23 22:00:00,75.02,4,22,3,71.271937224,63.13063222
2015-04-23 23:00:00,71.96,4,23,3,70.291357224,67.062750835
2015-04-24 00:00:00,71.96,4,0,4,62.92112028,58.509572503
2015-04-24 01:00:00,73.04,4,1,4,60.378902775,56.475833334
2015-04-24 02:00:00,73.94,4,2,4,58.15895278,53.114116112
2015-04-24 03:00:00,73.94,4,3,4,53.982734444,47.674913055
2015-04-24 04:00:00,71.96,4,4,4,49.066266388,45.978486112
2015-04-24 05:00:00,71.96,4,5,4,55.792449721,51.204994444
2015-04-24 06:00:00,71.06,4,6,4,54.889223894,47.899480832
2015-04-24 07:00:00,69.08,4,7,4,62.011206389,56.723700001
2015-04-24 08:00:00,69.08,4,8,4,70.351175555,50.878170279
2015-04-24 09:00:00,69.08,4,9,4,67.393276665,45.308470001
2015-04-24 10:00:00,73.04,4,10,4,58.105822776,40.316379164
2015-04-24 11:00:00,73.94,4,11,4,31.351388056,19.81814778
2015-04-24 12:00:00,75.02,4,12,4,10.41309389,0.851524726999998
2015-04-24 13:00:00,78.08,4,13,4,8.604733053,-1.30766111
2015-04-24 14:00:00,78.08,4,14,4,-17.849834167,-21.074430836
2015-04-24 15:00:00,82.94,4,15,4,-15.108244165,-22.055338057
2015-04-24 16:00:00,82.94,4,16,4,-10.870393889,-4.549433335
2015-04-24 17:00:00,82.94,4,17,4,-7.290752777,-8.653527501
2015-04-24 18:00:00,82.94,4,18,4,-0.043164445999999,-6.363524168
2015-04-24 19:00:00,80.06,4,19,4,20.355516668,14.129514167
2015-04-24 20:00:00,78.08,4,20,4,49.312386946,38.40763361
2015-04-24 21:00:00,75.92,4,21,4,72.39039528,59.360333886
2015-04-24 22:00:00,75.92,4,22,4,78.63837611,63.367879443
2015-04-24 23:00:00,75.92,4,23,4,65.391830835,66.447679722
2015-04-25 00:00:00,73.04,4,0,5,64.638280278,56.173106946
2015-04-25 01:00:00,73.94,4,1,5,65.903420276,65.645881669
2015-04-25 02:00:00,75.02,4,2,5,54.130955554,57.130079997
2015-04-25 03:00:00,73.04,4,3,5,49.457795833,49.399457499
2015-04-25 04:00:00,71.96,4,4,5,46.77785611,47.180701387
2015-04-25 05:00:00,71.96,4,5,5,52.928878613,47.942648053
2015-04-25 06:00:00,71.96,4,6,5,55.22282917,47.489187223
2015-04-25 07:00:00,68.0,4,7,5,66.711171945,49.818021112
2015-04-25 08:00:00,66.92,4,8,5,67.720817779,43.370416667
2015-04-25 09:00:00,66.92,4,9,5,69.346860276,37.77661139
2015-04-25 10:00:00,73.04,4,10,5,49.630678331,28.769033612
2015-04-25 11:00:00,82.04,4,11,5,29.343111667,2.634059444
2015-04-25 12:00:00,86.0,4,12,5,21.239577221,-32.982913056
2015-04-25 13:00:00,89.06,4,13,5,7.340892222,-54.58115889
2015-04-25 14:00:00,89.96,4,14,5,0.419784443999999,-73.324086112
2015-04-25 15:00:00,91.04,4,15,5,3.073763333,-69.102622222
2015-04-25 16:00:00,91.04,4,16,5,-0.372162775000001,-44.356207223
2015-04-25 17:00:00,89.96,4,17,5,20.325456108,-41.116393336
2015-04-25 18:00:00,87.98,4,18,5,23.771422221,-19.427808053
2015-04-25 19:00:00,84.02,4,19,5,35.207710553,12.559498333
2015-04-25 20:00:00,73.94,4,20,5,48.250309445,40.119977777
2015-04-25 21:00:00,73.04,4,21,5,65.231149724,70.552656111
2015-04-25 22:00:00,69.98,4,22,5,75.920354721,64.858040835
2015-04-25 23:00:00,73.04,4,23,5,74.969436942,58.85923611
2015-04-26 00:00:00,71.96,4,0,6,61.776603887,56.613188614
2015-04-26 01:00:00,69.98,4,1,6,69.558180832,52.543104721
2015-04-26 02:00:00,71.06,4,2,6,69.904446946,51.454997221
2015-04-26 03:00:00,71.96,4,3,6,60.344605278,54.809889716
2015-04-26 04:00:00,69.98,4,4,6,56.475060555,51.014447781
2015-04-26 05:00:00,69.98,4,5,6,64.303624167,53.007676388
2015-04-26 06:00:00,69.98,4,6,6,59.722504444,49.296988331
2015-04-26 07:00:00,69.98,4,7,6,70.461215001,47.230483615
2015-04-26 08:00:00,69.98,4,8,6,66.035701389,45.385490001
2015-04-26 09:00:00,71.06,4,9,6,62.160308889,41.037584441
2015-04-26 10:00:00,71.96,4,10,6,49.45753111,11.5033975
2015-04-26 11:00:00,75.02,4,11,6,29.927399721,-27.137108056
2015-04-26 12:00:00,77.0,4,12,6,18.267460279,-50.745147221
2015-04-26 13:00:00,80.06,4,13,6,1.049829998,-66.543796391
2015-04-26 14:00:00,80.96,4,14,6,-12.174115281,-87.893389168
2015-04-26 15:00:00,82.94,4,15,6,-21.482720001,-81.211595555
2015-04-26 16:00:00,84.02,4,16,6,5.755196385,-60.747575833
2015-04-26 17:00:00,84.02,4,17,6,-5.650324444,-41.619131111
2015-04-26 18:00:00,82.94,4,18,6,6.386995279,-12.960333054
2015-04-26 19:00:00,82.04,4,19,6,24.890395834,10.445419721
2015-04-26 20:00:00,78.98,4,20,6,42.627448887,42.818870835
2015-04-26 21:00:00,75.02,4,21,6,68.151781391,68.802138611
2015-04-26 22:00:00,73.94,4,22,6,69.220413334,66.392848335
2015-04-26 23:00:00,71.96,4,23,6,72.304642501,67.317555001
2015-04-27 00:00:00,71.96,4,0,0,70.295791944,58.487225277
2015-04-27 01:00:00,73.04,4,1,0,66.661357224,57.02971889
2015-04-27 02:00:00,69.98,4,2,0,62.381261666,55.224916111
2015-04-27 03:00:00,64.94,4,3,0,57.097280832,51.884730836
2015-04-27 04:00:00,62.96,4,4,0,52.335728613,52.770528056
2015-04-27 05:00:00,62.96,4,5,0,56.861134723,57.150752222
2015-04-27 06:00:00,60.98,4,6,0,50.867993332,50.620515278
2015-04-27 07:00:00,62.06,4,7,0,53.907624446,56.787920555
2015-04-27 08:00:00,64.04,4,8,0,61.0817175,58.862141389
2015-04-27 09:00:00,64.94,4,9,0,45.178748614,48.843868334
2015-04-27 10:00:00,69.08,4,10,0,21.783914998,31.015780554
2015-04-27 11:00:00,69.08,4,11,0,-0.359949167999999,1.270035275
2015-04-27 12:00:00,73.04,4,12,0,-13.594079998,-24.597816668
2015-04-27 13:00:00,77.0,4,13,0,-31.144903335,-41.393553888
2015-04-27 14:00:00,78.98,4,14,0,-43.487466112,-61.097721667
2015-04-27 15:00:00,82.04,4,15,0,-49.365177776,-55.661113055
2015-04-27 16:00:00,82.04,4,16,0,-43.35200111,-49.7246275
2015-04-27 17:00:00,82.94,4,17,0,-22.106719722,-22.929457499
2015-04-27 18:00:00,82.94,4,18,0,1.996873333,-10.377771666
2015-04-27 19:00:00,80.96,4,19,0,19.759029998,0.623691948
2015-04-27 20:00:00,71.96,4,20,0,43.429342777,32.073665
2015-04-27 21:00:00,68.0,4,21,0,63.125629999,54.821394167
2015-04-27 22:00:00,66.02,4,22,0,73.068051111,62.584398612
2015-04-27 23:00:00,69.08,4,23,0,79.302960001,59.846677501
2015-04-28 00:00:00,66.92,4,0,1,63.577135834,55.462757776
2015-04-28 01:00:00,62.96,4,1,1,55.811925553,61.30212611
2015-04-28 02:00:00,64.04,4,2,1,63.127796387,59.123864999
2015-04-28 03:00:00,64.04,4,3,1,57.338476388,49.53712861
2015-04-28 04:00:00,62.96,4,4,1,53.286871113,43.690659723
2015-04-28 05:00:00,62.96,4,5,1,53.346817223,47.865019724
2015-04-28 06:00:00,62.06,4,6,1,55.412384719,44.33101639
2015-04-28 07:00:00,62.06,4,7,1,49.810560276,59.014503892
2015-04-28 08:00:00,60.98,4,8,1,48.216598331,69.595340834
2015-04-28 09:00:00,60.98,4,9,1,36.013284722,54.367748055
2015-04-28 10:00:00,62.06,4,10,1,16.295253611,33.562854445
2015-04-28 11:00:00,60.08,4,11,1,-8.300270557,23.37783417
2015-04-28 12:00:00,64.04,4,12,1,-27.803592501,7.422783056
2015-04-28 13:00:00,59.0,4,13,1,-35.35678028,-2.744833891
2015-04-28 14:00:00,59.0,4,14,1,-43.115476391,-25.461580003
2015-04-28 15:00:00,59.0,4,15,1,-44.086654722,-33.650016388
2015-04-28 16:00:00,60.98,4,16,1,-23.855261946,-31.8890425
2015-04-28 17:00:00,59.0,4,17,1,-15.312430553,-10.865071943
2015-04-28 18:00:00,59.0,4,18,1,4.14468028,10.448746945
2015-04-28 19:00:00,57.92,4,19,1,36.244484445,37.895981949
2015-04-28 20:00:00,57.92,4,20,1,51.843845,61.588865
2015-04-28 21:00:00,57.02,4,21,1,59.16518889,69.919453611
2015-04-28 22:00:00,53.96,4,22,1,64.650908891,71.271937224
2015-04-28 23:00:00,55.94,4,23,1,63.614285556,70.291357224
2015-04-29 00:00:00,53.06,4,0,2,58.323676666,62.92112028
2015-04-29 01:00:00,53.06,4,1,2,58.420076111,60.378902775
2015-04-29 02:00:00,51.98,4,2,2,60.660576111,58.15895278
2015-04-29 03:00:00,53.06,4,3,2,58.42750139,53.982734444
2015-04-29 04:00:00,51.98,4,4,2,44.249148056,49.066266388
2015-04-29 05:00:00,51.08,4,5,2,47.344903887,55.792449721
2015-04-29 06:00:00,50.0,4,6,2,48.805947777,54.889223894
2015-04-29 07:00:00,50.0,4,7,2,57.167780277,62.011206389
2015-04-29 08:00:00,53.06,4,8,2,61.628477502,70.351175555
2015-04-29 09:00:00,57.02,4,9,2,54.816466387,67.393276665
2015-04-29 10:00:00,62.06,4,10,2,33.632551112,58.105822776
2015-04-29 11:00:00,64.94,4,11,2,0.305488056,31.351388056
2015-04-29 12:00:00,69.08,4,12,2,-18.33125389,10.41309389
2015-04-29 13:00:00,71.06,4,13,2,-32.173463337,8.604733053
2015-04-29 14:00:00,71.96,4,14,2,-41.138068334,-17.849834167
2015-04-29 15:00:00,73.94,4,15,2,-47.752676945,-15.108244165
2015-04-29 16:00:00,75.02,4,16,2,-52.33564778,-10.870393889
2015-04-29 17:00:00,75.02,4,17,2,-38.706227778,-7.290752777
2015-04-29 18:00:00,75.02,4,18,2,-15.314593054,-0.043164445999999
2015-04-29 19:00:00,73.04,4,19,2,22.861083891,20.355516668
2015-04-29 20:00:00,64.04,4,20,2,42.201439166,49.312386946
2015-04-29 21:00:00,57.02,4,21,2,64.523698055,72.39039528
2015-04-29 22:00:00,55.04,4,22,2,60.678186669,78.63837611
2015-04-29 23:00:00,53.06,4,23,2,53.760490002,65.391830835
2015-04-30 00:00:00,51.98,4,0,3,57.259905831,64.638280278
2015-04-30 01:00:00,51.98,4,1,3,56.377737781,65.903420276
2015-04-30 02:00:00,50.0,4,2,3,51.961920556,54.130955554
2015-04-30 03:00:00,50.0,4,3,3,50.597345278,49.457795833
2015-04-30 04:00:00,46.94,4,4,3,43.177203332,46.77785611
2015-04-30 05:00:00,48.02,4,5,3,47.851640555,52.928878613
2015-04-30 06:00:00,46.04,4,6,3,42.256668055,55.22282917
2015-04-30 07:00:00,46.04,4,7,3,54.901678614,66.711171945
2015-04-30 08:00:00,53.96,4,8,3,57.662251388,67.720817779
2015-04-30 09:00:00,62.06,4,9,3,40.769073056,69.346860276
2015-04-30 10:00:00,69.98,4,10,3,33.224600277,49.630678331
2015-04-30 11:00:00,73.04,4,11,3,17.567711665,29.343111667
2015-04-30 12:00:00,73.94,4,12,3,13.665486944,21.239577221
2015-04-30 13:00:00,75.92,4,13,3,12.089130001,7.340892222
2015-04-30 14:00:00,77.0,4,14,3,-4.621581394,0.419784443999999
2015-04-30 15:00:00,78.08,4,15,3,-0.571543058000001,3.073763333
2015-04-30 16:00:00,78.98,4,16,3,5.258694168,-0.372162775000001
2015-04-30 17:00:00,78.08,4,17,3,9.501973611,20.325456108
2015-04-30 18:00:00,78.98,4,18,3,11.284903612,23.771422221
2015-04-30 19:00:00,75.92,4,19,3,28.353289444,35.207710553
2015-04-30 20:00:00,71.96,4,20,3,40.479748334,48.250309445
2015-04-30 21:00:00,64.04,4,21,3,52.976710555,65.231149724
2015-04-30 22:00:00,62.06,4,22,3,55.164384168,75.920354721
2015-04-30 23:00:00,55.94,4,23,3,54.117714442,74.969436942
2015-05-01 00:00:00,53.96,5,0,4,50.671131667,61.776603887
2015-05-01 01:00:00,53.06,5,1,4,55.924711944,69.558180832
2015-05-01 02:00:00,51.08,5,2,4,54.963389725,69.904446946
2015-05-01 03:00:00,51.08,5,3,4,44.738911945,60.344605278
2015-05-01 04:00:00,57.02,5,4,4,41.119723055,56.475060555
2015-05-01 05:00:00,53.06,5,5,4,46.260490282,64.303624167
2015-05-01 06:00:00,50.0,5,6,4,48.832752781,59.722504444
2015-05-01 07:00:00,48.92,5,7,4,59.353459446,70.461215001
2015-05-01 08:00:00,55.94,5,8,4,56.21423861,66.035701389
2015-05-01 09:00:00,64.04,5,9,4,49.105394722,62.160308889
2015-05-01 10:00:00,71.06,5,10,4,14.892810277,49.45753111
2015-05-01 11:00:00,73.04,5,11,4,-16.744209167,29.927399721
2015-05-01 12:00:00,77.0,5,12,4,-36.237035833,18.267460279
2015-05-01 13:00:00,78.08,5,13,4,-51.757169442,1.049829998
2015-05-01 14:00:00,80.06,5,14,4,-65.978133611,-12.174115281
2015-05-01 15:00:00,80.96,5,15,4,-68.539758613,-21.482720001
2015-05-01 16:00:00,82.04,5,16,4,-60.89124583,5.755196385
2015-05-01 17:00:00,80.96,5,17,4,-44.654951388,-5.650324444
2015-05-01 18:00:00,80.06,5,18,4,-30.484983332,6.386995279
2015-05-01 19:00:00,78.98,5,19,4,3.010016943,24.890395834
2015-05-01 20:00:00,71.06,5,20,4,38.928142775,42.627448887
2015-05-01 21:00:00,66.02,5,21,4,51.583947779,68.151781391
2015-05-01 22:00:00,62.06,5,22,4,57.891297224,69.220413334
2015-05-01 23:00:00,60.98,5,23,4,55.623020833,72.304642501
2015-05-02 00:00:00,59.0,5,0,5,49.526675833,70.295791944
2015-05-02 01:00:00,60.08,5,1,5,57.954001667,66.661357224
2015-05-02 02:00:00,59.0,5,2,5,59.704578057,62.381261666
2015-05-02 03:00:00,53.96,5,3,5,47.624844445,57.097280832
2015-05-02 04:00:00,55.04,5,4,5,45.475569998,52.335728613
2015-05-02 05:00:00,53.06,5,5,5,38.233003609,56.861134723
2015-05-02 06:00:00,51.98,5,6,5,40.514090834,50.867993332
2015-05-02 07:00:00,50.0,5,7,5,52.422348614,53.907624446
2015-05-02 08:00:00,57.02,5,8,5,56.169920002,61.0817175
2015-05-02 09:00:00,64.04,5,9,5,39.469592779,45.178748614
2015-05-02 10:00:00,71.96,5,10,5,18.310642777,21.783914998
2015-05-02 11:00:00,75.02,5,11,5,-9.345623611,-0.359949167999999
2015-05-02 12:00:00,78.08,5,12,5,-40.000371111,-13.594079998
2015-05-02 13:00:00,78.08,5,13,5,-52.2366175,-31.144903335
2015-05-02 14:00:00,80.06,5,14,5,-68.665768334,-43.487466112
2015-05-02 15:00:00,78.08,5,15,5,-72.888418889,-49.365177776
2015-05-02 16:00:00,80.06,5,16,5,-60.395181112,-43.35200111
2015-05-02 17:00:00,78.98,5,17,5,-46.68761861,-22.106719722
2015-05-02 18:00:00,80.06,5,18,5,-29.038873887,1.996873333
2015-05-02 19:00:00,78.08,5,19,5,4.920527499,19.759029998
2015-05-02 20:00:00,73.04,5,20,5,36.864472775,43.429342777
2015-05-02 21:00:00,64.04,5,21,5,55.428486112,63.125629999
2015-05-02 22:00:00,64.94,5,22,5,60.113931944,73.068051111
2015-05-02 23:00:00,64.04,5,23,5,54.267046389,79.302960001
2015-05-03 00:00:00,60.98,5,0,6,54.073398055,63.577135834
2015-05-03 01:00:00,59.0,5,1,6,58.135656665,55.811925553
2015-05-03 02:00:00,55.94,5,2,6,56.374344723,63.127796387
2015-05-03 03:00:00,55.94,5,3,6,46.381787781,57.338476388
2015-05-03 04:00:00,53.06,5,4,6,43.946878889,53.286871113
2015-05-03 05:00:00,51.08,5,5,6,43.934030552,53.346817223
2015-05-03 06:00:00,51.08,5,6,6,40.192065833,55.412384719
2015-05-03 07:00:00,48.92,5,7,6,51.314652778,49.810560276
2015-05-03 08:00:00,57.02,5,8,6,49.223228612,48.216598331
2015-05-03 09:00:00,62.96,5,9,6,38.091819442,36.013284722
2015-05-03 10:00:00,69.98,5,10,6,11.447173057,16.295253611
2015-05-03 11:00:00,73.94,5,11,6,-10.646968056,-8.300270557
2015-05-03 12:00:00,75.92,5,12,6,-48.323450278,-27.803592501
2015-05-03 13:00:00,78.98,5,13,6,-67.306949169,-35.35678028
2015-05-03 14:00:00,80.96,5,14,6,-76.567308059,-43.115476391
2015-05-03 15:00:00,82.04,5,15,6,-65.810243337,-44.086654722
2015-05-03 16:00:00,82.04,5,16,6,-54.850518334,-23.855261946
2015-05-03 17:00:00,80.96,5,17,6,-42.368345553,-15.312430553
2015-05-03 18:00:00,82.04,5,18,6,-22.026536389,4.14468028
2015-05-03 19:00:00,80.06,5,19,6,3.621449722,36.244484445
2015-05-03 20:00:00,77.0,5,20,6,31.53712361,51.843845
2015-05-03 21:00:00,73.94,5,21,6,67.180226943,59.16518889
2015-05-03 22:00:00,71.96,5,22,6,63.05159611,64.650908891
2015-05-03 23:00:00,69.98,5,23,6,57.653486666,63.614285556
2015-05-04 00:00:00,68.0,5,0,0,54.565446942,58.323676666
2015-05-04 01:00:00,62.96,5,1,0,52.181025834,58.420076111
2015-05-04 02:00:00,62.96,5,2,0,51.703950829,60.660576111
2015-05-04 03:00:00,64.04,5,3,0,44.760268613,58.42750139
2015-05-04 04:00:00,60.08,5,4,0,40.233589443,44.249148056
2015-05-04 05:00:00,60.98,5,5,0,43.480038888,47.344903887
2015-05-04 06:00:00,60.98,5,6,0,39.590496944,48.805947777
2015-05-04 07:00:00,64.04,5,7,0,40.366033609,57.167780277
