MIDATL True,MIDATL LR,MIDATL DT,MIDATL SVR,MIDATL LSTM,MIDATL DNN,MIDATL GRU,SOUTH True,SOUTH LR,SOUTH DT,SOUTH SVR,SOUTH LSTM,SOUTH DNN,SOUTH GRU,WEST True,WEST LR,WEST DT,WEST SVR,WEST LSTM,WEST DNN,WEST GRU
38483.553,36894.84973310937,36157.052,36102.77600000001,34312.32,35807.695,33806.953,9898.689,10170.223959673489,11364.856000000002,12329.391000000001,10133.956,10085.759,10764.966,51109.07700000001,53108.82256415585,53539.259000000005,51504.81599999999,53223.25,49597.477,53811.918
40645.545,38861.46006331021,37512.745,37512.745,35671.33,37616.492,35507.29,10891.998,10964.365007455677,11078.605,11078.605,10765.112,10555.177,11790.151,54000.622,56449.75374552555,56575.251,56575.251,56346.633,51699.97,57918.047
43207.553,40522.56311093527,43941.847,45426.795999999995,36688.867,39055.258,35658.26,12008.067,11817.521232598367,13209.534,13209.534,11414.729,11050.129,12548.985,56857.212,59419.77373945355,62142.545999999995,62142.545999999995,59420.316,53572.906,61208.11
45737.627,41934.14615967647,43219.562000000005,43219.562000000005,38278.008,40358.492,36451.832,13000.451,12739.471525680821,13308.943,13308.943,12301.958,11590.679,13250.178,59819.992,62251.687439079986,66369.96599999999,64383.420999999995,62275.19,55360.348,63766.574
47465.603,43277.537674432286,42693.639,42693.639,38931.332,41416.402,37017.105,13987.453999999998,13105.754180293115,13724.946000000002,13724.946000000002,12763.575,11798.216,13477.939,62562.52400000001,64531.11838323693,58468.28,64051.139,64442.51,56802.19,65582.13
48240.658,44076.21950028524,42693.639,42693.639,40167.75,42073.98,37402.77,14428.756000000001,13651.975409156621,14216.399,14216.399,13371.278,12124.609,14078.544,64584.957,65929.00243406738,63740.45200000001,65305.59,65737.11,57673.406,66946.78
48839.92599999999,44914.123013358396,42693.639,42693.639,40834.477,42676.703,37897.4,15131.248000000005,14064.657766162423,13354.18,13354.18,13926.352,12357.972,14663.227,66040.622,66323.04083831716,63740.45200000001,65305.59,66268.75,57918.914,67821.336
49761.88200000001,45982.37840817032,42693.639,42693.639,42012.97,43580.676,38577.562,15351.091000000002,14708.297512163075,13331.094,13331.094,14486.453,12723.696,15262.828,67048.02,65700.73695493609,63740.45200000001,65305.59,65799.914,57534.08,67590.81
50891.942,47061.33344530563,42693.639,42693.639,42728.906,44402.85,38824.164,15206.736,15082.422091634246,13780.251000000002,13780.251000000002,14869.594,12938.284,15691.709,67361.791,63744.03101368284,65877.942,65877.942,63692.066,56303.28,66334.92
50728.07900000001,47183.376390961435,41811.232999999986,41811.232999999986,43253.91,44448.35,38954.695,15899.151000000002,15300.349278647665,16769.263000000006,16769.263000000006,15269.182,13061.839,15831.555,66469.69200000001,62791.53978711031,66369.96599999999,66369.96599999999,61794.137,55681.094,65214.38
49171.578,45971.17584389566,40710.768,40710.768,42794.414,43191.156,38483.69,16796.617,15742.104701662556,14596.639,14596.639,16008.311,13319.75,15932.815,63924.357,61081.23507984799,58873.75099999999,58873.75099999999,59688.562,54556.688,62616.965
47795.082,44760.81945590758,40710.768,40710.768,41427.297,42027.582,38223.0,16685.935,15600.814851412375,16785.423,15439.951000000005,15900.472,13236.702,15654.183,61219.005999999994,58895.196900969655,55415.123999999996,55415.123999999996,57593.008,53140.797,59791.97
45642.937999999995,42870.3875145222,38985.441,38985.441,39483.24,40247.023,37348.094,15951.424,14874.82370694601,14845.95,14845.95,15160.524,12818.154,14953.057,58883.42700000001,57010.309492199536,58047.607,58047.607,56131.75,51940.63,57453.06
42348.829000000005,39975.583773996346,37203.919,37203.919,37564.137,37646.67,35978.562,14769.833,13841.621248551359,14304.872,14304.872,13858.742,12233.444,13863.291,54840.749,53431.71350675059,53539.259000000005,51504.81599999999,52236.523,49669.54,53124.37
39023.281,37148.89713420668,38217.375,38217.375,35616.188,35015.863,34255.35,13632.162,12847.971571732733,12130.151000000002,12380.658000000001,12428.788,11664.377,12643.21,50418.858,49778.52480993982,41692.93,41692.93,47233.273,47367.445,48929.676
36311.43,34004.85104604173,31499.962000000003,31499.962000000003,32307.639,33430.586,31353.977,12749.263,11776.730145139803,12828.293999999998,12828.293999999998,11565.745,10873.923,11577.772,46751.88900000001,45694.235794406915,48805.723,48805.723,45046.145,45686.254,44984.656
34319.799,32222.776147437264,35886.088999999985,35886.088999999985,30284.217,31661.602,30025.273,12032.303,11205.12913523275,12109.927,11280.168,10951.643,10552.713,10894.51,43796.087000000014,43352.13005458817,42386.68700000001,42386.68700000001,41760.047,42930.348,42408.703
33024.362,30947.166140929185,31892.676,31557.674,28741.219,30443.613,28869.566,11552.287,10825.8482122094,10244.373,10687.943,10433.336,10337.187,10502.522,41876.383,41816.23576177973,42313.784000000014,42313.784000000014,40036.53,40879.195,40890.12
32218.642000000003,30198.25292333697,28827.498,28827.498,27921.479,29794.598,28199.387,11205.975,10629.396144771317,10460.195,10460.195,10091.758,10230.261,10292.319,40477.112,40829.76243286768,37137.304,37137.304,39383.05,40322.434,40052.977
32133.932,30073.546494632377,26104.475,26104.475,27834.113,29626.078,27953.895,11186.886999999999,10629.792714414427,10460.195,10460.195,9900.282,10233.007,10377.585,40223.559,40637.22915952496,37471.873,37471.873,38935.836,40299.68,39686.742
32951.982,30854.61362293799,31204.491,31195.835000000006,28896.373,30234.625,28668.639,11345.95,10871.377814057843,11352.201,11596.648,10290.457,10379.308,10659.553,41034.441,41500.28203867827,38803.84,37471.873,40518.05,40836.793,40890.22
34304.967000000004,32079.467019451025,32166.595,32166.595,30089.375,31344.008,29644.057,11799.613000000001,11196.940903833854,10188.713,10188.713,10782.551,10578.257,10938.526,43099.526,43362.47438496394,41305.107,41076.987,42600.59,43253.4,43069.918
35947.246000000014,33651.576276496344,28786.001,28786.001,31568.979,32889.906,30991.79,11338.243,10763.401980994688,11784.323,11627.039,10303.968,10353.212,10477.975,44990.848,45172.463828940454,38940.052999999985,38940.052999999985,45775.43,45433.46,46226.586
37697.718,35157.881418319754,34241.381,34241.381,32829.76,34283.28,32233.498,10359.83,9848.505922556691,10053.727,10053.727,9494.235,9871.383,10107.183,48035.19,47670.101186292915,45542.04,47848.352999999996,49539.08,46462.59,49489.867
39605.41,36751.34418641501,39270.209,39270.209,34146.297,35755.28,33693.51,10187.052,10039.569720197742,11364.856000000002,11364.856000000002,10032.14,9995.77,10550.386,51461.828,50120.71040172543,48341.874,48341.874,52297.48,47717.703,51679.39
42189.168,38597.964527647346,42824.71900000001,42824.71900000001,35723.16,37456.855,34937.016,11071.563999999997,10871.702068895096,11260.784,9779.398,10773.54,10490.631,11717.949,54983.744000000006,52687.76961816843,49515.60599999999,49515.60599999999,55160.242,49368.984,54766.176
45001.53599999999,40781.5289424925,37290.026,37290.026,37987.332,39556.11,36393.797,12309.88,11813.186345330407,12458.971,12571.21,11594.505,11043.299,12675.8,58284.962,55151.46772991334,47783.181,60548.425,57375.1,50931.19,58399.45
47598.355,42941.42108560249,43219.562000000005,43219.562000000005,39596.54,41541.97,38402.773,13278.675,12672.757585932688,14294.219,14294.219,12462.824,11550.702,13404.031,61096.283,57688.18689394017,56604.492,56604.492,59845.54,52538.094,61475.21
49232.483,44467.99508794964,42693.639,42693.639,41166.6,42861.47,39818.61,13631.468000000004,13496.38356534069,13498.936999999998,13498.936999999998,13307.344,12034.94,13936.41,63364.016,60022.647353735905,58873.75099999999,58873.75099999999,62233.023,54017.047,63761.305
49073.071,45325.266161050444,42693.639,42693.639,42274.766,43574.434,40866.668,13867.12,13933.525781490232,13954.109,13954.109,13841.498,12303.051,14422.798,64845.33900000001,61738.764241932164,66369.96599999999,66369.96599999999,63858.79,55088.14,65184.223
48551.432,46042.53911663469,42693.639,42693.639,43195.46,44160.406,41795.273,14253.957,14610.840578980238,14828.671999999999,16472.868000000002,14595.412,12705.251,15069.988,65794.175,62993.56504907325,66369.96599999999,66369.96599999999,64960.258,55871.023,66138.586
47563.85599999999,46956.52981888522,42693.639,42693.639,44145.188,44832.508,42530.75,14557.422,14780.152752408356,14828.671999999999,16472.868000000002,14927.472,12802.042,15532.255,66726.78,63848.34323282848,65450.00700000001,65450.00700000001,65394.902,56401.57,66673.94
46489.408,48021.92066769443,42693.639,42693.639,44939.25,45641.848,42650.6,14906.258000000002,14724.965853107813,15131.178999999995,16472.868000000002,15093.636,12776.479,15851.867,66842.174,64195.618529004096,63959.057,64131.22099999999,65607.56,56638.33,66405.945
45260.2,47905.17741379434,41811.232999999986,41811.232999999986,44668.855,45377.984,42299.11,15993.243000000002,15274.925184166786,15324.348999999998,15879.411000000002,15563.508,13085.035,16201.042,65692.892,63484.285869831205,61655.55900000001,61655.55900000001,64163.586,56169.734,65758.74
44033.764,46556.34886504963,40710.768,40710.768,44126.617,43903.855,41193.37,16078.542,15962.997024629352,14596.639,14596.639,16384.342,13459.187,16361.584,63356.86,61308.36179013016,58873.75099999999,58873.75099999999,61070.15,54777.938,63360.863
43079.46900000001,45322.3212126602,40710.768,40710.768,42814.14,42533.68,40108.75,15709.185,15844.025563961975,14596.639,14596.639,16322.587,13384.116,16140.673,60582.605,59008.64791181966,55415.123999999996,55415.123999999996,58152.727,53289.914,60314.367
41209.884999999995,43470.63246922828,38985.441,38985.441,39621.26,40695.184,38861.086,14870.776999999998,15218.016702473979,16785.423,15439.951000000005,15628.462,13024.766,15554.523,58218.787000000004,57163.29658246595,56522.05100000001,56522.05100000001,56187.863,52115.668,57896.02
38297.772,40571.884840177285,35750.91,35750.91,36067.38,37906.094,36961.24,13873.793,14231.529194356994,17130.75,16697.813000000002,14403.986,12459.65,14472.431,54299.255999999994,53691.47607127724,53539.259000000005,53539.259000000005,52381.305,49908.938,53236.234
35462.067,37697.062429380574,33943.747,33943.747,33892.086,35333.125,34494.47,12874.943000000001,13275.577625392938,12192.63,12192.63,13020.767,11917.038,13363.949,49995.33500000001,49890.40618934701,41692.93,41692.93,47702.008,47512.926,48452.18
33084.693,34533.666666244586,29812.868,28770.251,32442.723,33655.51,30182.377,12078.435,12212.6983511564,12082.958,12082.958,12317.761,11130.892,12059.476,46291.709,45791.28605872301,49391.722,49391.722,46625.42,45777.023,46453.812
31360.761,32816.213188647365,29647.063,31109.088,30777.602,31873.076,28791.309,11504.577,11625.4671160428,12828.293999999998,12828.293999999998,11673.492,10801.219,11389.476,43585.479000000014,43294.837667587926,41076.987,41076.987,43433.555,43110.58,44071.156
30262.640000000007,31683.423669899224,30733.373,28655.207000000002,29045.78,30792.3,27831.613,11074.443999999998,11240.1476138084,12109.927,12109.927,11196.914,10582.2295,11019.87,41612.613,41706.54125948119,40517.167,40539.525,41481.902,41143.156,42597.6
29635.328999999998,31020.59906395211,31457.488,29991.146,28087.223,30290.64,27388.293,10870.018999999998,10974.298318578894,10244.373,10687.943,10799.924,10437.893,10707.572,40419.59,40563.37945240138,40819.281,37137.304,40488.707,40204.86,41239.477
29665.64,30982.30292330244,31457.488,29991.146,28220.668,30300.875,27404.625,10858.654,10970.289371476767,11352.201,11596.648,10653.255,10437.369,10778.732,39954.38200000001,40432.85686376431,37284.528,37284.528,41005.51,40200.637,41452.195
30647.99,31763.406952457346,30733.373,28209.157000000007,29101.73,30920.416,28087.738,11211.822,11148.633870443258,10188.713,10188.713,10982.732,10549.658,10994.6875,40816.467,41258.62613874231,37471.873,37471.873,42753.83,40721.547,42718.832
32199.664000000004,32994.723185053095,35959.552,34569.133,29656.688,31953.156,29130.816,11644.893000000002,11542.467514347254,11827.065,11827.065,11612.935,10788.586,11397.69,42779.13,43152.03343097517,45761.893,45761.893,44979.12,43254.82,44867.39
33595.391,34466.154977512866,29807.677000000003,29807.677000000003,30870.062,33253.05,30360.445,11191.388,11198.359282974101,11494.102,11494.102,11099.721,10611.755,11150.918,44935.061,44947.77308952254,47130.77400000001,46866.425,47904.13,45196.836,47602.438
34980.267,36054.50898545079,31283.203,31457.123,32229.586,34812.734,31719.129,9629.563,10419.114631499524,10922.848000000002,10922.848000000002,10311.1,10195.978,10797.525,48038.15,47672.65564123947,44276.23099999999,44276.23099999999,50114.992,46552.65,50163.527
36309.97,37644.99168787922,37203.919,42027.268,33652.55,36373.586,33233.93,10691.913999999999,10320.902581370976,12329.391000000001,11712.789,10553.81,10166.094,10980.121,51523.571,50608.9683426637,45771.59,45771.59,53057.82,48030.96,52696.844
37371.584,39612.99918763771,37203.919,37203.919,34950.93,38183.938,35113.08,10876.618000000002,10936.88137616028,12213.352,12769.126,10952.058,10532.298,11914.806,55243.31000000001,53673.60930465064,57174.293,57174.293,56317.727,49992.03,56084.812
38185.038,41734.95238890359,41329.946,41329.946,36383.938,40133.758,36740.836,11507.139,11986.763337896107,11278.316,11278.316,11804.418,11147.664,12865.19,58844.004,56563.45525265868,47783.181,60548.425,58805.766,51824.906,59741.902
39345.9,43860.980145316964,42693.639,42693.639,38508.48,42088.36,38985.867,12074.573,12843.565929253311,13952.294,13035.186000000003,12599.112,11654.848,13516.048,62338.397000000004,59084.00145529374,65552.719,65552.719,61878.703,53448.426,62836.59
40555.254,45364.215731365555,42693.639,42693.639,40127.543,43387.01,40327.258,12475.737,13170.220058761573,13002.46,13002.46,13048.122,11856.614,13714.779,65267.828,61136.21656188905,59469.84599999999,58873.75099999999,63981.88,54758.24,65089.86
41303.57700000001,45557.52024858497,42693.639,42693.639,41332.656,43498.21,40978.566,13098.265,13527.064977302583,12882.209,13412.003,13691.136,12080.57,14336.688,67358.306,62462.84436682119,62511.592,67745.705,65241.13,55589.516,66537.7
41797.537000000004,45509.55829398404,42693.639,42693.639,41549.46,43298.93,41124.9,13734.973999999998,13959.168998133699,14892.893,14892.893,14302.106,12343.58,14916.0625,68454.47200000001,63334.76007239667,62511.592,67745.705,66282.58,56154.57,67808.19
42182.21900000001,45086.391290413114,42693.639,42693.639,42361.824,42851.227,41172.125,14278.06,14324.554098909193,14661.954999999998,14494.893000000002,14858.309,12563.066,15448.777,69051.12299999999,64110.045009120564,65450.00700000001,65450.00700000001,66608.19,56614.836,68240.08
42600.323,44449.77803272655,38985.441,38985.441,42162.375,42117.082,40734.42,14525.533000000001,14547.287822173133,15605.858,15605.858,15117.462,12686.115,15880.671,69064.06999999999,64240.93471505743,65877.942,65877.942,66579.42,56693.28,68233.52
42229.112,43491.5814266816,38985.441,38985.441,42311.637,41090.02,39871.008,15021.627,15222.607817163025,15439.951000000005,15439.951000000005,15518.486,13055.564,16302.639,67820.401,63308.48806885548,65313.609000000004,67745.705,64753.76,56085.74,67093.086
41273.222,42379.55572866622,38985.441,38985.441,40292.37,39830.52,38500.414,15099.264,15214.806547803633,16771.155,15439.951000000005,15708.805,13034.549,16288.839,65316.348,61354.717485746405,59469.84599999999,58873.75099999999,61850.734,54836.305,64631.23
40748.978,41597.791143290146,38985.441,38985.441,38495.133,38963.227,37474.297,14910.428999999998,14905.953716122998,16271.755,16271.755,15487.151,12852.657,15971.65,62595.974,58996.47014323935,55415.123999999996,55415.123999999996,59129.58,53311.543,61344.035
39187.689,40019.594834069896,37512.745,37512.745,36644.664,37373.1,36107.24,14287.863,14224.688885305699,11101.943000000001,11101.943000000001,14738.492,12469.635,15468.531,60287.82,57065.59456853042,56522.05100000001,47783.181,57022.625,52079.55,58604.625
36560.96100000001,37520.058513475335,37485.587,37485.587,34366.61,35189.195,33840.164,13251.542,13398.99474384501,14101.209,14067.188,13790.81,11997.303,14509.613,56354.481,53653.52830815155,55404.955,55479.734,53179.53,49907.36,53544.39
33898.197,35071.10319084115,30677.960000000006,30677.960000000006,32157.615,33115.844,31465.086,12372.341999999999,12580.180261730848,11817.643000000002,11817.643000000002,12733.944,11529.599,13315.101,52038.166,49888.320528970115,48415.736,48415.736,48376.73,47658.023,48361.78
31524.009,32198.016476297686,30733.373,28646.3,30511.236,31245.535,28166.422,11644.143000000002,11592.406401096432,11159.188999999997,10778.201,11524.68,10792.262,11765.546,48281.592000000004,45731.93658514098,49391.722,49391.722,46958.383,45730.266,47571.492
