DateTime,Load(MW),Ambient Temperature (C),PV(MW)
1/12/2019 10:00:00 PM,13633.499,5,-0.8370000000000001
1/12/2019 11:00:00 PM,13151.704,5,-0.78
1/13/2019 12:00:00 AM,12797.61,5,-0.813
1/13/2019 1:00:00 AM,12579.46,5,-0.903
1/13/2019 2:00:00 AM,12475.479,5,-0.863
1/13/2019 3:00:00 AM,12379.645,5,-0.915
1/13/2019 4:00:00 AM,12474.639,5,-0.9520000000000001
1/13/2019 5:00:00 AM,12666.806,5,-0.8320000000000001
1/13/2019 6:00:00 AM,12989.982,5,-1.0590000000000002
1/13/2019 7:00:00 AM,13460.056999999999,6,-0.903
1/13/2019 8:00:00 AM,13857.413999999999,7,0.325
1/13/2019 9:00:00 AM,14164.966,8,13.306
1/13/2019 10:00:00 AM,14320.18,9,36.961
1/13/2019 11:00:00 AM,14300.45,9,81.793
1/13/2019 12:00:00 PM,14282.752,9,79.418
1/13/2019 1:00:00 PM,14216.188,9,68.358
1/13/2019 2:00:00 PM,14171.905,8,50.601000000000006
1/13/2019 3:00:00 PM,14180.293,8,29.739
1/13/2019 4:00:00 PM,14479.546999999999,8,8.594
1/13/2019 5:00:00 PM,15164.016000000001,7,-0.777
1/13/2019 6:00:00 PM,15263.653,7,-0.835
1/13/2019 7:00:00 PM,15070.639,6,-0.779
1/13/2019 8:00:00 PM,14844.528999999999,5,-0.812
1/13/2019 9:00:00 PM,14411.405,5,-0.8859999999999999
1/13/2019 10:00:00 PM,13928.958,5,-0.733
1/13/2019 11:00:00 PM,13420.925,4,-0.807
1/14/2019 12:00:00 AM,13181.34,4,-0.769
1/14/2019 1:00:00 AM,13049.41,4,-0.718
1/14/2019 2:00:00 AM,13046.183,4,-0.779
1/14/2019 3:00:00 AM,13242.328000000001,4,-0.909
1/14/2019 4:00:00 AM,13640.678999999998,4,-0.894
1/14/2019 5:00:00 AM,14312.163,4,-0.977
1/14/2019 6:00:00 AM,15199.641000000001,4,-0.9690000000000001
1/14/2019 7:00:00 AM,15661.457,4,1.056
1/14/2019 8:00:00 AM,15651.524,4,27.903000000000002
1/14/2019 9:00:00 AM,15432.495,6,78.999
1/14/2019 10:00:00 AM,15064.149,8,175.947
1/14/2019 11:00:00 AM,14734.373,9,222.832
1/14/2019 12:00:00 PM,14376.491000000002,9,224.952
1/14/2019 1:00:00 PM,14040.833999999999,9,226.81900000000002
1/14/2019 2:00:00 PM,13782.796999999999,9,198.33599999999998
1/14/2019 3:00:00 PM,13675.249,8,183.234
1/14/2019 4:00:00 PM,14149.151000000002,6,73.061
1/14/2019 5:00:00 PM,15291.565,5,0.74
1/14/2019 6:00:00 PM,15703.788,4,-0.823
1/14/2019 7:00:00 PM,15681.303,4,-0.91
1/14/2019 8:00:00 PM,15432.274,3,-0.8140000000000001
