ept,kw,tmp,month,hour,dayofweek,kw_2,kw_7
2017-07-30 08:00:00,17064.0,66.2,7,8,6,26028.0,21060.0
2017-07-30 09:00:00,19062.0,69.1,7,9,6,26946.0,23274.0
2017-07-30 10:00:00,20682.0,72.5,7,10,6,29214.0,24516.0
2017-07-30 11:00:00,21924.0,75.0,7,11,6,30996.0,26028.0
2017-07-30 12:00:00,22464.0,77.4,7,12,6,32076.0,27702.0
2017-07-30 13:00:00,23058.0,78.4,7,13,6,33102.0,28836.0
2017-07-30 14:00:00,23490.0,80.1,7,14,6,33426.0,29484.0
2017-07-30 15:00:00,24030.0,80.8,7,15,6,33912.0,29754.0
2017-07-30 16:00:00,24354.0,81.9,7,16,6,33912.0,29808.0
2017-07-30 17:00:00,23922.0,81.7,7,17,6,33858.0,29160.0
2017-07-30 18:00:00,23112.0,80.8,7,18,6,33210.0,27648.0
2017-07-30 19:00:00,22032.0,79.0,7,19,6,31482.0,25650.0
2017-07-30 20:00:00,20628.0,75.2,7,20,6,30186.0,25164.0
2017-07-30 21:00:00,19494.0,69.1,7,21,6,28890.0,23652.0
2017-07-30 22:00:00,17496.0,64.4,7,22,6,26892.0,22032.0
2017-07-30 23:00:00,17172.0,62.6,7,23,6,25380.0,21114.0
2017-07-31 00:00:00,17334.0,60.8,7,0,0,23760.0,21168.0
2017-07-31 01:00:00,17388.0,59.2,7,1,0,23058.0,21384.0
2017-07-31 02:00:00,16740.0,57.7,7,2,0,21978.0,21330.0
2017-07-31 03:00:00,16902.0,57.2,7,3,0,21330.0,21114.0
2017-07-31 04:00:00,16794.0,58.3,7,4,0,20628.0,21114.0
2017-07-31 05:00:00,18036.0,55.9,7,5,0,20682.0,21492.0
2017-07-31 06:00:00,18846.0,56.1,7,6,0,21006.0,22086.0
2017-07-31 07:00:00,19548.0,57.0,7,7,0,21330.0,23706.0
2017-07-31 08:00:00,20250.0,62.8,7,8,0,21438.0,25758.0
2017-07-31 09:00:00,21978.0,68.9,7,9,0,22140.0,28026.0
2017-07-31 10:00:00,23706.0,73.8,7,10,0,23436.0,29484.0
2017-07-31 11:00:00,25218.0,76.6,7,11,0,24300.0,30186.0
2017-07-31 12:00:00,25920.0,79.3,7,12,0,24408.0,30780.0
2017-07-31 13:00:00,26838.0,80.4,7,13,0,24840.0,30888.0
2017-07-31 14:00:00,27810.0,81.7,7,14,0,25380.0,31698.0
2017-07-31 15:00:00,28674.0,82.9,7,15,0,25380.0,32616.0
2017-07-31 16:00:00,29700.0,83.3,7,16,0,25380.0,33372.0
2017-07-31 17:00:00,29970.0,83.1,7,17,0,24786.0,33642.0
2017-07-31 18:00:00,29484.0,82.4,7,18,0,23274.0,33588.0
2017-07-31 19:00:00,28728.0,81.5,7,19,0,21708.0,32670.0
2017-07-31 20:00:00,26298.0,77.9,7,20,0,20844.0,30888.0
2017-07-31 21:00:00,24408.0,74.7,7,21,0,19872.0,30132.0
2017-07-31 22:00:00,22194.0,66.0,7,22,0,19008.0,28188.0
2017-07-31 23:00:00,20466.0,64.8,7,23,0,17766.0,26406.0
2017-08-01 00:00:00,19710.0,61.9,8,0,1,16632.0,25596.0
2017-08-01 01:00:00,19224.0,59.9,8,1,1,15768.0,24894.0
2017-08-01 02:00:00,18198.0,59.4,8,2,1,15606.0,24030.0
2017-08-01 03:00:00,17928.0,58.8,8,3,1,14742.0,22950.0
2017-08-01 04:00:00,18468.0,57.6,8,4,1,14796.0,23112.0
2017-08-01 05:00:00,19440.0,57.0,8,5,1,15120.0,23760.0
2017-08-01 06:00:00,19980.0,55.9,8,6,1,14742.0,23976.0
2017-08-01 07:00:00,20844.0,55.6,8,7,1,15498.0,25272.0
2017-08-01 08:00:00,21654.0,62.8,8,8,1,17064.0,26946.0
2017-08-01 09:00:00,23004.0,69.8,8,9,1,19062.0,28674.0
2017-08-01 10:00:00,25272.0,75.2,8,10,1,20682.0,31536.0
2017-08-01 11:00:00,26838.0,79.7,8,11,1,21924.0,32778.0
2017-08-01 12:00:00,27918.0,81.5,8,12,1,22464.0,33750.0
2017-08-01 13:00:00,29484.0,82.6,8,13,1,23058.0,34614.0
2017-08-01 14:00:00,30294.0,84.6,8,14,1,23490.0,34938.0
2017-08-01 15:00:00,31320.0,84.7,8,15,1,24030.0,35154.0
2017-08-01 16:00:00,32238.0,85.1,8,16,1,24354.0,35262.0
2017-08-01 17:00:00,31536.0,85.1,8,17,1,23922.0,35100.0
2017-08-01 18:00:00,30888.0,85.1,8,18,1,23112.0,34614.0
2017-08-01 19:00:00,29538.0,83.5,8,19,1,22032.0,33966.0
2017-08-01 20:00:00,27324.0,79.5,8,20,1,20628.0,31860.0
2017-08-01 21:00:00,25110.0,70.5,8,21,1,19494.0,30780.0
2017-08-01 22:00:00,22842.0,70.7,8,22,1,17496.0,28296.0
2017-08-01 23:00:00,21006.0,65.8,8,23,1,17172.0,26244.0
2017-08-02 00:00:00,19494.0,65.3,8,0,2,17334.0,25056.0
2017-08-02 01:00:00,20142.0,63.1,8,1,2,17388.0,24354.0
2017-08-02 02:00:00,19710.0,63.1,8,2,2,16740.0,23328.0
2017-08-02 03:00:00,19116.0,61.5,8,3,2,16902.0,22950.0
2017-08-02 04:00:00,19602.0,60.4,8,4,2,16794.0,23166.0
2017-08-02 05:00:00,20412.0,60.1,8,5,2,18036.0,23706.0
2017-08-02 06:00:00,20790.0,59.7,8,6,2,18846.0,23760.0
2017-08-02 07:00:00,21924.0,59.9,8,7,2,19548.0,24516.0
2017-08-02 08:00:00,23274.0,64.6,8,8,2,20250.0,25326.0
2017-08-02 09:00:00,24678.0,69.8,8,9,2,21978.0,26946.0
2017-08-02 10:00:00,26352.0,77.2,8,10,2,23706.0,28566.0
2017-08-02 11:00:00,28242.0,81.7,8,11,2,25218.0,30132.0
2017-08-02 12:00:00,29808.0,83.5,8,12,2,25920.0,31050.0
2017-08-02 13:00:00,31266.0,86.0,8,13,2,26838.0,32076.0
2017-08-02 14:00:00,32238.0,87.4,8,14,2,27810.0,32616.0
2017-08-02 15:00:00,33048.0,88.0,8,15,2,28674.0,32670.0
2017-08-02 16:00:00,33696.0,87.6,8,16,2,29700.0,33048.0
2017-08-02 17:00:00,33156.0,89.2,8,17,2,29970.0,33210.0
2017-08-02 18:00:00,32778.0,86.9,8,18,2,29484.0,32994.0
2017-08-02 19:00:00,30564.0,82.9,8,19,2,28728.0,31968.0
2017-08-02 20:00:00,28728.0,80.1,8,20,2,26298.0,29430.0
2017-08-02 21:00:00,27432.0,76.1,8,21,2,24408.0,27918.0
2017-08-02 22:00:00,25650.0,72.5,8,22,2,22194.0,25758.0
2017-08-02 23:00:00,23112.0,71.8,8,23,2,20466.0,23652.0
2017-08-03 00:00:00,22410.0,73.4,8,0,3,19710.0,22680.0
2017-08-03 01:00:00,22302.0,72.5,8,1,3,19224.0,22194.0
2017-08-03 02:00:00,21384.0,72.5,8,2,3,18198.0,21384.0
2017-08-03 03:00:00,20736.0,71.1,8,3,3,17928.0,20844.0
2017-08-03 04:00:00,20844.0,69.4,8,4,3,18468.0,21330.0
2017-08-03 05:00:00,21492.0,70.2,8,5,3,19440.0,21762.0
2017-08-03 06:00:00,22410.0,69.8,8,6,3,19980.0,21978.0
2017-08-03 07:00:00,23274.0,69.8,8,7,3,20844.0,23220.0
2017-08-03 08:00:00,23706.0,72.0,8,8,3,21654.0,24462.0
2017-08-03 09:00:00,24516.0,74.8,8,9,3,23004.0,27000.0
2017-08-03 10:00:00,26406.0,77.0,8,10,3,25272.0,29754.0
2017-08-03 11:00:00,28782.0,81.0,8,11,3,26838.0,31428.0
2017-08-03 12:00:00,31104.0,84.2,8,12,3,27918.0,32022.0
2017-08-03 13:00:00,31752.0,86.7,8,13,3,29484.0,33426.0
2017-08-03 14:00:00,32292.0,89.1,8,14,3,30294.0,33858.0
2017-08-03 15:00:00,32940.0,90.0,8,15,3,31320.0,34290.0
2017-08-03 16:00:00,32454.0,87.8,8,16,3,32238.0,34290.0
2017-08-03 17:00:00,31266.0,86.0,8,17,3,31536.0,34128.0
2017-08-03 18:00:00,30348.0,84.2,8,18,3,30888.0,32994.0
2017-08-03 19:00:00,29268.0,82.6,8,19,3,29538.0,31806.0
2017-08-03 20:00:00,27702.0,81.0,8,20,3,27324.0,29322.0
2017-08-03 21:00:00,26946.0,77.9,8,21,3,25110.0,28674.0
2017-08-03 22:00:00,25218.0,76.3,8,22,3,22842.0,27108.0
2017-08-03 23:00:00,23760.0,74.3,8,23,3,21006.0,25920.0
2017-08-04 00:00:00,23220.0,73.0,8,0,4,19494.0,25218.0
2017-08-04 01:00:00,23058.0,72.0,8,1,4,20142.0,25002.0
2017-08-04 02:00:00,21870.0,71.1,8,2,4,19710.0,24192.0
2017-08-04 03:00:00,21600.0,70.2,8,3,4,19116.0,23382.0
2017-08-04 04:00:00,21708.0,70.2,8,4,4,19602.0,23490.0
2017-08-04 05:00:00,22680.0,70.0,8,5,4,20412.0,24246.0
2017-08-04 06:00:00,22950.0,69.8,8,6,4,20790.0,24624.0
2017-08-04 07:00:00,24084.0,69.8,8,7,4,21924.0,25218.0
2017-08-04 08:00:00,24678.0,71.2,8,8,4,23274.0,26028.0
2017-08-04 09:00:00,26082.0,74.5,8,9,4,24678.0,26946.0
2017-08-04 10:00:00,28026.0,77.0,8,10,4,26352.0,29214.0
2017-08-04 11:00:00,29538.0,84.0,8,11,4,28242.0,30996.0
2017-08-04 12:00:00,30618.0,85.1,8,12,4,29808.0,32076.0
2017-08-04 13:00:00,31590.0,86.2,8,13,4,31266.0,33102.0
2017-08-04 14:00:00,30780.0,87.3,8,14,4,32238.0,33426.0
2017-08-04 15:00:00,31482.0,86.7,8,15,4,33048.0,33912.0
2017-08-04 16:00:00,32292.0,87.4,8,16,4,33696.0,33912.0
2017-08-04 17:00:00,32886.0,87.6,8,17,4,33156.0,33858.0
2017-08-04 18:00:00,32292.0,87.6,8,18,4,32778.0,33210.0
2017-08-04 19:00:00,30996.0,85.5,8,19,4,30564.0,31482.0
2017-08-04 20:00:00,29700.0,84.0,8,20,4,28728.0,30186.0
2017-08-04 21:00:00,28836.0,81.1,8,21,4,27432.0,28890.0
2017-08-04 22:00:00,27594.0,78.8,8,22,4,25650.0,26892.0
2017-08-04 23:00:00,24786.0,78.8,8,23,4,23112.0,25380.0
2017-08-05 00:00:00,22626.0,77.4,8,0,5,22410.0,23760.0
2017-08-05 01:00:00,21546.0,76.5,8,1,5,22302.0,23058.0
2017-08-05 02:00:00,20736.0,76.1,8,2,5,21384.0,21978.0
2017-08-05 03:00:00,20088.0,76.1,8,3,5,20736.0,21330.0
2017-08-05 04:00:00,19872.0,75.7,8,4,5,20844.0,20628.0
2017-08-05 05:00:00,19494.0,75.2,8,5,5,21492.0,20682.0
2017-08-05 06:00:00,19386.0,74.3,8,6,5,22410.0,21006.0
2017-08-05 07:00:00,19602.0,73.6,8,7,5,23274.0,21330.0
2017-08-05 08:00:00,20358.0,74.5,8,8,5,23706.0,21438.0
2017-08-05 09:00:00,22032.0,76.3,8,9,5,24516.0,22140.0
2017-08-05 10:00:00,23814.0,79.2,8,10,5,26406.0,23436.0
2017-08-05 11:00:00,25110.0,82.0,8,11,5,28782.0,24300.0
2017-08-05 12:00:00,26514.0,84.0,8,12,5,31104.0,24408.0
2017-08-05 13:00:00,27378.0,86.5,8,13,5,31752.0,24840.0
2017-08-05 14:00:00,28188.0,89.1,8,14,5,32292.0,25380.0
2017-08-05 15:00:00,28512.0,89.6,8,15,5,32940.0,25380.0
2017-08-05 16:00:00,28458.0,91.0,8,16,5,32454.0,25380.0
2017-08-05 17:00:00,28080.0,88.7,8,17,5,31266.0,24786.0
2017-08-05 18:00:00,27324.0,89.1,8,18,5,30348.0,23274.0
2017-08-05 19:00:00,25488.0,85.5,8,19,5,29268.0,21708.0
2017-08-05 20:00:00,23652.0,84.2,8,20,5,27702.0,20844.0
2017-08-05 21:00:00,22194.0,75.6,8,21,5,26946.0,19872.0
2017-08-05 22:00:00,20898.0,73.6,8,22,5,25218.0,19008.0
2017-08-05 23:00:00,19548.0,72.9,8,23,5,23760.0,17766.0
2017-08-06 00:00:00,18738.0,72.0,8,0,6,23220.0,16632.0
2017-08-06 01:00:00,17928.0,68.9,8,1,6,23058.0,15768.0
2017-08-06 02:00:00,16848.0,65.3,8,2,6,21870.0,15606.0
2017-08-06 03:00:00,15930.0,65.5,8,3,6,21600.0,14742.0
2017-08-06 04:00:00,16146.0,65.8,8,4,6,21708.0,14796.0
2017-08-06 05:00:00,16470.0,66.6,8,5,6,22680.0,15120.0
2017-08-06 06:00:00,16416.0,66.7,8,6,6,22950.0,14742.0
2017-08-06 07:00:00,16578.0,66.7,8,7,6,24084.0,15498.0
2017-08-06 08:00:00,17010.0,69.8,8,8,6,24678.0,17064.0
2017-08-06 09:00:00,17928.0,72.5,8,9,6,26082.0,19062.0
2017-08-06 10:00:00,19818.0,73.9,8,10,6,28026.0,20682.0
2017-08-06 11:00:00,21978.0,78.4,8,11,6,29538.0,21924.0
2017-08-06 12:00:00,23922.0,82.2,8,12,6,30618.0,22464.0
2017-08-06 13:00:00,25650.0,83.7,8,13,6,31590.0,23058.0
2017-08-06 14:00:00,26676.0,86.0,8,14,6,30780.0,23490.0
2017-08-06 15:00:00,26784.0,87.6,8,15,6,31482.0,24030.0
2017-08-06 16:00:00,27432.0,89.6,8,16,6,32292.0,24354.0
2017-08-06 17:00:00,26514.0,89.2,8,17,6,32886.0,23922.0
2017-08-06 18:00:00,25866.0,87.3,8,18,6,32292.0,23112.0
2017-08-06 19:00:00,24624.0,83.3,8,19,6,30996.0,22032.0
2017-08-06 20:00:00,23760.0,80.6,8,20,6,29700.0,20628.0
2017-08-06 21:00:00,22896.0,75.9,8,21,6,28836.0,19494.0
2017-08-06 22:00:00,21438.0,74.7,8,22,6,27594.0,17496.0
2017-08-06 23:00:00,20412.0,73.9,8,23,6,24786.0,17172.0
2017-08-07 00:00:00,20412.0,73.8,8,0,0,22626.0,17334.0
2017-08-07 01:00:00,21276.0,74.1,8,1,0,21546.0,17388.0
2017-08-07 02:00:00,21708.0,74.3,8,2,0,20736.0,16740.0
2017-08-07 03:00:00,21708.0,74.3,8,3,0,20088.0,16902.0
2017-08-07 04:00:00,21708.0,74.8,8,4,0,19872.0,16794.0
2017-08-07 05:00:00,22410.0,74.3,8,5,0,19494.0,18036.0
2017-08-07 06:00:00,23166.0,73.4,8,6,0,19386.0,18846.0
2017-08-07 07:00:00,24138.0,73.0,8,7,0,19602.0,19548.0
2017-08-07 08:00:00,25164.0,74.7,8,8,0,20358.0,20250.0
2017-08-07 09:00:00,25812.0,73.0,8,9,0,22032.0,21978.0
2017-08-07 10:00:00,26622.0,72.5,8,10,0,23814.0,23706.0
2017-08-07 11:00:00,28944.0,75.7,8,11,0,25110.0,25218.0
2017-08-07 12:00:00,30780.0,81.0,8,12,0,26514.0,25920.0
2017-08-07 13:00:00,32238.0,85.3,8,13,0,27378.0,26838.0
2017-08-07 14:00:00,32508.0,87.4,8,14,0,28188.0,27810.0
2017-08-07 15:00:00,31482.0,87.1,8,15,0,28512.0,28674.0
2017-08-07 16:00:00,31266.0,86.7,8,16,0,28458.0,29700.0
2017-08-07 17:00:00,31374.0,84.9,8,17,0,28080.0,29970.0
2017-08-07 18:00:00,30456.0,83.3,8,18,0,27324.0,29484.0
2017-08-07 19:00:00,29538.0,79.0,8,19,0,25488.0,28728.0
2017-08-07 20:00:00,28242.0,79.2,8,20,0,23652.0,26298.0
2017-08-07 21:00:00,27108.0,77.9,8,21,0,22194.0,24408.0
2017-08-07 22:00:00,25488.0,77.5,8,22,0,20898.0,22194.0
2017-08-07 23:00:00,23976.0,76.6,8,23,0,19548.0,20466.0
2017-08-08 00:00:00,23328.0,76.1,8,0,1,18738.0,19710.0
2017-08-08 01:00:00,24246.0,76.1,8,1,1,17928.0,19224.0
2017-08-08 02:00:00,24408.0,76.1,8,2,1,16848.0,18198.0
2017-08-08 03:00:00,24138.0,77.4,8,3,1,15930.0,17928.0
2017-08-08 04:00:00,23868.0,74.8,8,4,1,16146.0,18468.0
2017-08-08 05:00:00,25326.0,74.7,8,5,1,16470.0,19440.0
2017-08-08 06:00:00,25974.0,76.1,8,6,1,16416.0,19980.0
2017-08-08 07:00:00,26298.0,76.1,8,7,1,16578.0,20844.0
2017-08-08 08:00:00,27216.0,76.1,8,8,1,17010.0,21654.0
2017-08-08 09:00:00,27648.0,71.2,8,9,1,17928.0,23004.0
2017-08-08 10:00:00,28620.0,75.2,8,10,1,19818.0,25272.0
2017-08-08 11:00:00,28998.0,77.2,8,11,1,21978.0,26838.0
2017-08-08 12:00:00,29106.0,76.3,8,12,1,23922.0,27918.0
2017-08-08 13:00:00,29376.0,75.7,8,13,1,25650.0,29484.0
2017-08-08 14:00:00,28242.0,76.1,8,14,1,26676.0,30294.0
2017-08-08 15:00:00,27486.0,75.2,8,15,1,26784.0,31320.0
2017-08-08 16:00:00,27162.0,75.2,8,16,1,27432.0,32238.0
2017-08-08 17:00:00,26622.0,73.6,8,17,1,26514.0,31536.0
2017-08-08 18:00:00,26460.0,72.9,8,18,1,25866.0,30888.0
2017-08-08 19:00:00,25974.0,72.7,8,19,1,24624.0,29538.0
2017-08-08 20:00:00,25218.0,72.5,8,20,1,23760.0,27324.0
2017-08-08 21:00:00,24570.0,71.8,8,21,1,22896.0,25110.0
2017-08-08 22:00:00,23544.0,70.9,8,22,1,21438.0,22842.0
2017-08-08 23:00:00,22410.0,70.7,8,23,1,20412.0,21006.0
2017-08-09 00:00:00,22140.0,70.2,8,0,2,20412.0,19494.0
2017-08-09 01:00:00,21978.0,69.6,8,1,2,21276.0,20142.0
2017-08-09 02:00:00,21330.0,70.2,8,2,2,21708.0,19710.0
2017-08-09 03:00:00,21060.0,70.0,8,3,2,21708.0,19116.0
2017-08-09 04:00:00,21330.0,69.8,8,4,2,21708.0,19602.0
2017-08-09 05:00:00,22194.0,69.3,8,5,2,22410.0,20412.0
2017-08-09 06:00:00,22356.0,69.1,8,6,2,23166.0,20790.0
2017-08-09 07:00:00,23220.0,68.9,8,7,2,24138.0,21924.0
2017-08-09 08:00:00,23706.0,69.3,8,8,2,25164.0,23274.0
2017-08-09 09:00:00,24084.0,71.6,8,9,2,25812.0,24678.0
2017-08-09 10:00:00,24840.0,73.8,8,10,2,26622.0,26352.0
2017-08-09 11:00:00,26244.0,75.0,8,11,2,28944.0,28242.0
2017-08-09 12:00:00,27216.0,79.5,8,12,2,30780.0,29808.0
2017-08-09 13:00:00,27972.0,80.6,8,13,2,32238.0,31266.0
2017-08-09 14:00:00,28080.0,79.7,8,14,2,32508.0,32238.0
2017-08-09 15:00:00,27972.0,77.9,8,15,2,31482.0,33048.0
2017-08-09 16:00:00,28404.0,79.3,8,16,2,31266.0,33696.0
2017-08-09 17:00:00,28080.0,79.2,8,17,2,31374.0,33156.0
2017-08-09 18:00:00,27432.0,78.1,8,18,2,30456.0,32778.0
2017-08-09 19:00:00,26406.0,76.5,8,19,2,29538.0,30564.0
2017-08-09 20:00:00,25704.0,76.1,8,20,2,28242.0,28728.0
2017-08-09 21:00:00,24840.0,70.7,8,21,2,27108.0,27432.0
2017-08-09 22:00:00,23058.0,68.2,8,22,2,25488.0,25650.0
2017-08-09 23:00:00,21330.0,68.4,8,23,2,23976.0,23112.0
2017-08-10 00:00:00,20466.0,66.7,8,0,3,23328.0,22410.0
2017-08-10 01:00:00,20196.0,64.9,8,1,3,24246.0,22302.0
2017-08-10 02:00:00,19494.0,63.9,8,2,3,24408.0,21384.0
2017-08-10 03:00:00,19170.0,63.1,8,3,3,24138.0,20736.0
2017-08-10 04:00:00,19386.0,63.3,8,4,3,23868.0,20844.0
2017-08-10 05:00:00,20250.0,63.0,8,5,3,25326.0,21492.0
2017-08-10 06:00:00,20736.0,62.6,8,6,3,25974.0,22410.0
2017-08-10 07:00:00,21762.0,62.2,8,7,3,26298.0,23274.0
2017-08-10 08:00:00,22518.0,65.1,8,8,3,27216.0,23706.0
2017-08-10 09:00:00,23652.0,69.6,8,9,3,27648.0,24516.0
2017-08-10 10:00:00,25812.0,73.9,8,10,3,28620.0,26406.0
2017-08-10 11:00:00,27486.0,76.3,8,11,3,28998.0,28782.0
2017-08-10 12:00:00,28836.0,78.1,8,12,3,29106.0,31104.0
2017-08-10 13:00:00,30078.0,81.3,8,13,3,29376.0,31752.0
2017-08-10 14:00:00,31212.0,82.2,8,14,3,28242.0,32292.0
2017-08-10 15:00:00,31644.0,83.1,8,15,3,27486.0,32940.0
2017-08-10 16:00:00,32238.0,85.1,8,16,3,27162.0,32454.0
2017-08-10 17:00:00,31698.0,85.5,8,17,3,26622.0,31266.0
2017-08-10 18:00:00,30024.0,84.2,8,18,3,26460.0,30348.0
2017-08-10 19:00:00,28620.0,81.9,8,19,3,25974.0,29268.0
2017-08-10 20:00:00,27432.0,79.9,8,20,3,25218.0,27702.0
2017-08-10 21:00:00,26568.0,76.6,8,21,3,24570.0,26946.0
2017-08-10 22:00:00,24894.0,73.6,8,22,3,23544.0,25218.0
2017-08-10 23:00:00,23760.0,73.4,8,23,3,22410.0,23760.0
2017-08-11 00:00:00,23112.0,73.2,8,0,4,22140.0,23220.0
2017-08-11 01:00:00,23274.0,73.2,8,1,4,21978.0,23058.0
2017-08-11 02:00:00,22896.0,72.9,8,2,4,21330.0,21870.0
2017-08-11 03:00:00,22680.0,72.9,8,3,4,21060.0,21600.0
2017-08-11 04:00:00,22572.0,72.9,8,4,4,21330.0,21708.0
2017-08-11 05:00:00,23220.0,73.0,8,5,4,22194.0,22680.0
2017-08-11 06:00:00,24192.0,73.4,8,6,4,22356.0,22950.0
2017-08-11 07:00:00,25110.0,73.4,8,7,4,23220.0,24084.0
2017-08-11 08:00:00,25218.0,74.1,8,8,4,23706.0,24678.0
2017-08-11 09:00:00,25920.0,74.3,8,9,4,24084.0,26082.0
2017-08-11 10:00:00,27378.0,76.1,8,10,4,24840.0,28026.0
2017-08-11 11:00:00,29484.0,77.4,8,11,4,26244.0,29538.0
2017-08-11 12:00:00,28296.0,80.2,8,12,4,27216.0,30618.0
2017-08-11 13:00:00,30942.0,80.8,8,13,4,27972.0,31590.0
2017-08-11 14:00:00,31860.0,83.1,8,14,4,28080.0,30780.0
2017-08-11 15:00:00,32670.0,85.5,8,15,4,27972.0,31482.0
2017-08-11 16:00:00,33318.0,85.5,8,16,4,28404.0,32292.0
2017-08-11 17:00:00,32994.0,84.7,8,17,4,28080.0,32886.0
2017-08-11 18:00:00,31806.0,81.5,8,18,4,27432.0,32292.0
2017-08-11 19:00:00,29916.0,80.6,8,19,4,26406.0,30996.0
2017-08-11 20:00:00,29052.0,79.0,8,20,4,25704.0,29700.0
2017-08-11 21:00:00,28134.0,77.9,8,21,4,24840.0,28836.0
2017-08-11 22:00:00,26622.0,77.2,8,22,4,23058.0,27594.0
2017-08-11 23:00:00,24678.0,77.0,8,23,4,21330.0,24786.0
2017-08-12 00:00:00,23544.0,77.2,8,0,5,20466.0,22626.0
2017-08-12 01:00:00,22680.0,76.3,8,1,5,20196.0,21546.0
2017-08-12 02:00:00,21330.0,76.1,8,2,5,19494.0,20736.0
2017-08-12 03:00:00,20412.0,75.2,8,3,5,19170.0,20088.0
2017-08-12 04:00:00,20574.0,75.2,8,4,5,19386.0,19872.0
2017-08-12 05:00:00,20790.0,74.7,8,5,5,20250.0,19494.0
2017-08-12 06:00:00,21762.0,74.5,8,6,5,20736.0,19386.0
2017-08-12 07:00:00,22302.0,74.5,8,7,5,21762.0,19602.0
2017-08-12 08:00:00,23058.0,74.8,8,8,5,22518.0,20358.0
2017-08-12 09:00:00,24678.0,74.8,8,9,5,23652.0,22032.0
2017-08-12 10:00:00,26622.0,77.2,8,10,5,25812.0,23814.0
2017-08-12 11:00:00,28188.0,78.4,8,11,5,27486.0,25110.0
2017-08-12 12:00:00,29430.0,82.0,8,12,5,28836.0,26514.0
2017-08-12 13:00:00,27810.0,83.8,8,13,5,30078.0,27378.0
2017-08-12 14:00:00,27378.0,82.6,8,14,5,31212.0,28188.0
2017-08-12 15:00:00,28620.0,84.0,8,15,5,31644.0,28512.0
2017-08-12 16:00:00,29268.0,85.1,8,16,5,32238.0,28458.0
2017-08-12 17:00:00,29484.0,85.3,8,17,5,31698.0,28080.0
2017-08-12 18:00:00,28512.0,78.3,8,18,5,30024.0,27324.0
2017-08-12 19:00:00,26784.0,74.3,8,19,5,28620.0,25488.0
2017-08-12 20:00:00,24624.0,74.3,8,20,5,27432.0,23652.0
2017-08-12 21:00:00,23706.0,73.6,8,21,5,26568.0,22194.0
2017-08-12 22:00:00,21762.0,73.4,8,22,5,24894.0,20898.0
2017-08-12 23:00:00,20358.0,73.9,8,23,5,23760.0,19548.0
2017-08-13 00:00:00,19170.0,73.8,8,0,6,23112.0,18738.0
2017-08-13 01:00:00,18522.0,73.6,8,1,6,23274.0,17928.0
2017-08-13 02:00:00,18090.0,73.8,8,2,6,22896.0,16848.0
2017-08-13 03:00:00,17982.0,74.3,8,3,6,22680.0,15930.0
2017-08-13 04:00:00,17928.0,74.3,8,4,6,22572.0,16146.0
2017-08-13 05:00:00,18306.0,74.3,8,5,6,23220.0,16470.0
2017-08-13 06:00:00,18522.0,73.8,8,6,6,24192.0,16416.0
2017-08-13 07:00:00,19062.0,74.3,8,7,6,25110.0,16578.0
2017-08-13 08:00:00,20088.0,75.0,8,8,6,25218.0,17010.0
2017-08-13 09:00:00,21924.0,77.7,8,9,6,25920.0,17928.0
2017-08-13 10:00:00,23814.0,78.6,8,10,6,27378.0,19818.0
2017-08-13 11:00:00,25542.0,81.5,8,11,6,29484.0,21978.0
2017-08-13 12:00:00,27324.0,81.7,8,12,6,28296.0,23922.0
2017-08-13 13:00:00,27756.0,82.4,8,13,6,30942.0,25650.0
2017-08-13 14:00:00,27216.0,80.6,8,14,6,31860.0,26676.0
2017-08-13 15:00:00,25326.0,81.9,8,15,6,32670.0,26784.0
2017-08-13 16:00:00,25218.0,82.0,8,16,6,33318.0,27432.0
2017-08-13 17:00:00,25272.0,81.5,8,17,6,32994.0,26514.0
2017-08-13 18:00:00,24948.0,79.3,8,18,6,31806.0,25866.0
2017-08-13 19:00:00,23922.0,79.0,8,19,6,29916.0,24624.0
2017-08-13 20:00:00,23490.0,77.2,8,20,6,29052.0,23760.0
2017-08-13 21:00:00,22248.0,76.1,8,21,6,28134.0,22896.0
2017-08-13 22:00:00,21006.0,74.3,8,22,6,26622.0,21438.0
2017-08-13 23:00:00,20196.0,74.1,8,23,6,24678.0,20412.0
2017-08-14 00:00:00,21114.0,73.6,8,0,0,23544.0,20412.0
2017-08-14 01:00:00,22086.0,73.6,8,1,0,22680.0,21276.0
2017-08-14 02:00:00,21978.0,73.8,8,2,0,21330.0,21708.0
2017-08-14 03:00:00,21654.0,73.8,8,3,0,20412.0,21708.0
2017-08-14 04:00:00,22086.0,73.9,8,4,0,20574.0,21708.0
2017-08-14 05:00:00,22680.0,73.8,8,5,0,20790.0,22410.0
2017-08-14 06:00:00,23652.0,73.8,8,6,0,21762.0,23166.0
2017-08-14 07:00:00,24624.0,73.9,8,7,0,22302.0,24138.0
2017-08-14 08:00:00,25326.0,74.3,8,8,0,23058.0,25164.0
2017-08-14 09:00:00,26136.0,74.8,8,9,0,24678.0,25812.0
2017-08-14 10:00:00,27756.0,75.7,8,10,0,26622.0,26622.0
2017-08-14 11:00:00,28998.0,80.6,8,11,0,28188.0,28944.0
2017-08-14 12:00:00,30888.0,83.5,8,12,0,29430.0,30780.0
2017-08-14 13:00:00,31752.0,85.3,8,13,0,27810.0,32238.0
2017-08-14 14:00:00,31482.0,87.6,8,14,0,27378.0,32508.0
