Month,Day,Weekday,Hour,Temperature,Demand
1,31,0,1,15.0,29.016096389999994
1,31,0,2,16.0,29.067839721999995
1,31,0,3,17.0,30.784398334000002
1,31,0,4,17.0,29.077741387
1,31,0,5,17.0,25.55172139
1,31,0,6,18.0,29.149391943999998
1,31,0,7,18.0,32.520396667
1,31,0,8,19.0,29.437315555
1,31,0,9,19.0,26.076966945
1,31,0,10,20.0,21.037919443
1,31,0,11,22.0,23.626191112
1,31,0,12,23.0,28.743723057
1,31,0,13,24.0,31.305649722
1,31,0,14,24.0,34.857875554
1,31,0,15,24.0,34.675276666
1,31,0,16,24.0,36.55043527899999
1,31,0,17,25.0,34.931895831
1,31,0,18,24.0,35.16895527500001
1,31,0,19,25.0,32.29120639
1,31,0,20,27.0,34.709266389999996
1,31,0,21,28.0,35.82981638700001
1,31,0,22,28.0,32.06562528
1,31,0,23,29.0,32.05884944500001
2,1,0,0,29.0,29.089585001000003
2,1,0,1,29.0,31.2819825
2,1,0,2,29.0,35.91502472099999
2,1,0,3,29.0,36.464266387
2,1,0,4,28.0,35.354631111
2,1,0,5,29.0,31.666897779
2,1,0,6,28.0,33.735034723999995
2,1,0,7,27.0,34.408879723
2,1,0,8,27.0,34.628455554999995
2,1,0,9,26.0,30.281221945000002
2,1,0,10,25.0,16.18304889
2,1,0,11,23.0,8.602432221
2,1,0,12,23.0,-9.619355280000002
2,1,0,13,22.0,-16.083959998999994
2,1,0,14,20.0,-16.356384445
2,1,0,15,19.0,0.05956805499999729
2,1,0,16,19.0,13.168304443
2,1,0,17,19.0,27.521349721999997
2,1,0,18,19.0,46.566443337
2,1,0,19,18.0,47.490983892
2,1,0,20,17.0,54.340698616999994
2,1,0,21,17.0,54.21504778
2,1,0,22,16.0,46.07104695
2,1,0,23,16.0,50.25425055200001
2,2,1,0,10.0,50.514111666999995
2,2,1,1,8.0,44.128530833000006
2,2,1,2,7.0,43.076578888
2,2,1,3,7.0,43.30699666699999
2,2,1,4,5.0,43.594578055
2,2,1,5,3.0,39.35212222
2,2,1,6,1.0,37.23219278
2,2,1,7,1.0,45.214393332
2,2,1,8,1.0,60.706806388
2,2,1,9,2.0,28.695191389
2,2,1,10,4.0,11.770226387999998
2,2,1,11,5.0,-8.922031945
2,2,1,12,5.0,-15.811218331999996
2,2,1,13,5.0,-12.341246389000004
2,2,1,14,1.0,-12.339795558000011
2,2,1,15,0.0,10.250298056999998
2,2,1,16,2.0,27.816113056
2,2,1,17,1.0,43.607398892999996
2,2,1,18,1.0,38.758988889
2,2,1,19,2.0,39.698764168
2,2,1,20,2.0,43.233385833
2,2,1,21,1.0,42.77778944399999
2,2,1,22,2.0,39.352129446000006
2,2,1,23,2.0,57.17280916599999
2,3,1,0,2.0,50.296495275999995
2,3,1,1,2.0,41.692599167
2,3,1,2,1.0,48.411544448
2,3,1,3,2.0,48.512477778
2,3,1,4,4.0,45.246717219
2,3,1,5,6.0,43.59368166099999
2,3,1,6,7.0,50.698314719
2,3,1,7,8.0,66.991213051
2,3,1,8,9.0,77.83809916799997
2,3,1,9,10.0,57.107335002999996
2,3,1,10,11.0,47.264869168
2,3,1,11,12.0,38.083860555
2,3,1,12,13.0,36.268798332
2,3,1,13,14.0,36.005386109999996
2,3,1,14,16.0,44.601430277000006
2,3,1,15,19.0,50.904357221999994
2,3,1,16,20.0,49.158458611
2,3,1,17,20.0,51.721983333
2,3,1,18,20.0,44.819085833
2,3,1,19,21.0,44.06991472199999
2,3,1,20,21.0,45.084407778
2,3,1,21,21.0,45.274205278000004
2,3,1,22,22.0,50.394020557000005
2,3,1,23,22.0,47.319457781
2,4,1,0,22.0,37.717941944
2,4,1,1,21.0,39.524875835
2,4,1,2,20.0,39.355692499
2,4,1,3,17.0,35.581893889999996
2,4,1,4,16.0,35.15566333300001
2,4,1,5,15.0,36.591449997999995
2,4,1,6,13.0,44.091031112
2,4,1,7,12.0,51.723504721
2,4,1,8,12.0,65.500663609
2,4,1,9,12.0,49.100834166
2,4,1,10,13.0,47.20999389000001
2,4,1,11,12.0,42.948271667
2,4,1,12,11.0,38.963012777
2,4,1,13,10.0,29.875871946000004
2,4,1,14,8.0,32.748955553
2,4,1,15,6.0,39.79878805599999
2,4,1,16,5.0,47.92113889
2,4,1,17,5.0,47.746888610999996
2,4,1,18,4.0,48.577045556
2,4,1,19,4.0,49.621154999999995
2,4,1,20,1.0,60.724948059
2,4,1,21,-1.0,47.280006389
2,4,1,22,-3.0,50.96603638900001
2,4,1,23,-3.0,54.24926583299999
2,5,1,0,-5.0,54.402156667000014
2,5,1,1,-5.0,52.067164445
2,5,1,2,-5.0,44.869301663000016
2,5,1,3,-6.0,42.355867501999995
2,5,1,4,-5.0,46.698132778
2,5,1,5,-6.0,46.363598056
2,5,1,6,-7.0,49.822665277000006
2,5,1,7,-5.0,60.975085005
2,5,1,8,-3.0,71.432935275
2,5,1,9,-1.0,60.972452501999996
2,5,1,10,-5.0,53.530522776
2,5,1,11,-4.0,45.80445139
2,5,1,12,-4.0,38.844821112
2,5,1,13,-2.0,37.027592221
2,5,1,14,-2.0,32.481760556
2,5,1,15,-2.0,38.203523609
2,5,1,16,-2.0,41.345004166
2,5,1,17,-1.0,44.855812500999996
2,5,1,18,-1.0,42.70373999899999
2,5,1,19,0.0,43.618501944
2,5,1,20,1.0,44.382223052
2,5,1,21,2.0,48.522907222
2,5,1,22,2.0,46.36188610999999
2,5,1,23,2.0,45.540181394
2,6,1,0,3.0,42.775306386
2,6,1,1,5.0,42.224888888
2,6,1,2,6.0,43.20463639500001
2,6,1,3,6.0,38.999597777
2,6,1,4,7.0,39.640622777000004
2,6,1,5,7.0,41.638928887999995
2,6,1,6,8.0,39.351364999
2,6,1,7,8.0,50.997643334
2,6,1,8,9.0,67.62494749799998
2,6,1,9,10.0,49.604108055
2,6,1,10,11.0,38.175757221
2,6,1,11,13.0,20.207601944999997
2,6,1,12,14.0,9.918225553000003
2,6,1,13,15.0,-3.086343883000002
2,6,1,14,16.0,-5.710985273000001
2,6,1,15,17.0,3.934119722
2,6,1,16,17.0,13.462430277
2,6,1,17,17.0,27.977661667
2,6,1,18,18.0,36.866512222000004
2,6,1,19,18.0,36.475545555999986
2,6,1,20,20.0,40.100988888
2,6,1,21,20.0,52.889637497
2,6,1,22,20.0,48.289775829
2,6,1,23,21.0,35.909614166
2,7,0,0,23.0,32.468574442999994
2,7,0,1,22.0,35.159300277999996
2,7,0,2,17.0,34.373364444
2,7,0,3,19.0,32.976235556000006
2,7,0,4,16.0,33.033597499
2,7,0,5,18.0,33.543649723
2,7,0,6,18.0,36.759521109
2,7,0,7,21.0,41.826605833
2,7,0,8,25.0,46.47720777600001
2,7,0,9,28.0,31.646030277
2,7,0,10,30.0,24.680045831
2,7,0,11,30.0,11.476278334999998
2,7,0,12,31.0,1.682643334000002
2,7,0,13,32.0,-13.425411386999995
2,7,0,14,32.0,-29.981805556999994
2,7,0,15,33.0,-23.473046389000004
2,7,0,16,33.0,-2.706125276000005
2,7,0,17,33.0,21.675616388
2,7,0,18,34.0,37.32641499999999
2,7,0,19,34.0,39.34586972300001
2,7,0,20,34.0,35.49089111199999
2,7,0,21,33.0,29.040549444000003
2,7,0,22,31.0,34.719743889
2,7,0,23,30.0,32.9190075
2,8,0,0,32.0,36.354880831
2,8,0,1,29.0,33.571894166999996
2,8,0,2,30.0,33.753950555
2,8,0,3,29.0,31.714049998
2,8,0,4,30.0,30.598988890999998
2,8,0,5,32.0,28.788228611
2,8,0,6,32.0,31.881062223000004
2,8,0,7,32.0,36.160547778
2,8,0,8,32.0,37.018305833
2,8,0,9,32.0,28.586154999
2,8,0,10,32.0,26.422488609
2,8,0,11,32.0,18.147268887
2,8,0,12,33.0,3.5769161119999984
2,8,0,13,32.0,-17.592068888
2,8,0,14,31.0,-18.410079998999997
2,8,0,15,29.0,3.0235202739999987
2,8,0,16,29.0,22.10911806
2,8,0,17,28.0,37.647032223
2,8,0,18,26.0,40.826894722
2,8,0,19,26.0,36.198165832
2,8,0,20,25.0,43.60924916700001
2,8,0,21,25.0,40.470685277
2,8,0,22,24.0,38.655329163000005
2,8,0,23,23.0,29.942608889000002
2,9,1,0,23.0,32.488487499
2,9,1,1,22.0,29.601700834
2,9,1,2,22.0,29.909976946
2,9,1,3,22.0,31.295958054999996
2,9,1,4,22.0,30.922572224000003
2,9,1,5,21.0,33.116514443
2,9,1,6,20.0,34.239998333
2,9,1,7,20.0,39.49365110800001
2,9,1,8,21.0,41.720377224
2,9,1,9,20.0,29.574618057000002
2,9,1,10,20.0,-4.129938888999999
2,9,1,11,19.0,-27.45381250000001
2,9,1,12,21.0,-35.09065528299999
2,9,1,13,21.0,-36.48301306
2,9,1,14,20.0,-36.21854332999999
2,9,1,15,19.0,-28.006989444000002
2,9,1,16,17.0,-1.7894077789999987
2,9,1,17,16.0,19.916830555999997
2,9,1,18,16.0,33.107098057
2,9,1,19,16.0,35.231911944000004
2,9,1,20,16.0,34.75795666700001
2,9,1,21,16.0,36.532436945
2,9,1,22,16.0,35.825677222
2,9,1,23,15.0,38.451674444
2,10,1,0,15.0,37.90824027800001
2,10,1,1,15.0,39.630950556
2,10,1,2,14.0,42.88499861
2,10,1,3,14.0,36.921232782999994
2,10,1,4,14.0,35.30511528
2,10,1,5,13.0,35.069145276
2,10,1,6,13.0,32.621335278000004
2,10,1,7,15.0,42.455077497000005
2,10,1,8,16.0,46.049517215
2,10,1,9,19.0,22.409370276999997
2,10,1,10,19.0,6.315435276999998
2,10,1,11,19.0,-8.801622498999997
2,10,1,12,17.0,-13.144726944000004
2,10,1,13,18.0,-20.767624167
2,10,1,14,17.0,-17.411546391
2,10,1,15,15.0,-13.226938888
2,10,1,16,16.0,8.802065553999997
2,10,1,17,17.0,24.769767223999995
2,10,1,18,18.0,35.052546666999994
2,10,1,19,19.0,30.970498887
2,10,1,20,17.0,30.358782777000002
2,10,1,21,16.0,37.05737195100001
2,10,1,22,17.0,39.651581945
2,10,1,23,18.0,37.513917498000005
2,11,1,0,20.0,29.211654165000002
2,11,1,1,21.0,35.692747779
2,11,1,2,22.0,33.42438972000001
2,11,1,3,23.0,28.320351943999995
2,11,1,4,26.0,28.164490555999997
2,11,1,5,26.0,34.914283610999995
2,11,1,6,27.0,37.138669445
2,11,1,7,28.0,48.402458890000005
2,11,1,8,29.0,51.144836665
2,11,1,9,29.0,24.050693888999998
2,11,1,10,28.0,-1.5805894420000022
2,11,1,11,23.0,-19.518262221
2,11,1,12,24.0,-21.123122216000002
2,11,1,13,24.0,-28.217715834
2,11,1,14,21.0,-27.535783889000005
2,11,1,15,20.0,-13.133230001999996
2,11,1,16,22.0,0.5932569449999966
2,11,1,17,20.0,21.937173612000002
2,11,1,18,16.0,36.45888582800001
2,11,1,19,12.0,37.154465832
2,11,1,20,11.0,44.580676389000004
2,11,1,21,9.0,39.344597221
2,11,1,22,8.0,36.43266278
2,11,1,23,6.0,32.567277223000005
2,12,1,0,5.0,33.994909443
2,12,1,1,6.0,29.417986668000005
2,12,1,2,6.0,35.311961944000004
2,12,1,3,2.0,43.765340827
2,12,1,4,1.0,45.627068609
2,12,1,5,-2.0,38.50382805299999
2,12,1,6,-3.0,43.358985828
2,12,1,7,-5.0,51.41429389100001
2,12,1,8,-4.0,50.958849999
2,12,1,9,-3.0,32.042203059
2,12,1,10,-3.0,-0.7775361130000031
2,12,1,11,-3.0,-23.622657775999997
2,12,1,12,-2.0,-26.597885276000007
2,12,1,13,-1.0,-24.091099166
2,12,1,14,-2.0,-23.105187219999994
2,12,1,15,-3.0,-6.307367776999996
2,12,1,16,-3.0,8.933173056000005
2,12,1,17,-3.0,25.506609999000002
2,12,1,18,-2.0,30.810908611
2,12,1,19,-2.0,33.308503334
2,12,1,20,-1.0,32.649089444
2,12,1,21,-2.0,37.90081277800001
2,12,1,22,-2.0,45.406330832
2,12,1,23,-2.0,40.555233054000006
2,13,1,0,-1.0,43.67785
2,13,1,1,-1.0,38.659595278000005
2,13,1,2,-1.0,38.896448889999995
2,13,1,3,-1.0,38.412234995999995
2,13,1,4,-1.0,38.691260555999996
2,13,1,5,-1.0,38.69123305400001
2,13,1,6,-1.0,46.638165001999994
2,13,1,7,0.0,54.005140003
2,13,1,8,1.0,59.997498611
2,13,1,9,3.0,47.844783060000005
2,13,1,10,3.0,14.262681667999999
2,13,1,11,5.0,-1.654053888000004
2,13,1,12,5.0,-13.125812224999999
2,13,1,13,7.0,-20.532272779
2,13,1,14,9.0,-7.861195835
2,13,1,15,11.0,1.2404925009999943
2,13,1,16,11.0,9.704249168
2,13,1,17,13.0,25.241726111
2,13,1,18,14.0,30.383379167999998
2,13,1,19,15.0,34.451790832
2,13,1,20,16.0,36.031940835
2,13,1,21,17.0,36.915478333
2,13,1,22,18.0,33.9881375
2,13,1,23,18.0,33.68701222200001
2,14,0,0,19.0,34.384444165
2,14,0,1,18.0,34.21432749900001
2,14,0,2,19.0,32.324106664999995
2,14,0,3,17.0,29.460459165
2,14,0,4,13.0,30.366093056
2,14,0,5,12.0,32.053337225
2,14,0,6,8.0,34.324306387
2,14,0,7,0.0,36.58716889
2,14,0,8,-2.0,39.074397221
2,14,0,9,-5.0,14.208781946000002
2,14,0,10,4.0,-7.679146668000003
2,14,0,11,0.0,-25.493595551000002
2,14,0,12,-11.0,-34.651456949
2,14,0,13,-13.0,-43.99348750099999
2,14,0,14,-12.0,-32.677068053
2,14,0,15,-10.0,-15.244920279000008
2,14,0,16,-13.0,4.237509722
2,14,0,17,-10.0,31.665345001999995
2,14,0,18,-10.0,42.37267416900001
2,14,0,19,-10.0,41.994561391
2,14,0,20,-10.0,39.119790277
2,14,0,21,-11.0,40.010465834
2,14,0,22,-12.0,40.02466694299999
2,14,0,23,-13.0,42.77235722799999
2,15,0,0,-14.0,42.510168611000005
2,15,0,1,-14.0,40.707527777
2,15,0,2,-14.0,49.759499446
2,15,0,3,-14.0,48.182260836000005
2,15,0,4,-14.0,40.65814249700001
2,15,0,5,-13.0,37.797140284
2,15,0,6,-12.0,43.640531947
2,15,0,7,-11.0,42.440992499000004
2,15,0,8,-7.0,37.793861111000005
2,15,0,9,-2.0,32.969476391
2,15,0,10,1.0,27.720946112000007
2,15,0,11,5.0,22.900709722
2,15,0,12,7.0,14.925347778
2,15,0,13,7.0,15.647493053
2,15,0,14,7.0,17.11656611
2,15,0,15,6.0,25.870932501
2,15,0,16,6.0,31.988993612
2,15,0,17,7.0,39.719181111999994
2,15,0,18,6.0,40.225210837
2,15,0,19,5.0,41.825982779
2,15,0,20,5.0,42.929329445
2,15,0,21,5.0,42.886738611999995
2,15,0,22,3.0,38.961169724
2,15,0,23,1.0,37.34919222400001
2,16,1,0,-1.0,31.954379721999995
2,16,1,1,-2.0,35.36547666599999
2,16,1,2,-1.0,34.69775305500001
2,16,1,3,-4.0,31.324981388000005
2,16,1,4,-2.0,32.877798055
2,16,1,5,-3.0,33.314878333
2,16,1,6,-4.0,34.353304998
2,16,1,7,-1.0,42.676509167
2,16,1,8,-3.0,51.376274168
2,16,1,9,-4.0,51.63476527499999
2,16,1,10,-3.0,47.31416583199999
2,16,1,11,-10.0,44.687404443
2,16,1,12,-13.0,45.09544388800001
2,16,1,13,-11.0,26.927520001999998
2,16,1,14,0.0,4.626069720000003
2,16,1,15,0.0,14.211486944
2,16,1,16,0.0,33.060206666
2,16,1,17,2.0,40.695165001
2,16,1,18,2.0,42.531715002
2,16,1,19,3.0,40.104791667
2,16,1,20,5.0,39.598182502
2,16,1,21,4.0,43.088363892000004
2,16,1,22,4.0,41.782243333
2,16,1,23,5.0,43.520002221000006
2,17,1,0,6.0,43.053142775000005
2,17,1,1,6.0,39.440060556
2,17,1,2,7.0,42.011508887000005
2,17,1,3,9.0,35.084606667
2,17,1,4,10.0,35.759516391999995
2,17,1,5,11.0,38.956929167
2,17,1,6,11.0,43.22558999900001
2,17,1,7,12.0,51.76897472199999
2,17,1,8,12.0,74.23572055899997
2,17,1,9,9.0,43.473504166
2,17,1,10,7.0,19.369711945
2,17,1,11,6.0,10.502536945
2,17,1,12,4.0,0.888734998000003
2,17,1,13,4.0,-1.7569769440000036
2,17,1,14,2.0,-16.734772777000007
2,17,1,15,2.0,-17.131746112
2,17,1,16,2.0,2.9147297209999943
2,17,1,17,6.0,21.909998613000003
2,17,1,18,2.0,34.444816665000005
2,17,1,19,2.0,42.686810558000005
2,17,1,20,-2.0,41.239278610999996
2,17,1,21,-2.0,41.651908334000005
2,17,1,22,-2.0,40.258627223000005
2,17,1,23,-2.0,39.89003222299999
2,18,1,0,-3.0,39.848562781
2,18,1,1,-3.0,42.093135828
2,18,1,2,-3.0,45.446505558999995
2,18,1,3,-3.0,42.313136113
2,18,1,4,-2.0,44.182067503
2,18,1,5,-2.0,45.829417497
2,18,1,6,-3.0,47.028169727999995
2,18,1,7,-4.0,66.840426394
2,18,1,8,-3.0,71.56363221999999
2,18,1,9,-4.0,26.187421110000002
2,18,1,10,-5.0,-5.3368394430000015
2,18,1,11,-6.0,-18.01878889
2,18,1,12,-8.0,-25.653281944
2,18,1,13,-9.0,-24.706628612000003
2,18,1,14,-12.0,-34.330459999000006
2,18,1,15,-9.0,-21.499794721000004
2,18,1,16,-13.0,3.859056665
2,18,1,17,-12.0,23.821818888999996
2,18,1,18,-11.0,39.798072503
2,18,1,19,-13.0,51.739978056999995
2,18,1,20,-14.0,52.771686662
2,18,1,21,-15.0,55.765128335
2,18,1,22,-16.0,50.725462777999994
2,18,1,23,-16.0,52.915344446000006
2,19,1,0,-16.0,49.017969721
2,19,1,1,-17.0,49.72663277499999
2,19,1,2,-17.0,46.907730557
2,19,1,3,-17.0,42.780555838999994
2,19,1,4,-17.0,41.95223666599999
2,19,1,5,-18.0,49.70077916699999
2,19,1,6,-18.0,49.198107222000004
2,19,1,7,-17.0,59.701803329
2,19,1,8,-18.0,58.42793721900001
2,19,1,9,-19.0,23.089728334
2,19,1,10,-18.0,-6.548848334000004
2,19,1,11,-18.0,-23.420184721000002
2,19,1,12,-17.0,-35.205115831
2,19,1,13,-15.0,-32.164817501
2,19,1,14,-15.0,-36.152047781
2,19,1,15,-15.0,-19.58619055000001
2,19,1,16,-15.0,-0.23219055700000285
2,19,1,17,-14.0,23.803688054999995
2,19,1,18,-14.0,36.088398053999995
2,19,1,19,-14.0,35.17604083500001
2,19,1,20,-13.0,39.100235833
2,19,1,21,-12.0,44.124855
2,19,1,22,-12.0,46.206910557
2,19,1,23,-14.0,47.888887781
2,20,1,0,-11.0,46.340124165000006
2,20,1,1,-12.0,49.695458886
2,20,1,2,-13.0,52.086394442
2,20,1,3,-12.0,50.144689443000004
2,20,1,4,-15.0,47.058536665000005
2,20,1,5,-9.0,45.581181941000004
2,20,1,6,-9.0,47.52384277899999
2,20,1,7,-9.0,49.878739169000006
2,20,1,8,-8.0,55.60614305100001
2,20,1,9,-6.0,50.27350110700001
2,20,1,10,-2.0,43.43927639099999
2,20,1,11,0.0,32.689273891
2,20,1,12,5.0,21.577311947000002
2,20,1,13,7.0,14.94966
2,20,1,14,7.0,6.820276944999999
2,20,1,15,7.0,11.007358609999999
2,20,1,16,4.0,19.362780833999995
2,20,1,17,3.0,29.922369721
2,20,1,18,2.0,35.737493333
2,20,1,19,3.0,39.566050279
2,20,1,20,4.0,38.268694722
2,20,1,21,7.0,46.07060471900001
2,20,1,22,8.0,40.600427502
2,20,1,23,8.0,38.799671112
2,21,0,0,9.0,38.567794443
2,21,0,1,10.0,37.919060001
2,21,0,2,11.0,38.113530833000006
2,21,0,3,12.0,34.10714527700001
2,21,0,4,12.0,36.478768611
2,21,0,5,12.0,33.669778334
2,21,0,6,13.0,32.219468889999995
2,21,0,7,14.0,37.110649165
2,21,0,8,14.0,34.929132501
2,21,0,9,15.0,23.508669445
2,21,0,10,16.0,15.048454168000001
2,21,0,11,17.0,1.0887152770000004
2,21,0,12,17.0,-5.317045000000004
2,21,0,13,18.0,-5.272700276
2,21,0,14,18.0,-5.330842222000001
2,21,0,15,18.0,2.5725802749999964
2,21,0,16,19.0,3.078584722
2,21,0,17,19.0,24.860502776999997
2,21,0,18,19.0,36.57659388800001
2,21,0,19,20.0,40.046197778
2,21,0,20,21.0,37.239861667999996
2,21,0,21,21.0,34.354334443999996
2,21,0,22,20.0,35.64789000200001
2,21,0,23,20.0,40.025422777
2,22,0,0,19.0,38.980334998
2,22,0,1,17.0,36.347979446000004
2,22,0,2,14.0,34.288347222999995
2,22,0,3,12.0,33.150305833000004
2,22,0,4,9.0,34.084647780000005
2,22,0,5,7.0,33.675813610999995
2,22,0,6,6.0,33.473636946
2,22,0,7,5.0,37.06964139
2,22,0,8,4.0,34.761601944
2,22,0,9,5.0,29.987556943000005
2,22,0,10,4.0,23.777950557
2,22,0,11,4.0,21.497373051000004
2,22,0,12,1.0,21.529718613000007
2,22,0,13,-2.0,18.42903306
2,22,0,14,-1.0,14.745766666000002
2,22,0,15,-2.0,22.268558054999996
2,22,0,16,-5.0,35.235048889
2,22,0,17,-6.0,49.684496388
2,22,0,18,-6.0,57.056221666000006
2,22,0,19,-7.0,56.139804445
2,22,0,20,-8.0,49.9910325
2,22,0,21,-9.0,44.993137223000005
2,22,0,22,-9.0,56.31446277799999
2,22,0,23,-11.0,49.542057220000004
2,23,1,0,-12.0,43.27789611199999
2,23,1,1,-13.0,46.422991671999995
2,23,1,2,-13.0,41.92304694600001
2,23,1,3,-14.0,47.077861943
2,23,1,4,-15.0,48.958384996
2,23,1,5,-15.0,57.842786111
2,23,1,6,-15.0,61.025332497
2,23,1,7,-15.0,70.99636888500001
2,23,1,8,-14.0,80.07282138899998
2,23,1,9,-15.0,60.806355278000005
2,23,1,10,-14.0,48.555144997999996
2,23,1,11,-13.0,33.61701361200001
2,23,1,12,-13.0,34.933096389999996
2,23,1,13,-12.0,37.94804916699999
2,23,1,14,-11.0,35.22152194700001
2,23,1,15,-9.0,32.176809725999995
2,23,1,16,-9.0,41.199282777
2,23,1,17,-8.0,52.69585861
2,23,1,18,-8.0,59.628477503
2,23,1,19,-7.0,47.779991668
2,23,1,20,-8.0,50.847878333
2,23,1,21,-8.0,47.696376394
2,23,1,22,-8.0,51.28045444599999
2,23,1,23,-7.0,45.997996107
2,24,1,0,-7.0,42.428334166
2,24,1,1,-6.0,48.26613000399999
2,24,1,2,-4.0,46.995758887
2,24,1,3,-5.0,44.96995610900001
2,24,1,4,-5.0,48.153001388
2,24,1,5,-5.0,48.943899720000005
2,24,1,6,-4.0,50.505875833
2,24,1,7,-3.0,64.773522224
2,24,1,8,-1.0,79.449560833
2,24,1,9,1.0,60.151945000000005
2,24,1,10,3.0,52.366115553
2,24,1,11,8.0,36.072875555
2,24,1,12,11.0,28.058618610000003
2,24,1,13,14.0,21.262026109999997
2,24,1,14,15.0,16.478857216999998
2,24,1,15,17.0,27.890473610999997
2,24,1,16,18.0,29.30581778
2,24,1,17,20.0,41.606906668
2,24,1,18,22.0,40.707818055000004
2,24,1,19,14.0,41.15830416599999
2,24,1,20,9.0,42.648259165
2,24,1,21,10.0,44.897928889
2,24,1,22,7.0,45.635824168999996
2,24,1,23,3.0,52.277908611
2,25,1,0,0.0,34.863179167999995
2,25,1,1,0.0,35.899462223
2,25,1,2,-1.0,44.64464167
2,25,1,3,-1.0,37.104141666000004
2,25,1,4,-2.0,45.49920416799999
2,25,1,5,-4.0,42.450226665
2,25,1,6,-3.0,44.481598054
2,25,1,7,-2.0,58.52996666799999
2,25,1,8,1.0,70.958911945
2,25,1,9,4.0,42.112889166
2,25,1,10,7.0,22.753160834
2,25,1,11,7.0,4.697179165000001
2,25,1,12,8.0,-2.902395831000002
2,25,1,13,12.0,-21.703533889999996
2,25,1,14,11.0,-18.533831114
2,25,1,15,13.0,-8.208044995000002
2,25,1,16,14.0,5.386234994
2,25,1,17,16.0,15.025239165999999
2,25,1,18,16.0,33.482820278
2,25,1,19,16.0,45.402946666999995
2,25,1,20,15.0,40.583928056
2,25,1,21,15.0,43.166193613000004
2,25,1,22,14.0,46.154600833
2,25,1,23,14.0,35.861973056
2,26,1,0,13.0,34.050502778
2,26,1,1,12.0,35.921165837000004
2,26,1,2,12.0,38.419464996
2,26,1,3,12.0,43.442481117
2,26,1,4,10.0,35.47880722199999
2,26,1,5,10.0,37.90270472300001
2,26,1,6,8.0,42.735776668
2,26,1,7,9.0,56.181423057
2,26,1,8,8.0,74.761931949
2,26,1,9,8.0,36.542660002
2,26,1,10,8.0,19.506338057999994
2,26,1,11,7.0,11.225887775
2,26,1,12,0.0,13.858468616
2,26,1,13,0.0,7.438666388999998
2,26,1,14,-1.0,1.9510111109999988
2,26,1,15,-1.0,18.312213332000002
2,26,1,16,-3.0,21.265543890000004
2,26,1,17,-4.0,34.528389723
2,26,1,18,-5.0,46.136617222000005
2,26,1,19,-6.0,46.639398609
2,26,1,20,-7.0,39.641833054
2,26,1,21,-7.0,42.262603335
2,26,1,22,-8.0,48.737282220000004
2,26,1,23,-7.0,53.525775
2,27,1,0,-7.0,48.714048055000006
2,27,1,1,-7.0,47.352526946000005
2,27,1,2,-8.0,35.876628049000004
2,27,1,3,-8.0,38.822624997
2,27,1,4,-10.0,47.178232222
2,27,1,5,-9.0,46.566956114
2,27,1,6,-10.0,47.08525056100001
2,27,1,7,-9.0,60.764167779000005
2,27,1,8,-7.0,78.696166115
2,27,1,9,-5.0,62.02349278099999
2,27,1,10,-5.0,53.531821666999996
2,27,1,11,-6.0,53.242499723
2,27,1,12,-6.0,42.656899169
2,27,1,13,-5.0,37.099641944999995
2,27,1,14,-5.0,35.550852223999996
2,27,1,15,-5.0,37.380236948
2,27,1,16,-6.0,39.416289724
2,27,1,17,-6.0,50.352718055000004
2,27,1,18,-5.0,50.52605305300001
2,27,1,19,-4.0,50.837239721
2,27,1,20,-6.0,48.662216946
2,27,1,21,-6.0,49.342540832999994
2,27,1,22,-6.0,53.429397499
2,27,1,23,-6.0,53.29988638799999
2,28,0,0,-6.0,44.135330834
2,28,0,1,-6.0,38.03092305599999
2,28,0,2,-13.0,41.560358055
2,28,0,3,-14.0,47.881880279
2,28,0,4,-15.0,58.70896443999999
2,28,0,5,-13.0,60.340647217
2,28,0,6,-14.0,58.073388056999995
2,28,0,7,-5.0,66.577217222
2,28,0,8,-2.0,72.958106943
2,28,0,9,-3.0,61.859826384999984
2,28,0,10,0.0,43.85116055500001
2,28,0,11,-1.0,34.214512225
2,28,0,12,-1.0,20.284733334000006
2,28,0,13,-1.0,21.583159993000002
2,28,0,14,-2.0,32.545845273999994
2,28,0,15,-3.0,39.009561663
2,28,0,16,-1.0,37.65902472199999
2,28,0,17,2.0,45.01093083400001
2,28,0,18,7.0,46.603860556
2,28,0,19,6.0,43.75649055500001
2,28,0,20,13.0,44.954333334
2,28,0,21,13.0,47.290499166
2,28,0,22,14.0,44.481611943000004
2,28,0,23,14.0,47.47202333199999
3,1,0,0,13.0,35.931425833000006
3,1,0,1,12.0,35.574950832
3,1,0,2,8.0,35.63545139
3,1,0,3,8.0,42.16820527800001
3,1,0,4,9.0,41.076097499
3,1,0,5,9.0,44.516488055
3,1,0,6,12.0,42.974630831000006
3,1,0,7,14.0,47.120825832
3,1,0,8,15.0,65.80070222400002
3,1,0,9,15.0,51.09894972100001
3,1,0,10,15.0,36.734344723999996
3,1,0,11,15.0,20.628277501000007
3,1,0,12,15.0,9.94870278
3,1,0,13,15.0,7.9808780590000055
3,1,0,14,15.0,19.615478613999997
3,1,0,15,14.0,30.97355388799999
3,1,0,16,14.0,45.204882222
3,1,0,17,14.0,48.549059169
3,1,0,18,14.0,50.922831667
3,1,0,19,14.0,43.78980833599999
3,1,0,20,14.0,46.92766555199999
3,1,0,21,12.0,41.660079446
3,1,0,22,8.0,42.014156663
