date,tmp,month,hour,dayofweek,mw_2,mw_7,poten_2,poten_7
2018-12-23 16:00:00,16.6,12,16,6,10838.301552,10429.356004,380.7403121111765,0.0
2018-12-23 17:00:00,17.5,12,17,6,11288.45147,10828.668789,383.1519324228229,0.0
2018-12-23 18:00:00,17.9,12,18,6,11256.238598,10871.89367,586.5037827922552,126.72110179225456
2018-12-23 19:00:00,20.1,12,19,6,11232.325386,10791.394231,653.2673727119563,268.9224447119559
2018-12-23 20:00:00,20.6,12,20,6,11118.600285,10531.082906,779.3764111007677,338.44525610076744
2018-12-23 21:00:00,19.7,12,21,6,10851.275372,10035.635688,950.9214111820492,363.40403218204847
2018-12-23 22:00:00,17.2,12,22,6,10445.468491,9476.842311,1165.3851551676034,349.7454711676037
2018-12-23 23:00:00,15.7,12,23,6,10166.736526,9063.184057,1291.336742607844,322.7105626078446
2018-12-24 00:00:00,14.8,12,0,0,9936.970143,8866.334236,1425.1963282256363,321.64385922563633
2018-12-24 01:00:00,14.3,12,1,0,9766.80885,8778.356973,1457.3406152801815,386.7047082801819
2018-12-24 02:00:00,12.8,12,2,0,9682.201276,8905.123913,1428.7867671565257,440.33489015652594
2018-12-24 03:00:00,11.7,12,3,0,9686.284549,9179.442001,1362.6605543103597,585.5831913103593
2018-12-24 04:00:00,11.4,12,4,0,9837.843895,9837.600079,1222.6451705894578,715.8026225894573
2018-12-24 05:00:00,12.4,12,5,0,10158.898055,10685.642169,967.0655484047892,966.8217324047891
2018-12-24 06:00:00,11.8,12,6,0,10320.726815,10954.393953,708.424144457118,1235.168258457119
2018-12-24 07:00:00,11.3,12,7,0,10397.970408,11005.256803,654.2500348928352,1287.917172892836
2018-12-24 08:00:00,10.2,12,8,0,10367.017256,10923.419649,571.0631652889879,1178.3495602889889
2018-12-24 09:00:00,9.5,12,9,0,10214.052808,10828.768632,367.945409904989,924.3478029049892
2018-12-24 10:00:00,9.4,12,10,0,10033.105435,10687.02869,107.17868126000394,721.8945052600029
2018-12-24 11:00:00,9.1,12,11,0,9929.372485,10498.1722,0.0,544.2009081639371
2018-12-24 12:00:00,10.0,12,12,0,9901.670984,10442.026496,0.0,378.4150607415577
2018-12-24 13:00:00,11.4,12,13,0,9821.663245,10440.245808,0.0,316.66968806541627
2018-12-24 14:00:00,14.2,12,14,0,9812.493595,10410.501163,0.0,345.3723115544308
2018-12-24 15:00:00,17.3,12,15,0,9764.633145,10375.86247,0.0,348.6096452480706
2018-12-24 16:00:00,20.0,12,16,0,10079.619134,10739.724677,0.0,311.4382551111757
2018-12-24 17:00:00,20.9,12,17,0,10455.044302,11031.250597,0.0,284.5750574228223
2018-12-24 18:00:00,21.3,12,18,0,10344.540987,10968.765083,0.0,329.3029097922554
2018-12-24 19:00:00,21.2,12,19,0,10213.488661,10816.473862,0.0,365.7938577119567
2018-12-24 20:00:00,20.6,12,20,0,10035.728053,10459.527926,0.0,363.524887100768
2018-12-24 21:00:00,19.9,12,21,0,9706.181794,9955.501446,0.0,291.8490521820495
2018-12-24 22:00:00,17.9,12,22,0,9288.657705,9432.922,20.291577167603464,269.6112291676036
2018-12-24 23:00:00,16.7,12,23,0,8839.337754,9103.845035,134.5259566078439,278.7902516078448
2018-12-25 00:00:00,17.1,12,0,1,8550.714694,8943.936609,97.79755622563609,362.3048372256362
2018-12-25 01:00:00,17.0,12,1,1,8362.99252,8876.175844,71.08516628018151,464.3070812801816
2018-12-25 02:00:00,16.3,12,2,1,8275.204846,8930.203149,24.970437156525804,538.1537611565254
2018-12-25 03:00:00,16.1,12,3,1,8264.830156,9164.504844,0.0,610.6624273103607
2018-12-25 04:00:00,16.8,12,4,1,8338.909536,9837.213935,0.0,700.865465589457
2018-12-25 05:00:00,16.7,12,5,1,8527.723299,10737.691495,0.0,966.4355884047892
2018-12-25 06:00:00,17.0,12,6,1,8694.531354,11004.23074,0.0,1287.2175844571177
2018-12-25 07:00:00,17.2,12,7,1,8983.419081,11065.872818,0.0,1337.753959892836
2018-12-25 08:00:00,16.9,12,8,1,9279.813562,11044.795644,0.0,1238.9655752889885
2018-12-25 09:00:00,16.6,12,9,1,9417.039776,11032.996314,0.0,1045.7237979049896
2018-12-25 10:00:00,16.7,12,10,1,9477.411104,10907.76971,0.0,926.1221872600036
2018-12-25 11:00:00,17.4,12,11,1,9509.207054,10753.110203,0.0,764.9419281639384
2018-12-25 12:00:00,17.8,12,12,1,9524.621681,10649.300944,0.0,633.353063741557
2018-12-25 13:00:00,18.6,12,13,1,9500.557894,10496.522081,0.0,523.9441360654164
2018-12-25 14:00:00,20.1,12,14,1,9475.603989,10417.227012,0.0,401.6485845544303
2018-12-25 15:00:00,22.8,12,15,1,9461.375675,10478.112448,0.0,355.33549424806915
2018-12-25 16:00:00,22.9,12,16,1,9784.694558,10962.912324,0.0,413.6882331111756
2018-12-25 17:00:00,22.6,12,17,1,10170.342659,11201.34524,0.0,507.7627044228229
2018-12-25 18:00:00,22.5,12,18,1,10146.908012,11063.064833,0.0,499.3975527922557
2018-12-25 19:00:00,21.9,12,19,1,10082.041431,10919.758125,0.0,460.0936077119568
2018-12-25 20:00:00,21.1,12,20,1,9985.375806,10546.405669,0.0,466.8091501007675
2018-12-25 21:00:00,20.6,12,21,1,9735.396147,9942.287638,0.0,378.7267951820486
2018-12-25 22:00:00,19.7,12,22,1,9395.346558,9306.806989,49.505930167602855,256.3974211676032
2018-12-25 23:00:00,19.3,12,23,1,9045.387033,8899.34392,241.2148096078436,152.6752406078449
2018-12-26 00:00:00,19.2,12,0,2,8851.932628,8698.007648,303.8468352256368,157.80372222563528
2018-12-26 01:00:00,18.9,12,1,2,8754.01207,8596.207842,372.30310028018175,218.378120280182
2018-12-26 02:00:00,18.9,12,2,2,8833.836288,8566.876946,415.9899871565267,258.1857591565258
2018-12-26 03:00:00,19.0,12,3,2,9006.802606,8753.179456,514.2955663103603,247.3362243103602
2018-12-26 04:00:00,18.9,12,4,2,9305.597086,9370.40897,543.1632275894572,289.5400775894577
2018-12-26 05:00:00,18.8,12,5,2,9692.801665,10190.150996,434.8187394047891,499.6306234047897
2018-12-26 06:00:00,19.2,12,6,2,9971.272144,10554.533427,242.32775445711923,739.6770854571187
