ept,netload,tmp,month,hour,dayofweek,mw_2,mw_7
2016-09-11 23:00:00,5921.49,18.711,9,23,6,5491.04,5841.2
2016-09-12 00:00:00,5823.34,18.128,9,0,0,5404.93,5712.33
2016-09-12 01:00:00,5700.31,17.57,9,1,0,5426.64,5622.21
2016-09-12 02:00:00,5749.73,17.016,9,2,0,5423.61,5685.88
2016-09-12 03:00:00,6199.1,16.435,9,3,0,5395.31,6134.95
2016-09-12 04:00:00,7249.59,15.835,9,4,0,5548.07,7177.8
2016-09-12 05:00:00,7725.73,17.453,9,5,0,5958.19,7724.31
2016-09-12 06:00:00,7968.22,19.656,9,6,0,6381.82,7971.27
2016-09-12 07:00:00,8169.58,22.694,9,7,0,6749.32,8066.99
2016-09-12 08:00:00,8158.9,26.025,9,8,0,7004.92,8009.26
2016-09-12 09:00:00,8340.59,27.745,9,9,0,7168.19,8076.85
2016-09-12 10:00:00,8473.2,28.8,9,10,0,7012.92,8156.91
2016-09-12 11:00:00,8459.91,29.477,9,11,0,6937.7,8019.72
2016-09-12 12:00:00,8279.65,29.805,9,12,0,6827.41,7928.24
2016-09-12 13:00:00,8333.33,29.77,9,13,0,6783.72,8013.54
2016-09-12 14:00:00,8263.71,29.276,9,14,0,6674.4,7938.77
2016-09-12 15:00:00,8005.54,28.263,9,15,0,6326.41,7726.59
2016-09-12 16:00:00,7723.4,25.426,9,16,0,6154.36,7476.16
2016-09-12 17:00:00,7958.94,22.142,9,17,0,6318.48,7636.48
2016-09-12 18:00:00,8019.03,20.91,9,18,0,6467.26,7694.05
2016-09-12 19:00:00,7403.35,20.002,9,19,0,6126.12,7144.5
2016-09-12 20:00:00,6937.18,19.161,9,20,0,5899.88,6699.38
2016-09-12 21:00:00,6496.66,18.394,9,21,0,5622.97,6307.06
2016-09-12 22:00:00,6207.33,17.758,9,22,0,5315.24,6021.14
2016-09-12 23:00:00,6133.37,17.212,9,23,0,5177.42,5977.72
2016-09-13 00:00:00,6003.92,16.77,9,0,1,5098.89,5874.88
2016-09-13 01:00:00,5893.82,16.409,9,1,1,5098.75,5774.47
2016-09-13 02:00:00,5940.62,16.051,9,2,1,5095.18,5817.24
2016-09-13 03:00:00,6377.06,15.578,9,3,1,5013.19,6227.28
2016-09-13 04:00:00,7362.91,15.025,9,4,1,5083.05,7201.16
2016-09-13 05:00:00,7796.4,16.594,9,5,1,5395.02,7721.76
2016-09-13 06:00:00,7979.25,18.84,9,6,1,5916.43,7981.16
2016-09-13 07:00:00,8162.03,21.787,9,7,1,6403.5,8123.91
2016-09-13 08:00:00,8207.67,25.329,9,8,1,6752.04,8057.3
2016-09-13 09:00:00,8384.76,27.237,9,9,1,6954.12,8147.16
2016-09-13 10:00:00,8493.69,28.228,9,10,1,6786.11,8203.14
2016-09-13 11:00:00,8429.24,28.829,9,11,1,6692.96,8141.41
2016-09-13 12:00:00,8320.97,29.07,9,12,1,6623.88,7974.09
2016-09-13 13:00:00,8372.9,28.967,9,13,1,6651.9,8077.58
2016-09-13 14:00:00,8243.38,28.44,9,14,1,6569.72,7922.32
2016-09-13 15:00:00,8022.59,27.357,9,15,1,6329.48,7702.28
2016-09-13 16:00:00,7720.61,24.708,9,16,1,6331.04,7479.28
2016-09-13 17:00:00,8018.14,21.704,9,17,1,6622.72,7658.28
2016-09-13 18:00:00,8050.32,20.542,9,18,1,6763.89,7773.6
2016-09-13 19:00:00,7451.95,19.638,9,19,1,6488.49,7207.76
2016-09-13 20:00:00,6940.54,18.793,9,20,1,6321.8,6746.12
2016-09-13 21:00:00,6525.31,18.071,9,21,1,6079.35,6341.83
2016-09-13 22:00:00,6225.8,17.449,9,22,1,5857.16,6174.5
2016-09-13 23:00:00,6196.67,16.9,9,23,1,5921.49,6203.95
2016-09-14 00:00:00,6093.05,16.392,9,0,2,5823.34,6086.8
2016-09-14 01:00:00,6005.22,15.928,9,1,2,5700.31,5987.58
2016-09-14 02:00:00,6033.45,15.53,9,2,2,5749.73,6053.23
2016-09-14 03:00:00,6454.38,15.097,9,3,2,6199.1,6467.47
2016-09-14 04:00:00,7453.94,14.59,9,4,2,7249.59,7439.47
2016-09-14 05:00:00,7885.46,16.054,9,5,2,7725.73,7903.23
2016-09-14 06:00:00,8103.48,18.21,9,6,2,7968.22,7937.9
2016-09-14 07:00:00,8241.78,21.434,9,7,2,8169.58,8081.42
2016-09-14 08:00:00,8239.1,24.165,9,8,2,8158.9,8028.48
2016-09-14 09:00:00,8379.4,25.815,9,9,2,8340.59,8126.41
2016-09-14 10:00:00,8533.45,26.838,9,10,2,8473.2,8238.44
2016-09-14 11:00:00,8430.4,27.445,9,11,2,8459.91,8160.31
2016-09-14 12:00:00,8283.74,27.674,9,12,2,8279.65,8031.68
2016-09-14 13:00:00,8331.1,27.55,9,13,2,8333.33,8165.68
2016-09-14 14:00:00,8211.57,26.988,9,14,2,8263.71,8034.88
2016-09-14 15:00:00,7964.12,25.92,9,15,2,8005.54,7820.87
2016-09-14 16:00:00,7708.92,23.419,9,16,2,7723.4,7548.86
2016-09-14 17:00:00,7990.81,20.52,9,17,2,7958.94,7718.04
2016-09-14 18:00:00,7960.92,19.446,9,18,2,8019.03,7947.23
2016-09-14 19:00:00,7404.03,18.36,9,19,2,7403.35,7358.99
2016-09-14 20:00:00,6912.95,17.281,9,20,2,6937.18,6878.19
2016-09-14 21:00:00,6487.84,16.23,9,21,2,6496.66,6465.91
2016-09-14 22:00:00,6226.01,15.381,9,22,2,6207.33,6129.53
2016-09-14 23:00:00,6151.73,14.646,9,23,2,6133.37,6126.45
2016-09-15 00:00:00,6014.19,13.931,9,0,3,6003.92,6001.19
2016-09-15 01:00:00,5912.78,13.278,9,1,3,5893.82,5901.56
2016-09-15 02:00:00,5951.55,12.725,9,2,3,5940.62,5948.36
2016-09-15 03:00:00,6384.23,12.205,9,3,3,6377.06,6375.08
2016-09-15 04:00:00,7376.29,11.721,9,4,3,7362.91,7309.2
2016-09-15 05:00:00,7792.9,12.983,9,5,3,7796.4,7717.04
2016-09-15 06:00:00,7960.61,15.007,9,6,3,7979.25,7903.95
2016-09-15 07:00:00,8116.95,18.343,9,7,3,8162.03,8107.98
2016-09-15 08:00:00,8127.46,21.726,9,8,3,8207.67,8139.12
2016-09-15 09:00:00,8233.42,23.908,9,9,3,8384.76,8278.49
2016-09-15 10:00:00,8327.67,25.329,9,10,3,8493.69,8344.49
2016-09-15 11:00:00,8262.83,26.267,9,11,3,8429.24,8260.37
2016-09-15 12:00:00,8111.25,26.802,9,12,3,8320.97,8119.51
2016-09-15 13:00:00,8248.19,26.893,9,13,3,8372.9,8214.97
2016-09-15 14:00:00,8094.7,26.479,9,14,3,8243.38,8072.55
2016-09-15 15:00:00,7867.86,25.558,9,15,3,8022.59,7832.24
2016-09-15 16:00:00,7568.69,23.045,9,16,3,7720.61,7520.81
2016-09-15 17:00:00,7886.67,19.929,9,17,3,8018.14,7696.85
2016-09-15 18:00:00,7859.47,19.053,9,18,3,8050.32,7844.71
