date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2016-06-18 00:00:00,13309.042236030176,30.6,6,0,5,13285.505107748624,12395.12423030217,2752.8249859200987
2016-06-18 01:00:00,12517.895134431596,28.0,6,1,5,12550.66028284411,11677.920805055008,2455.822514137373
2016-06-18 02:00:00,11998.859821754122,27.5,6,2,5,12156.59694102092,11198.740507561157,2218.8630544971275
2016-06-18 03:00:00,11702.35639079994,26.9,6,3,5,12074.473742390604,10973.279830587122,2033.9987528584425
2016-06-18 04:00:00,11673.416384176118,26.5,6,4,5,12463.401115674096,10999.679239750782,1807.4926266568
2016-06-18 05:00:00,11686.14910136086,26.3,6,5,5,13125.37988114128,11117.884403164544,1488.914737032008
2016-06-18 06:00:00,12251.08861940336,25.7,6,6,5,13817.617071985527,11641.105337708665,1004.0157210086218
2016-06-18 07:00:00,13612.325715862944,25.6,6,7,5,14742.771947887475,12684.49377007942,1066.490328485148
2016-06-18 08:00:00,15178.525510300362,25.2,6,8,5,15998.710715550964,13750.509487896605,1702.5034116829684
2016-06-18 09:00:00,16755.77933755058,24.8,6,9,5,17289.96061874165,15010.630053801964,2415.191292536126
2016-06-18 10:00:00,18222.565185407777,24.5,6,10,5,18518.19886638084,16164.86460964783,3059.2115003402087
2016-06-18 11:00:00,19432.6046175074,24.5,6,11,5,19579.73160210572,17113.232687792464,3666.359324661409
2016-06-18 12:00:00,20174.15862913828,25.1,6,12,5,20592.59903191853,17525.651656206515,4094.170594184821
2016-06-18 13:00:00,20697.70843983965,26.0,6,13,5,21374.14827062832,17421.32322134727,4153.568598437907
2016-06-18 14:00:00,21060.223732286475,27.2,6,14,5,21848.57046804173,17373.90584241113,4207.12628129427
2016-06-18 15:00:00,21229.059187834297,28.3,6,15,5,22073.250303386896,17305.125086227803,4239.987018755612
2016-06-18 16:00:00,21117.78113958828,29.1,6,16,5,22062.11152603643,17078.305076127013,4223.862154336177
2016-06-18 17:00:00,20553.601794523245,30.0,6,17,5,21613.672715364453,16760.837613541124,4150.319180413415
2016-06-18 18:00:00,19740.92288053161,30.7,6,18,5,20703.949103904808,16292.925983625772,3917.381151662677
2016-06-18 19:00:00,18893.10606595315,31.4,6,19,5,19722.76112807158,15932.58017690055,3712.9899975806456
2016-06-18 20:00:00,18301.513996163936,32.2,6,20,5,19040.58822865143,15683.711839502315,3440.4358995792245
2016-06-18 21:00:00,17181.220118221972,32.1,6,21,5,17567.03554374897,14850.87589768862,3245.431147798085
2016-06-18 22:00:00,15833.0408,30.8,6,22,5,16015.725499999997,13803.116000000002,3209.244851447609
2016-06-18 23:00:00,14468.310732622644,28.8,6,23,5,14624.92659657225,12766.608380778016,3177.175730629629
2016-06-19 00:00:00,13338.79957831744,27.9,6,0,6,13622.161299992647,11997.431008153564,2815.7117495737857
2016-06-19 01:00:00,12480.12606845728,25.7,6,1,6,12887.037776623156,11460.404301294371,2485.579856424636
