date,netload,tmpf,month,hour,dayofweek,kw2day,kw7day,potential,poten_2,poten_7
2019-10-15 00:00:00,15714,52.5,10,0,1,13230,19548,1946.7000000000007,0.0,5780.700000000001
2019-10-15 01:00:00,15714,50.5,10,1,1,12474,18954,2486.7000000000007,0.0,5726.700000000001
2019-10-15 02:00:00,15984,49.1,10,2,1,12258,18954,3024.0,0.0,5994.0
2019-10-15 03:00:00,15822,49.3,10,3,1,12204,19224,3256.2000000000007,0.0,6658.200000000001
2019-10-15 04:00:00,16038,49.1,10,4,1,11934,19602,3483.0,0.0,7047.0
2019-10-15 05:00:00,17064,47.5,10,5,1,11880,20520,4568.4,0.0,8024.4
2019-10-15 06:00:00,18522,47.7,10,6,1,12204,22086,5937.299999999999,0.0,9501.3
2019-10-15 07:00:00,18738,48.2,10,7,1,11934,21978,5805.0,0.0,9045.0
2019-10-15 08:00:00,18468,48.2,10,8,1,12852,21924,5294.700000000001,0.0,8750.7
2019-10-15 09:00:00,18144,55.6,10,9,1,13500,22032,4989.6,345.6000000000004,8877.6
2019-10-15 10:00:00,18198,60.8,10,10,1,14202,21924,5267.700000000001,1271.7000000000007,8993.7
2019-10-15 11:00:00,18198,66.4,10,11,1,15012,21384,5200.200000000001,2014.2000000000007,8386.2
2019-10-15 12:00:00,19278,72.7,10,12,1,16578,20898,5969.700000000001,3269.7000000000007,7589.700000000001
2019-10-15 13:00:00,20304,76.1,10,13,1,17604,20844,6752.700000000001,4052.7000000000007,7292.700000000001
2019-10-15 14:00:00,20628,77.9,10,14,1,17928,20682,6731.1,4031.1,6785.1
2019-10-15 15:00:00,22518,77.5,10,15,1,17550,21222,8407.8,3439.7999999999997,7111.799999999999
2019-10-15 16:00:00,22572,77.2,10,16,1,17172,21384,7962.299999999999,2562.2999999999997,6774.299999999999
2019-10-15 17:00:00,21600,73.4,10,17,1,16794,21330,6604.200000000001,1798.2000000000007,6334.200000000001
2019-10-15 18:00:00,20844,67.8,10,18,1,16848,21330,5788.799999999999,1792.7999999999993,6274.799999999999
2019-10-15 19:00:00,20952,61.3,10,19,1,17172,21600,5929.200000000001,2149.2000000000007,6577.200000000001
2019-10-15 20:00:00,19818,60.1,10,20,1,17010,20628,5086.799999999999,2278.7999999999997,5896.799999999999
2019-10-15 21:00:00,19170,56.5,10,21,1,16794,19656,4897.799999999999,2521.7999999999997,5383.799999999999
2019-10-15 22:00:00,18144,56.7,10,22,1,15174,18522,4579.200000000001,1609.2000000000007,4957.200000000001
2019-10-15 23:00:00,16524,55.9,10,23,1,14688,16740,3385.7999999999997,1549.7999999999993,3601.7999999999997
2019-10-16 00:00:00,15714,56.1,10,0,2,14796,16362,1946.7000000000007,1028.7000000000007,2594.7000000000007
2019-10-16 01:00:00,16146,56.1,10,1,2,14904,16200,2918.7000000000007,1676.7000000000007,2972.7000000000007
2019-10-16 02:00:00,16470,57.2,10,2,2,14634,16470,3510.0,1674.0,3510.0
2019-10-16 03:00:00,16146,58.1,10,3,2,14850,15984,3580.2000000000007,2284.2000000000007,3418.2000000000007
2019-10-16 04:00:00,16416,58.1,10,4,2,15174,16524,3861.0,2619.0,3969.0
2019-10-16 05:00:00,17712,59.2,10,5,2,16686,17442,5216.4,4190.4,4946.4
2019-10-16 06:00:00,19656,59.9,10,6,2,19062,18954,7071.299999999999,6477.299999999999,6369.299999999999
2019-10-16 07:00:00,20358,60.4,10,7,2,19980,19386,7425.0,7047.0,6453.0
2019-10-16 08:00:00,20412,61.7,10,8,2,19980,19386,7238.700000000001,6806.700000000001,6212.700000000001
2019-10-16 09:00:00,20736,63.5,10,9,2,20304,19116,7581.6,7149.6,5961.6
2019-10-16 10:00:00,20574,64.4,10,10,2,20520,19224,7643.700000000001,7589.700000000001,6293.700000000001
2019-10-16 11:00:00,20844,65.3,10,11,2,21708,19170,7846.200000000001,8710.2,6172.200000000001
2019-10-16 12:00:00,21708,67.5,10,12,2,22086,19440,8399.7,8777.7,6131.700000000001
2019-10-16 13:00:00,21492,68.4,10,13,2,23166,20574,7940.700000000001,9614.7,7022.700000000001
2019-10-16 14:00:00,22302,69.8,10,14,2,24084,20790,8405.1,10187.1,6893.1
2019-10-16 15:00:00,22464,69.8,10,15,2,24516,21060,8353.8,10405.8,6949.799999999999
2019-10-16 16:00:00,22518,69.8,10,16,2,25002,21546,7908.299999999999,10392.3,6936.299999999999
2019-10-16 17:00:00,21924,67.5,10,17,2,25326,22302,6928.200000000001,10330.2,7306.200000000001
2019-10-16 18:00:00,21114,64.9,10,18,2,24786,22194,6058.799999999999,9730.8,7138.799999999999
2019-10-16 19:00:00,21222,62.6,10,19,2,23976,22086,6199.200000000001,8953.2,7063.200000000001
2019-10-16 20:00:00,19656,61.0,10,20,2,21546,20790,4924.799999999999,6814.799999999999,6058.799999999999
2019-10-16 21:00:00,19116,60.8,10,21,2,19818,20304,4843.799999999999,5545.799999999999,6031.799999999999
2019-10-16 22:00:00,17820,57.6,10,22,2,18306,18630,4255.200000000001,4741.200000000001,5065.200000000001
2019-10-16 23:00:00,16200,54.7,10,23,2,16632,17010,3061.7999999999997,3493.7999999999997,3871.7999999999993
2019-10-17 00:00:00,15714,52.3,10,0,3,15714,16416,1946.7000000000007,1946.7000000000007,2648.7000000000007
2019-10-17 01:00:00,15714,52.2,10,1,3,15714,16470,2486.7000000000007,2486.7000000000007,3242.7000000000007
2019-10-17 02:00:00,16038,52.0,10,2,3,15984,16632,3078.0,3024.0,3672.0
2019-10-17 03:00:00,15768,50.9,10,3,3,15822,16686,3202.2000000000007,3256.2000000000007,4120.200000000001
2019-10-17 04:00:00,16092,49.3,10,4,3,16038,17172,3537.0,3483.0,4617.0
2019-10-17 05:00:00,17064,47.7,10,5,3,17064,17928,4568.4,4568.4,5432.4
2019-10-17 06:00:00,18900,45.7,10,6,3,18522,19332,6315.299999999999,5937.299999999999,6747.299999999999
2019-10-17 07:00:00,19602,44.8,10,7,3,18738,19656,6669.0,5805.0,6723.0
2019-10-17 08:00:00,19008,45.9,10,8,3,18468,19764,5834.700000000001,5294.700000000001,6590.700000000001
2019-10-17 09:00:00,18144,50.2,10,9,3,18144,19656,4989.6,4989.6,6501.6
2019-10-17 10:00:00,17550,54.0,10,10,3,18198,19980,4619.700000000001,5267.700000000001,7049.700000000001
2019-10-17 11:00:00,17226,56.5,10,11,3,18198,19764,4228.200000000001,5200.200000000001,6766.200000000001
2019-10-17 12:00:00,17118,59.0,10,12,3,19278,19926,3809.7000000000007,5969.700000000001,6617.700000000001
2019-10-17 13:00:00,16902,61.3,10,13,3,20304,19386,3350.7000000000007,6752.700000000001,5834.700000000001
2019-10-17 14:00:00,17064,63.1,10,14,3,20628,19602,3167.1000000000004,6731.1,5705.1
2019-10-17 15:00:00,17280,64.4,10,15,3,22518,20736,3169.7999999999997,8407.8,6625.799999999999
2019-10-17 16:00:00,18036,64.4,10,16,3,22572,21060,3426.2999999999997,7962.299999999999,6450.299999999999
2019-10-17 17:00:00,19062,64.4,10,17,3,21600,21978,4066.2000000000007,6604.200000000001,6982.200000000001
2019-10-17 18:00:00,19548,62.2,10,18,3,20844,21762,4492.799999999999,5788.799999999999,6706.799999999999
2019-10-17 19:00:00,20358,57.2,10,19,3,20952,22032,5335.200000000001,5929.200000000001,7009.200000000001
2019-10-17 20:00:00,19710,54.7,10,20,3,19818,20304,4978.799999999999,5086.799999999999,5572.799999999999
2019-10-17 21:00:00,18792,52.3,10,21,3,19170,19062,4519.799999999999,4897.799999999999,4789.799999999999
2019-10-17 22:00:00,17820,49.5,10,22,3,18144,17712,4255.200000000001,4579.200000000001,4147.200000000001
2019-10-17 23:00:00,16416,48.6,10,23,3,16524,16416,3277.7999999999997,3385.7999999999997,3277.7999999999997
2019-10-18 00:00:00,16038,50.0,10,0,4,15714,13446,2270.7000000000007,1946.7000000000007,0.0
2019-10-18 01:00:00,16794,50.5,10,1,4,16146,14796,3566.7000000000007,2918.7000000000007,1568.7000000000007
2019-10-18 02:00:00,17118,50.2,10,2,4,16470,16092,4158.0,3510.0,3132.0
2019-10-18 03:00:00,16848,48.2,10,3,4,16146,15660,4282.200000000001,3580.2000000000007,3094.2000000000007
2019-10-18 04:00:00,17712,45.1,10,4,4,16416,16254,5157.0,3861.0,3699.0
2019-10-18 05:00:00,18684,44.8,10,5,4,17712,17172,6188.4,5216.4,4676.4
2019-10-18 06:00:00,20412,42.3,10,6,4,19656,18630,7827.299999999999,7071.299999999999,6045.299999999999
2019-10-18 07:00:00,20790,40.8,10,7,4,20358,19062,7857.0,7425.0,6129.0
2019-10-18 08:00:00,20088,40.3,10,8,4,20412,18954,6914.700000000001,7238.700000000001,5780.700000000001
2019-10-18 09:00:00,18738,50.0,10,9,4,20736,18792,5583.6,7581.6,5637.6
2019-10-18 10:00:00,17982,55.4,10,10,4,20574,19170,5051.700000000001,7643.700000000001,6239.700000000001
2019-10-18 11:00:00,17388,58.8,10,11,4,20844,19170,4390.200000000001,7846.200000000001,6172.200000000001
2019-10-18 12:00:00,16632,61.2,10,12,4,21708,19386,3323.7000000000007,8399.7,6077.700000000001
2019-10-18 13:00:00,16740,62.1,10,13,4,21492,19818,3188.7000000000007,7940.700000000001,6266.700000000001
2019-10-18 14:00:00,17118,64.4,10,14,4,22302,20196,3221.1000000000004,8405.1,6299.1
2019-10-18 15:00:00,17010,65.1,10,15,4,22464,21114,2899.7999999999997,8353.8,7003.799999999999
2019-10-18 16:00:00,18036,65.3,10,16,4,22518,22410,3426.2999999999997,7908.299999999999,7800.299999999999
2019-10-18 17:00:00,18630,65.3,10,17,4,21924,22356,3634.2000000000007,6928.200000000001,7360.200000000001
2019-10-18 18:00:00,19062,62.4,10,18,4,21114,21168,4006.7999999999993,6058.799999999999,6112.799999999999
2019-10-18 19:00:00,18846,52.3,10,19,4,21222,20520,3823.2000000000007,6199.200000000001,5497.200000000001
2019-10-18 20:00:00,18090,48.6,10,20,4,19656,18954,3358.7999999999997,4924.799999999999,4222.799999999999
2019-10-18 21:00:00,17766,45.3,10,21,4,19116,18198,3493.7999999999997,4843.799999999999,3925.7999999999993
2019-10-18 22:00:00,17388,45.1,10,22,4,17820,16902,3823.2000000000007,4255.200000000001,3337.2000000000007
2019-10-18 23:00:00,16470,44.6,10,23,4,16200,15552,3331.7999999999997,3061.7999999999997,2413.7999999999997
2019-10-19 00:00:00,15120,41.7,10,0,5,15714,15228,1352.7000000000007,1946.7000000000007,1460.7000000000007
2019-10-19 01:00:00,14310,41.5,10,1,5,15714,15498,1082.7000000000007,2486.7000000000007,2270.7000000000007
2019-10-19 02:00:00,14418,42.4,10,2,5,16038,15552,1458.0,3078.0,2592.0
2019-10-19 03:00:00,14418,41.7,10,3,5,15768,15282,1852.2000000000007,3202.2000000000007,2716.2000000000007
2019-10-19 04:00:00,14634,40.6,10,4,5,16092,15012,2079.0,3537.0,2457.0
2019-10-19 05:00:00,14850,38.3,10,5,5,17064,15444,2354.4,4568.4,2948.4
2019-10-19 06:00:00,15390,39.0,10,6,5,18900,15606,2805.2999999999997,6315.299999999999,3021.2999999999997
2019-10-19 07:00:00,15714,39.4,10,7,5,19602,16632,2781.0,6669.0,3699.0
2019-10-19 08:00:00,15876,37.8,10,8,5,19008,17172,2702.7000000000007,5834.700000000001,3998.7000000000007
2019-10-19 09:00:00,15120,46.2,10,9,5,18144,16848,1965.6000000000004,4989.6,3693.6
2019-10-19 10:00:00,14148,54.3,10,10,5,17550,17766,1217.7000000000007,4619.700000000001,4835.700000000001
2019-10-19 11:00:00,13770,60.8,10,11,5,17226,18036,772.2000000000007,4228.200000000001,5038.200000000001
2019-10-19 12:00:00,13068,63.1,10,12,5,17118,18738,0.0,3809.7000000000007,5429.700000000001
2019-10-19 13:00:00,12852,66.6,10,13,5,16902,20034,0.0,3350.7000000000007,6482.700000000001
2019-10-19 14:00:00,12744,66.0,10,14,5,17064,20790,0.0,3167.1000000000004,6893.1
2019-10-19 15:00:00,13176,67.3,10,15,5,17280,21816,0.0,3169.7999999999997,7705.799999999999
2019-10-19 16:00:00,13770,65.8,10,16,5,18036,22680,0.0,3426.2999999999997,8070.299999999999
2019-10-19 17:00:00,13824,65.3,10,17,5,19062,22950,0.0,4066.2000000000007,7954.200000000001
2019-10-19 18:00:00,13716,63.7,10,18,5,19548,21114,0.0,4492.799999999999,6058.799999999999
2019-10-19 19:00:00,13554,61.2,10,19,5,20358,19548,0.0,5335.200000000001,4525.200000000001
2019-10-19 20:00:00,13284,60.1,10,20,5,19710,18090,0.0,4978.799999999999,3358.7999999999997
2019-10-19 21:00:00,13068,59.5,10,21,5,18792,17280,0.0,4519.799999999999,3007.7999999999997
2019-10-19 22:00:00,12582,58.3,10,22,5,17820,16146,0.0,4255.200000000001,2581.2000000000007
2019-10-19 23:00:00,11934,58.1,10,23,5,16416,14526,0.0,3277.7999999999997,1387.7999999999993
2019-10-20 00:00:00,11610,58.3,10,0,6,16038,13230,0.0,2270.7000000000007,0.0
2019-10-20 01:00:00,11286,59.0,10,1,6,16794,12474,0.0,3566.7000000000007,0.0
2019-10-20 02:00:00,11718,59.9,10,2,6,17118,12258,0.0,4158.0,0.0
2019-10-20 03:00:00,11556,61.0,10,3,6,16848,12204,0.0,4282.200000000001,0.0
2019-10-20 04:00:00,11664,63.0,10,4,6,17712,11934,0.0,5157.0,0.0
2019-10-20 05:00:00,12042,64.4,10,5,6,18684,11880,0.0,6188.4,0.0
2019-10-20 06:00:00,12744,66.9,10,6,6,20412,12204,159.29999999999927,7827.299999999999,0.0
2019-10-20 07:00:00,13338,68.9,10,7,6,20790,11934,405.0,7857.0,0.0
2019-10-20 08:00:00,14148,69.8,10,8,6,20088,12852,974.7000000000008,6914.700000000001,0.0
2019-10-20 09:00:00,14958,71.6,10,9,6,18738,13500,1803.6000000000004,5583.6,345.6000000000004
2019-10-20 10:00:00,15336,71.8,10,10,6,17982,14202,2405.7000000000007,5051.700000000001,1271.7000000000007
2019-10-20 11:00:00,15282,72.7,10,11,6,17388,15012,2284.2000000000007,4390.200000000001,2014.2000000000007
2019-10-20 12:00:00,15444,73.4,10,12,6,16632,16578,2135.7000000000007,3323.7000000000007,3269.7000000000007
2019-10-20 13:00:00,14634,68.2,10,13,6,16740,17604,1082.7000000000007,3188.7000000000007,4052.7000000000007
2019-10-20 14:00:00,13932,64.8,10,14,6,17118,17928,35.100000000000364,3221.1000000000004,4031.1
2019-10-20 15:00:00,13338,62.6,10,15,6,17010,17550,0.0,2899.7999999999997,3439.7999999999997
2019-10-20 16:00:00,13230,61.0,10,16,6,18036,17172,0.0,3426.2999999999997,2562.2999999999997
2019-10-20 17:00:00,13338,60.4,10,17,6,18630,16794,0.0,3634.2000000000007,1798.2000000000007
2019-10-20 18:00:00,13878,60.4,10,18,6,19062,16848,0.0,4006.7999999999993,1792.7999999999993
2019-10-20 19:00:00,14256,59.9,10,19,6,18846,17172,0.0,3823.2000000000007,2149.2000000000007
2019-10-20 20:00:00,14256,59.9,10,20,6,18090,17010,0.0,3358.7999999999997,2278.7999999999997
2019-10-20 21:00:00,13716,59.2,10,21,6,17766,16794,0.0,3493.7999999999997,2521.7999999999997
2019-10-20 22:00:00,12906,59.4,10,22,6,17388,15174,0.0,3823.2000000000007,1609.2000000000007
2019-10-20 23:00:00,12474,60.1,10,23,6,16470,14688,0.0,3331.7999999999997,1549.7999999999993
2019-10-21 00:00:00,12960,60.3,10,0,0,15120,14796,0.0,1352.7000000000007,1028.7000000000007
2019-10-21 01:00:00,13608,59.9,10,1,0,14310,14904,380.7000000000007,1082.7000000000007,1676.7000000000007
2019-10-21 02:00:00,13770,59.7,10,2,0,14418,14634,810.0,1458.0,1674.0
2019-10-21 03:00:00,13716,59.0,10,3,0,14418,14850,1150.2000000000007,1852.2000000000007,2284.2000000000007
2019-10-21 04:00:00,14094,58.1,10,4,0,14634,15174,1539.0,2079.0,2619.0
2019-10-21 05:00:00,15714,55.6,10,5,0,14850,16686,3218.4,2354.4,4190.4
2019-10-21 06:00:00,18036,56.7,10,6,0,15390,19062,5451.299999999999,2805.2999999999997,6477.299999999999
2019-10-21 07:00:00,19170,57.4,10,7,0,15714,19980,6237.0,2781.0,7047.0
2019-10-21 08:00:00,18792,58.1,10,8,0,15876,19980,5618.700000000001,2702.7000000000007,6806.700000000001
2019-10-21 09:00:00,19008,59.4,10,9,0,15120,20304,5853.6,1965.6000000000004,7149.6
2019-10-21 10:00:00,19278,59.9,10,10,0,14148,20520,6347.700000000001,1217.7000000000007,7589.700000000001
2019-10-21 11:00:00,19062,60.8,10,11,0,13770,21708,6064.200000000001,772.2000000000007,8710.2
2019-10-21 12:00:00,18900,61.9,10,12,0,13068,22086,5591.700000000001,0.0,8777.7
2019-10-21 13:00:00,18954,62.8,10,13,0,12852,23166,5402.700000000001,0.0,9614.7
2019-10-21 14:00:00,19008,63.5,10,14,0,12744,24084,5111.1,0.0,10187.1
2019-10-21 15:00:00,19224,64.4,10,15,0,13176,24516,5113.799999999999,0.0,10405.8
2019-10-21 16:00:00,19926,64.6,10,16,0,13770,25002,5316.299999999999,0.0,10392.3
2019-10-21 17:00:00,20790,64.8,10,17,0,13824,25326,5794.200000000001,0.0,10330.2
2019-10-21 18:00:00,21060,63.9,10,18,0,13716,24786,6004.799999999999,0.0,9730.8
2019-10-21 19:00:00,21384,62.2,10,19,0,13554,23976,6361.200000000001,0.0,8953.2
2019-10-21 20:00:00,19980,62.1,10,20,0,13284,21546,5248.799999999999,0.0,6814.799999999999
2019-10-21 21:00:00,19116,61.7,10,21,0,13068,19818,4843.799999999999,0.0,5545.799999999999
2019-10-21 22:00:00,17766,61.3,10,22,0,12582,18306,4201.200000000001,0.0,4741.200000000001
2019-10-21 23:00:00,16740,61.0,10,23,0,11934,16632,3601.7999999999997,0.0,3493.7999999999997
2019-10-22 00:00:00,16092,60.8,10,0,1,11610,15714,2324.7000000000007,0.0,1946.7000000000007
2019-10-22 01:00:00,16146,61.0,10,1,1,11286,15714,2918.7000000000007,0.0,2486.7000000000007
2019-10-22 02:00:00,16632,60.4,10,2,1,11718,15984,3672.0,0.0,3024.0
2019-10-22 03:00:00,16416,59.9,10,3,1,11556,15822,3850.2000000000007,0.0,3256.2000000000007
2019-10-22 04:00:00,16686,59.9,10,4,1,11664,16038,4131.0,0.0,3483.0
2019-10-22 05:00:00,17550,59.9,10,5,1,12042,17064,5054.4,0.0,4568.4
2019-10-22 06:00:00,18954,59.0,10,6,1,12744,18522,6369.299999999999,159.29999999999927,5937.299999999999
2019-10-22 07:00:00,19548,58.5,10,7,1,13338,18738,6615.0,405.0,5805.0
2019-10-22 08:00:00,19278,58.6,10,8,1,14148,18468,6104.700000000001,974.7000000000008,5294.700000000001
2019-10-22 09:00:00,19710,62.2,10,9,1,14958,18144,6555.6,1803.6000000000004,4989.6
2019-10-22 10:00:00,19926,64.4,10,10,1,15336,18198,6995.700000000001,2405.7000000000007,5267.700000000001
2019-10-22 11:00:00,19764,67.6,10,11,1,15282,18198,6766.200000000001,2284.2000000000007,5200.200000000001
2019-10-22 12:00:00,20250,68.7,10,12,1,15444,19278,6941.700000000001,2135.7000000000007,5969.700000000001
2019-10-22 13:00:00,20898,70.9,10,13,1,14634,20304,7346.700000000001,1082.7000000000007,6752.700000000001
2019-10-22 14:00:00,21330,71.8,10,14,1,13932,20628,7433.1,35.100000000000364,6731.1
2019-10-22 15:00:00,23004,73.2,10,15,1,13338,22518,8893.8,0.0,8407.8
2019-10-22 16:00:00,24354,76.8,10,16,1,13230,22572,9744.3,0.0,7962.299999999999
2019-10-22 17:00:00,24408,78.8,10,17,1,13338,21600,9412.2,0.0,6604.200000000001
2019-10-22 18:00:00,24246,74.8,10,18,1,13878,20844,9190.8,0.0,5788.799999999999
2019-10-22 19:00:00,24030,71.1,10,19,1,14256,20952,9007.2,0.0,5929.200000000001
2019-10-22 20:00:00,21816,68.9,10,20,1,14256,19818,7084.799999999999,0.0,5086.799999999999
2019-10-22 21:00:00,21222,69.3,10,21,1,13716,19170,6949.799999999999,0.0,4897.799999999999
2019-10-22 22:00:00,20034,68.0,10,22,1,12906,18144,6469.200000000001,0.0,4579.200000000001
2019-10-22 23:00:00,18144,64.8,10,23,1,12474,16524,5005.799999999999,0.0,3385.7999999999997
2019-10-23 00:00:00,17118,64.4,10,0,2,12960,15714,3350.7000000000007,0.0,1946.7000000000007
2019-10-23 01:00:00,16902,61.2,10,1,2,13608,16146,3674.7000000000007,380.7000000000007,2918.7000000000007
2019-10-23 02:00:00,17442,61.3,10,2,2,13770,16470,4482.0,810.0,3510.0
2019-10-23 03:00:00,16740,60.4,10,3,2,13716,16146,4174.200000000001,1150.2000000000007,3580.2000000000007
2019-10-23 04:00:00,16578,59.2,10,4,2,14094,16416,4023.0,1539.0,3861.0
2019-10-23 05:00:00,17172,56.8,10,5,2,15714,17712,4676.4,3218.4,5216.4
2019-10-23 06:00:00,18846,55.4,10,6,2,18036,19656,6261.299999999999,5451.299999999999,7071.299999999999
2019-10-23 07:00:00,19062,54.3,10,7,2,19170,20358,6129.0,6237.0,7425.0
2019-10-23 08:00:00,18360,53.6,10,8,2,18792,20412,5186.700000000001,5618.700000000001,7238.700000000001
2019-10-23 09:00:00,17982,56.7,10,9,2,19008,20736,4827.6,5853.6,7581.6
2019-10-23 10:00:00,18144,60.8,10,10,2,19278,20574,5213.700000000001,6347.700000000001,7643.700000000001
2019-10-23 11:00:00,17604,64.6,10,11,2,19062,20844,4606.200000000001,6064.200000000001,7846.200000000001
2019-10-23 12:00:00,17496,66.7,10,12,2,18900,21708,4187.700000000001,5591.700000000001,8399.7
2019-10-23 13:00:00,17982,68.0,10,13,2,18954,21492,4430.700000000001,5402.700000000001,7940.700000000001
2019-10-23 14:00:00,18468,69.3,10,14,2,19008,22302,4571.1,5111.1,8405.1
2019-10-23 15:00:00,19008,69.8,10,15,2,19224,22464,4897.799999999999,5113.799999999999,8353.8
2019-10-23 16:00:00,19656,70.7,10,16,2,19926,22518,5046.299999999999,5316.299999999999,7908.299999999999
2019-10-23 17:00:00,20412,69.8,10,17,2,20790,21924,5416.200000000001,5794.200000000001,6928.200000000001
2019-10-23 18:00:00,20520,67.1,10,18,2,21060,21114,5464.799999999999,6004.799999999999,6058.799999999999
2019-10-23 19:00:00,20466,56.1,10,19,2,21384,21222,5443.200000000001,6361.200000000001,6199.200000000001
2019-10-23 20:00:00,19224,52.5,10,20,2,19980,19656,4492.799999999999,5248.799999999999,4924.799999999999
2019-10-23 21:00:00,18630,50.0,10,21,2,19116,19116,4357.799999999999,4843.799999999999,4843.799999999999
2019-10-23 22:00:00,17496,48.2,10,22,2,17766,17820,3931.2000000000007,4201.200000000001,4255.200000000001
2019-10-23 23:00:00,16092,46.6,10,23,2,16740,16200,2953.7999999999997,3601.7999999999997,3061.7999999999997
2019-10-24 00:00:00,16092,45.9,10,0,3,16092,15714,2324.7000000000007,2324.7000000000007,1946.7000000000007
2019-10-24 01:00:00,16416,45.5,10,1,3,16146,15714,3188.7000000000007,2918.7000000000007,2486.7000000000007
2019-10-24 02:00:00,16686,44.1,10,2,3,16632,16038,3726.0,3672.0,3078.0
2019-10-24 03:00:00,16308,43.7,10,3,3,16416,15768,3742.2000000000007,3850.2000000000007,3202.2000000000007
2019-10-24 04:00:00,17118,42.6,10,4,3,16686,16092,4563.0,4131.0,3537.0
2019-10-24 05:00:00,18360,42.1,10,5,3,17550,17064,5864.4,5054.4,4568.4
2019-10-24 06:00:00,20304,41.5,10,6,3,18954,18900,7719.299999999999,6369.299999999999,6315.299999999999
2019-10-24 07:00:00,21222,41.2,10,7,3,19548,19602,8289.0,6615.0,6669.0
2019-10-24 08:00:00,20196,41.4,10,8,3,19278,19008,7022.700000000001,6104.700000000001,5834.700000000001
2019-10-24 09:00:00,18738,48.7,10,9,3,19710,18144,5583.6,6555.6,4989.6
2019-10-24 10:00:00,18360,57.9,10,10,3,19926,17550,5429.700000000001,6995.700000000001,4619.700000000001
2019-10-24 11:00:00,17820,64.0,10,11,3,19764,17226,4822.200000000001,6766.200000000001,4228.200000000001
2019-10-24 12:00:00,17874,68.5,10,12,3,20250,17118,4565.700000000001,6941.700000000001,3809.7000000000007
2019-10-24 13:00:00,18414,69.6,10,13,3,20898,16902,4862.700000000001,7346.700000000001,3350.7000000000007
2019-10-24 14:00:00,19602,71.2,10,14,3,21330,17064,5705.1,7433.1,3167.1000000000004
2019-10-24 15:00:00,20736,73.2,10,15,3,23004,17280,6625.799999999999,8893.8,3169.7999999999997
2019-10-24 16:00:00,21006,72.5,10,16,3,24354,18036,6396.299999999999,9744.3,3426.2999999999997
2019-10-24 17:00:00,21384,72.3,10,17,3,24408,19062,6388.200000000001,9412.2,4066.2000000000007
2019-10-24 18:00:00,20790,66.9,10,18,3,24246,19548,5734.799999999999,9190.8,4492.799999999999
